RMC,CCC,Complexity
49.5,5.052532417,0.070812236
39.5,5.028496103,0.071291608
48.5,5.056841809,0.070707373
26,4.938354872,0.067157024
26,4.942394984,0.067112083
23,5.02357579,0.070048237
56,5.012407732,0.071216706
22,4.937993206,0.066827456
62,5.05654129,0.071336549
27,5.019749228,0.070063217
24,5.024172838,0.069928394
23,5.028551274,0.069973335
51,4.942509741,0.067351769
28,5.052039865,0.070662432
46.5,5.041251276,0.070422746
27,5.024348245,0.069898433
56,5.048193538,0.070872157
33,5.052431032,0.070662432
57,5.012755627,0.071006981
26,5.028183151,0.070332864
54,5.023737228,0.07058753
29.5,5.041245363,0.07057255
22,4.942755488,0.066752554
50.5,5.028449606,0.070392785
23,5.024251137,0.069568865
30.5,5.056864286,0.070782275
49.5,5.028031142,0.070737334
39.5,4.973272057,0.068130749
35.5,5.056843923,0.071216706
39.5,5.052049283,0.071276628
54,5.041099981,0.07096204
34,5.052284348,0.07057255
46.5,4.94241228,0.067321808
34.5,4.978046145,0.068145729
46.5,4.942764356,0.067112083
64,5.04137197,0.070647452
48.5,5.023818375,0.070437727
26,5.052172694,0.070392785
45.5,5.023738298,0.070677413
45,4.973402555,0.067246907
61.5,4.942392922,0.066827456
47,4.91325784,0.067097103
34.5,5.057132924,0.07057255
43.5,5.024483663,0.069613806
32,5.028221327,0.070407766
43.5,5.052097712,0.070407766
35,4.913609465,0.067741259
56.5,5.02834295,0.071246667
44.5,5.056855125,0.070377805
23,4.977762544,0.067157024
33,5.028352501,0.070392785
26,4.937934844,0.067157024
46.5,5.052560246,0.070362825
31.5,5.048491121,0.070527609
43.5,5.028540393,0.07016808
29.5,5.02896667,0.070722354
41.5,5.057132924,0.071201726
59,5.057008918,0.071516314
38.5,5.057135472,0.071246667
51,5.056913275,0.070932079
23,4.942629099,0.066872397
48.5,5.012877553,0.070347844
33.5,4.999595257,0.071216706
60,5.057132651,0.071126824
22,4.937690952,0.066752554
50.5,5.056996967,0.070647452
23.5,5.012619929,0.070153099
53,5.057000698,0.070992
22,4.937807772,0.066752554
26,4.937573655,0.067157024
59.5,4.999634706,0.071051922
34,4.942745188,0.067741259
58.5,5.056767187,0.071216706
29,5.048132351,0.07018306
43.5,5.023808958,0.070153099
23,4.995736762,0.069613806
43.5,5.023701791,0.070048237
24,5.052724937,0.069988315
40,4.633556546,0.060490757
45,5.028399268,0.069958355
37.5,5.024096643,0.070992
51,5.024003816,0.07057255
22,4.942470928,0.066752554
48.5,5.052412286,0.070797256
26,4.94276388,0.067112083
50.5,5.056734154,0.070602511
38.5,5.052182417,0.071201726
25,5.056745013,0.070542589
45.5,5.041245363,0.070647452
22,4.937866421,0.066752554
52.5,5.023586552,0.070392785
35.5,4.999605811,0.071051922
45.5,5.057000243,0.070437727
32.5,4.978180177,0.067696318
43.5,5.024154121,0.069613806
38,5.028451248,0.071216706
34.5,5.056659463,0.07096204
47,5.02855814,0.070527609
27,4.942627036,0.067037181
43.5,5.019643345,0.06977859
28,4.999722435,0.070452707
48.5,5.01250923,0.070392785
27,5.056637752,0.070347844
43.5,5.023944163,0.070093178
29.5,4.942392731,0.067471612
22,5.023944897,0.070332864
57.5,5.05675833,0.071096863
32.5,5.023719097,0.070872157
28,5.012620389,0.070407766
30.5,5.019643131,0.07016808
49.5,5.056626165,0.070647452
22.5,4.93770079,0.066857417
25,5.056923164,0.070437727
22,4.937857059,0.067037181
27,4.937808249,0.067037181
47,5.052601991,0.070497648
23,5.024464278,0.069568865
58,5.012577447,0.070872157
31.5,5.028201362,0.070632471
49.5,4.91325784,0.067336789
43.5,4.977792026,0.067261887
42.5,5.028701331,0.070392785
46.5,4.942764356,0.067112083
43.5,4.942451379,0.066872397
51,4.983256922,0.067861102
30,5.052244426,0.070917099
25,4.978049261,0.067246907
55.5,4.977808772,0.068085808
22,4.942510217,0.066827456
22,5.023577043,0.070123139
47,4.815694881,0.064310753
22,4.937825955,0.067052162
50,4.942294985,0.067471612
34.5,5.056784205,0.070497648
48,5.028341755,0.070362825
25.5,5.052182417,0.070287923
25,5.056764821,0.070647452
48.5,5.052185424,0.070317884
31,5.023944897,0.070377805
48.5,5.041242468,0.070707373
36.5,5.028236376,0.070992
45.5,5.052105945,0.070542589
35,5.028156287,0.070617491
36,5.056757875,0.071096863
23,5.024367354,0.069613806
30.5,5.041083736,0.071051922
46.5,4.913099162,0.067157024
43,4.928744482,0.0677862
44.5,5.056989201,0.070647452
35.5,5.056845176,0.071201726
32.5,5.023951256,0.070362825
43,5.028555443,0.070108158
33,5.057132651,0.070932079
52,5.019643804,0.070093178
29,5.028229447,0.070467687
45.5,5.052173819,0.070362825
25.5,5.056764366,0.070213021
51.5,5.05219223,0.070887138
30.5,5.024185028,0.07016808
47.5,5.028191288,0.070332864
22,4.94239527,0.066872397
35.5,5.056991264,0.071501333
44.5,5.056680948,0.070377805
22.5,5.0284591,0.069958355
46.5,4.942451569,0.067157024
30,5.052182872,0.070647452
57,5.056632929,0.071501333
34,5.028322371,0.07096204
52.5,4.977909595,0.067546514
40,5.057124066,0.071096863
22,4.926349394,0.067037181
55.5,5.056667904,0.070812236
23,5.033611235,0.070048237
44,5.028438678,0.070078198
29,5.028449423,0.070347844
46.5,4.94239546,0.067037181
23,4.977904967,0.067201965
57,5.028333116,0.071156785
22,4.926212543,0.066872397
52,5.056852517,0.070782275
29,5.056634507,0.070722354
52.5,5.028105111,0.070422746
37.5,5.056764366,0.071411451
46.5,5.056868078,0.070602511
36.5,5.041372153,0.071411451
27,4.937807772,0.067321808
22,4.937944905,0.066827456
50.5,5.056764639,0.070527609
27,5.028191288,0.070257962
58.5,5.056764821,0.071216706
34,5.028298682,0.070347844
32,5.052046427,0.070632471
34,5.056637055,0.070707373
31,5.019643804,0.069898433
48,5.028322828,0.070527609
26,5.056637055,0.070347844
54,5.056900323,0.070497648
37.5,5.057132651,0.071126824
28.5,5.023998924,0.070228001
49.5,5.052182386,0.070782275
41,5.056757875,0.071216706
56,5.05241256,0.071231686
36.5,5.056865348,0.071501333
52,5.056865014,0.070917099
22.5,4.913609753,0.066812476
49,5.056755509,0.070617491
23,5.023809478,0.07016808
57,5.023951532,0.070992
34,5.028267092,0.070887138
44.5,5.052415294,0.070452707
28,4.977892691,0.067456632
48.5,5.056990809,0.070662432
36.5,5.057002973,0.071171765
26,4.937710502,0.067157024
24,5.029701333,0.06977859
48.5,5.056990809,0.070617491
36.5,5.056632474,0.071216706
50.5,5.052014739,0.070677413
32.5,5.048362463,0.070467687
37.5,5.052288207,0.071216706
54.5,5.023611685,0.07096204
22.5,4.942901867,0.066857417
54.5,5.057005521,0.070632471
22,5.028191777,0.070332864
42.5,5.019992737,0.070093178
52.5,5.056855125,0.070617491
42.5,5.056658683,0.070617491
64,4.942412471,0.067037181
49.5,5.04100367,0.070812236
43,4.977772478,0.067861102
57,5.028565456,0.070992
41,5.056721868,0.070542589
57,5.057123611,0.071411451
43.5,4.938082546,0.067097103
57,5.056643681,0.071321569
42.5,5.028690952,0.070992
46,5.057181761,0.070287923
42.5,5.028237862,0.071291608
43.5,5.008408011,0.06977859
43.5,4.942574704,0.067906043
43.5,5.057002518,0.071201726
36.5,5.05686826,0.071306588
58,5.052415021,0.071246667
45.5,4.942392731,0.067037181
53,5.0520769,0.07057255
35.5,5.052318102,0.070917099
56,5.056622798,0.071216706
29,5.023587072,0.070347844
62,5.056734154,0.071351529
35.5,5.028134273,0.071246667
44,5.024075668,0.070078198
41.5,5.056874448,0.071201726
37,4.94252929,0.067471612
49.5,4.978046145,0.067426671
30,5.056870535,0.070737334
50.5,5.056861283,0.070647452
24.5,5.057133106,0.070332864
46.5,5.023576585,0.070797256
22,4.942392445,0.066752554
57,5.056732121,0.071186745
36,5.056978038,0.07138149
30,5.05678375,0.070647452
23,4.937575244,0.066827456
52.5,4.999883155,0.07055757
34,5.05705539,0.070812236
37,5.052273107,0.071216706
57,5.028341694,0.070992
29.5,5.028423628,0.070692393
56.5,5.05677471,0.071216706
27,5.024483663,0.069898433
54.5,5.057133106,0.070647452
31.5,5.02855526,0.070872157
33.5,4.942764229,0.067921023
33.5,4.999750222,0.070917099
49.5,5.056873461,0.070677413
31,5.034110228,0.070677413
53,5.057123611,0.070497648
30.5,4.942532305,0.067471612
43.5,5.028182693,0.070093178
39.5,5.028570065,0.071051922
50.5,4.937947766,0.067336789
32,5.052957541,0.070228001
53.5,5.052285654,0.07058753
34.5,5.028210398,0.070857177
48.5,5.036936585,0.070377805
36.5,5.05204427,0.071471373
52.5,5.052172634,0.070812236
36.5,5.062025773,0.071306588
25.5,5.056891405,0.070332864
51,5.023945172,0.070767295
26.5,5.057135654,0.070332864
49.5,5.056708582,0.070632471
24,4.978048789,0.067172005
31.5,5.028191471,0.070932079
51.5,5.056742738,0.070707373
26,4.942764356,0.067321808
57,5.052405967,0.071126824
26,4.942529766,0.067321808
48,4.973804581,0.067486593
34.5,5.024621528,0.070497648
59,5.056636782,0.071351529
31,5.052831405,0.070737334
41.5,5.052346358,0.071336549
31,5.028423628,0.070377805
29.5,4.942574132,0.067636396
24,5.05282225,0.069988315
55,4.961851344,0.068310513
28,5.023488252,0.070632471
22,5.028191013,0.070257962
49,5.056990475,0.070617491
34.5,4.977788154,0.068040866
43.5,4.999972823,0.070093178
24,5.056859038,0.070347844
27,4.942392636,0.067037181
56,5.052040624,0.071336549
36.5,5.056764669,0.071291608
28,5.028322828,0.07055757
55.5,5.052173363,0.071411451
33.5,5.056863194,0.070947059
42.5,4.942783429,0.066827456
33.5,5.023623549,0.07058753
24,4.972900646,0.067246907
22,4.937944619,0.066752554
23,5.052408641,0.070407766
63,5.056767369,0.071411451
29,5.052960093,0.070467687
33.5,4.942492254,0.067756239
36,5.057026967,0.071171765
23,4.942764166,0.066872397
27,5.028424086,0.070377805
32,4.973185762,0.067651377
43.5,5.03004998,0.069568865
30,5.056812415,0.070602511
27,5.056757875,0.070242982
46.5,4.94853318,0.067157024
29,5.028569791,0.070422746
61,5.056634689,0.071321569
28.5,5.057123884,0.070497648
54.5,5.028565914,0.070362825
33.5,5.056869837,0.071201726
44,4.942554742,0.067157024
34.5,5.057006037,0.071066902
42.5,4.942671593,0.066872397
31.5,5.028434099,0.070722354
29.5,5.052176371,0.070617491
31,5.023945172,0.070407766
59,5.056667449,0.071246667
23,5.02846893,0.070108158
22,4.93756388,0.066872397
55.5,5.028690677,0.07096204
36.5,5.02381917,0.071066902
26,4.937944619,0.067157024
26,4.942392763,0.067112083
51.5,5.057055511,0.070812236
23,5.024619357,0.069613806
62,5.057046927,0.071516314
24.5,5.034122364,0.070033256
34.5,4.973185762,0.068085808
51,5.019624419,0.07016808
27,4.942392731,0.067157024
44,4.973265783,0.067246907
30.5,4.973269598,0.067816161
56,5.028432206,0.071231686
64.5,4.905003756,0.067501573
55,5.05713262,0.070842197
31.5,5.056628713,0.07097702
28.5,5.052166496,0.070782275
47.5,5.028200965,0.070602511
22,4.926251165,0.066812476
46.5,4.937676051,0.067321808
22.5,4.942764737,0.066812476
53.5,5.052620726,0.07016808
26,5.028635404,0.07096204
36.5,5.05216838,0.071201726
50.5,5.052550706,0.070812236
22,4.942392445,0.066752554
52.5,5.056872082,0.070812236
31.5,5.052292217,0.070617491
52.5,5.028318249,0.070617491
29.5,5.028210856,0.070767295
43,5.028439136,0.069958355
24,5.052628018,0.069868472
22,4.999837397,0.07016808
63,5.056634233,0.071261647
22,4.937593014,0.066827456
49.5,5.056867805,0.070872157
41.5,5.057003169,0.071291608
52.5,5.028691135,0.070632471
34,5.056637237,0.070722354
30,5.05654032,0.070677413
49,5.028242365,0.070317884
36.5,5.028221327,0.071066902
42.5,5.028191013,0.070332864
24.5,4.973034612,0.067246907
59,5.052550706,0.071246667
28,5.052860622,0.070437727
49.5,5.01962396,0.069898433
36.5,5.028565456,0.070872157
24,5.052957541,0.070153099
23,5.023579031,0.069973335
48,4.977811573,0.067411691
23.5,4.937731132,0.066812476
55.5,5.057006037,0.070752314
23,4.942392445,0.066872397
59.5,4.973149725,0.068295533
22,4.948359653,0.066872397
53.5,5.058501531,0.070302903
29,5.052418697,0.070752314
36.5,5.023878303,0.071066902
58,5.052086865,0.071411451
28,5.028324691,0.070392785
52.5,5.052541653,0.071096863
27,4.937944619,0.067157024
57,4.977812045,0.068100788
36,5.056988382,0.071171765
53,4.973132352,0.067531534
47,4.973035085,0.068295533
42.5,5.028691135,0.070362825
42.5,5.057006037,0.070707373
42.5,5.052279062,0.070647452
28.5,4.973034896,0.067411691
51,5.024483663,0.070213021
43.5,5.057135199,0.070497648
52,4.972920257,0.067891063
29,5.023606732,0.070437727
46,5.028168058,0.070287923
26,4.937807772,0.067321808
42.5,4.942490191,0.066827456
24,5.028316174,0.070347844
37.5,5.040902359,0.071321569
50.5,5.052415476,0.070602511
31,5.056734669,0.070917099
31,5.056891465,0.070932079
50.5,5.028565456,0.070392785
23,5.028423628,0.07016808
43.5,4.942392445,0.066872397
23,5.024483663,0.069613806
53.5,5.028201484,0.070467687
38.5,4.999614981,0.070992
43.5,4.977690416,0.06736675
23,5.019624419,0.06977859
34.5,5.028559778,0.071051922
31,4.977946077,0.067726279
42.5,4.942627321,0.066872397
26,5.057132924,0.070362825
22,4.94261912,0.066872397
22,4.942412185,0.066827456
24,5.05272521,0.069868472
50,5.056997422,0.070617491
23,4.983330774,0.067157024
50,4.942392445,0.067471612
41.5,5.023739246,0.070992
29.5,5.05675833,0.070497648
43.5,5.024619632,0.069613806
36,5.057123611,0.071171765
60.5,5.028701148,0.070917099
23,4.977666821,0.067426671
47.5,4.977904967,0.067486593
38.5,5.05689101,0.071246667
47.5,5.028210856,0.070332864
22,4.942764166,0.066872397
55,4.972898187,0.068115768
41.5,5.056861586,0.071336549
47,4.913140727,0.067097103
26,5.023718913,0.070108158
22,4.942531353,0.066872397
44.5,5.028449606,0.070872157
22.5,4.926624148,0.066857417
55,5.024483663,0.070377805
22,4.942509741,0.066752554
22,4.942392445,0.066872397
52,5.056864559,0.071036942
34.5,5.019642824,0.070377805
53,5.062029135,0.071201726
31,5.05699724,0.070602511
30.5,5.056999515,0.07057255
47.5,4.977807229,0.067441651
25,5.028201942,0.070153099
49.5,5.05240624,0.070602511
36,5.056658865,0.07138149
47.5,5.028220365,0.070452707
25,5.057132924,0.070617491
32,5.056855398,0.070737334
39.5,5.056629168,0.071426431
23.5,5.023999199,0.070033256
24.5,5.028332841,0.070272942
48.5,5.028434099,0.070407766
23,5.02843358,0.070153099
56,5.023819446,0.070917099
23,4.942627036,0.067037181
51,5.056642363,0.071051922
27,4.961383127,0.067546514
37.5,5.052414383,0.071426431
23,4.937690475,0.067037181
57,5.05686826,0.071186745
23.5,4.978199725,0.067201965
56.5,5.024076922,0.07096204
22,4.937807772,0.066872397
45.5,5.052052534,0.071291608
45.5,5.056750989,0.071291608
32,5.05308518,0.070228001
44.5,5.05668113,0.070542589
33,5.052085498,0.070932079
60,5.012501715,0.070947059
29,5.056865075,0.070737334
32.5,5.057123884,0.07097702
25,5.052957541,0.069868472
25,5.052415294,0.070257962
45.5,5.056684315,0.070512628
52.5,5.028490818,0.070347844
31.5,4.977795142,0.067891063
50,4.942764356,0.067636396
29,5.056764396,0.070737334
22,4.942627512,0.066872397
52.5,5.057124066,0.071096863
41,5.05699724,0.071171765
27,5.056757875,0.070527609
50,4.942392445,0.067471612
36.5,5.062247225,0.071126824
51,5.028133318,0.070692393
31.5,5.052717645,0.070527609
28.5,4.972937346,0.067696318
28,5.053015692,0.070228001
31.5,5.05674292,0.07097702
38.5,4.978046145,0.068025886
27,5.052423892,0.070632471
43.5,4.937573464,0.067112083
56,5.052184969,0.07096204
42.5,5.052464118,0.070527609
47.5,5.024251045,0.069853492
42.5,5.028701148,0.070272942
34.5,5.028200965,0.070917099
53,5.028201942,0.070782275
37.5,5.056638207,0.071336549
49.5,5.052279153,0.070827216
26,4.926329844,0.067112083
28,5.053085935,0.070377805
39.5,5.028221205,0.071006981
29,5.056635386,0.070707373
29.5,5.024086155,0.070362825
22,4.942392922,0.066872397
27,5.04124582,0.070317884
27.5,4.948867243,0.067411691
24,5.052159964,0.070347844
49,5.057124066,0.070617491
29,5.028263484,0.070662432
51.5,4.977926341,0.067846122
33,5.028418563,0.070737334
60.5,5.028333299,0.07096204
23,5.028326705,0.070048237
46,4.973032437,0.067246907
22,4.942451569,0.066872397
29,5.028546529,0.070392785
23,4.937573178,0.066872397
28,5.056990809,0.070662432
37.5,5.05309587,0.071066902
50,5.057132651,0.070782275
27,4.977675023,0.067426671
51,5.028559778,0.070767295
28.5,4.978182821,0.067486593
55,5.02855932,0.07097702
26,4.942627321,0.067157024
53.5,5.052173819,0.070812236
22,4.926486245,0.066872397
48.5,5.02855932,0.070452707
25.5,5.052173636,0.070213021
40,5.056987927,0.071096863
58,5.052719442,0.071066902
25.5,5.056757875,0.070332864
24,5.028468808,0.070078198
57,5.028565456,0.071156785
34,5.056766914,0.070932079
42.5,4.942764166,0.066872397
36.5,5.056869837,0.071486353
47,4.942549981,0.067142044
32,5.052418029,0.070662432
47.5,5.028424086,0.070377805
30,5.056996967,0.070602511
32,5.057005794,0.070677413
47.5,5.023819629,0.070437727
31.5,5.052339187,0.070632471
27.5,4.978043343,0.067531534
35.5,5.028569546,0.071036942
43.5,4.977889764,0.067216946
41,5.057126614,0.071216706
32,5.012405064,0.070632471
42.5,4.942529575,0.067082122
25,5.061930735,0.070452707
56,5.052720531,0.070767295
22,5.023576921,0.070257962
55.5,5.052181687,0.070812236
32,5.056980404,0.070527609
50,4.977830963,0.067411691
28,5.056758481,0.070617491
26.5,4.942530623,0.067142044
44.5,5.028432481,0.070347844
30,5.028690677,0.070677413
40.5,5.05673206,0.071291608
51,5.019992737,0.070213021
23,5.028191013,0.070257962
36.5,5.05228292,0.071216706
26,4.937866898,0.067037181
22,4.926114314,0.066752554
54,5.052054873,0.071051922
27,4.937807772,0.067112083
26,4.926114314,0.067037181
48.5,5.028201759,0.070617491
34.5,5.052553714,0.070842197
45.5,5.05678375,0.070527609
35.5,4.977912428,0.068055847
32,5.052853786,0.070093178
22,4.926348916,0.067037181
29,5.028245995,0.070752314
23.5,5.056755327,0.070213021
49,5.052270281,0.070617491
29.5,5.056759846,0.070617491
47.5,4.97767474,0.067546514
22,4.942392445,0.067037181
37.5,5.056996967,0.071126824
34.5,5.056764366,0.070782275
57.5,5.041245363,0.071096863
33,5.056987927,0.070527609
61.5,5.062385178,0.071171765
22,4.942451569,0.067037181
48.5,5.012398009,0.070452707
29.5,5.028191471,0.070932079
49.5,5.05662298,0.070827216
22,4.937807518,0.067037181
22,4.937807772,0.066827456
44.5,5.052415294,0.070362825
40.5,5.056651858,0.071336549
34.5,4.978042273,0.068055847
50,5.056764821,0.070617491
25,5.028296972,0.07018306
49,5.052405967,0.070497648
25,5.04824689,0.069943374
52.5,5.04824689,0.070467687
29.5,5.028162074,0.070617491
29.5,5.056777258,0.067351769
52.5,4.937573178,0.067501573
39.5,4.977792309,0.070992
44.5,5.028322371,0.067291848
33,4.977677384,0.070437727
44.5,5.023955323,0.070377805
37,5.041106961,0.071216706
36.5,5.056990475,0.071141804
43.5,5.056628986,0.067216946
34,4.977577474,0.071126824
46.5,5.023824735,0.067157024
28,4.942627036,0.070063217
29.5,5.024157026,0.070647452
56,5.023945355,0.071066902
27,5.01252156,0.070467687
37,5.028567898,0.067471612
44.5,4.942627036,0.067291848
26,4.977677384,0.067127064
38.5,4.942490477,0.071201726
36.5,5.056745438,0.071351529
38,5.052287234,0.071396471
30,5.028337176,0.070617491
29,5.052047004,0.070902118
32,5.056632747,0.070707373
57,5.056738825,0.071276628
24,5.056535315,0.070138119
44.5,5.028259638,0.070362825
33.5,5.056764366,0.071021961
57.5,5.056635599,0.071141804
29,5.052046549,0.070692393
27.5,5.056867744,0.070242982
32,5.012877491,0.070662432
53.5,5.052277056,0.070872157
28,5.056990748,0.070407766
28.5,5.028191013,0.070527609
24,5.028333116,0.069928394
33,5.04814221,0.070887138
29,5.057123884,0.070602511
50.5,5.056987927,0.070617491
22,5.028127791,0.066872397
24.5,4.942404079,0.070332864
43.5,5.052173363,0.070063217
31.5,5.028333116,0.070662432
23.5,5.028419293,0.070272942
43,5.056891465,0.070048237
25,5.023727536,0.070018276
48.5,5.053095961,0.07016808
23,5.052717645,0.069988315
30.5,5.028565731,0.070617491
51.5,5.056784205,0.070452707
35,5.028191013,0.068295533
50.5,4.973033036,0.070917099
35.5,5.052050772,0.071141804
58,5.052389257,0.071321569
30,5.056657075,0.070602511
43.5,5.052415294,0.067142044
29,4.97767474,0.070647452
52,5.056634689,0.067936004
34.5,4.948637032,0.070947059
42.5,5.052165889,0.066872397
42.5,4.942392445,0.068010906
42.5,4.977909154,0.068145729
51,4.978002706,0.067426671
42.5,4.926330163,0.070108158
42.5,5.023621989,0.066872397
43,4.942627321,0.071501333
42.5,5.052341071,0.070662432
64.5,5.052389257,0.070767295
42.5,5.02381969,0.066752554
44,4.937573178,0.070033256
42.5,5.028322645,0.06736675
42.5,4.972894655,0.070093178
64.5,4.999721266,0.070362825
43.5,5.0521819,0.066827456
42.5,4.937573178,0.071411451
53,5.052184969,0.071051922
52,5.056923225,0.070362825
43.5,5.028225448,0.071411451
26,5.041015587,0.067157024
26.5,4.942392445,0.067097103
26.5,4.942823861,0.067142044
42.5,4.937711582,0.07016808
43,5.02357686,0.067022201
36,4.937615424,0.068130749
57,4.977812203,0.071486353
29,5.056632413,0.070392785
22,5.028336932,0.066872397
54,4.94276388,0.067921023
30,4.942509741,0.067456632
44,4.913258032,0.070377805
28,5.056770888,0.067576475
56,4.948617483,0.071036942
29.5,5.024180004,0.07057255
27,5.057132651,0.070662432
44,5.05227417,0.070033256
23,5.028419751,0.066872397
60,4.942412471,0.071066902
23,5.028432664,0.067216946
48,4.97767474,0.067531534
22,4.978043627,0.067037181
55,4.942808437,0.071036942
36.5,5.056734427,0.071306588
30.5,5.052043996,0.067861102
61.5,4.972917545,0.071096863
26.5,5.056777258,0.070332864
54.5,5.052204352,0.07055757
33,5.028565914,0.070467687
50.5,5.053096052,0.070392785
33.5,5.028565456,0.071126824
35,5.056764366,0.070812236
24,5.052184969,0.07057255
31,5.056654072,0.067846122
26,4.977945605,0.067157024
52.5,4.937573178,0.070437727
36.5,5.052724937,0.071021961
34,5.023818895,0.071036942
27,5.057003489,0.067441651
58,4.973265057,0.071201726
31.5,5.028284184,0.071036942
35,5.056856239,0.07096204
27.5,5.02845852,0.067486593
62,4.973129704,0.071411451
22,5.052270281,0.07016808
31.5,5.033979079,0.070617491
32,5.052240568,0.07055757
35,5.028338336,0.068010906
42.5,4.977946077,0.066872397
35.5,4.942392731,0.071216706
55,5.056631412,0.071231686
25,5.028567898,0.070018276
27,5.052727944,0.070467687
26,5.028136688,0.067112083
44.5,4.942392922,0.067456632
26,4.977677384,0.067321808
35,4.937944619,0.071126824
47.5,4.999737359,0.067651377
27,4.977670396,0.067486593
44,4.973265247,0.070033256
33,5.028342213,0.070647452
47.5,5.052405967,0.070632471
33,5.056994904,0.070887138
43.5,5.056637237,0.066842436
37.5,4.942392922,0.071291608
31,5.052424348,0.070527609
44.5,5.056997422,0.070033256
22,5.02843358,0.066827456
53,4.94276388,0.070527609
23,5.056997422,0.069613806
58,5.024619632,0.071246667
22,5.062275361,0.066872397
32,4.942392922,0.070812236
60,5.057057665,0.071261647
23,5.056614204,0.067037181
39,4.942783905,0.071051922
36.5,5.028201942,0.071261647
54.5,5.041235336,0.070602511
26.5,5.05699724,0.067142044
30.5,4.937711582,0.070932079
37,5.023809203,0.071216706
38,5.0569882,0.07138149
40.5,5.05699093,0.070992
45.5,5.028237903,0.070437727
22,5.052420641,0.066872397
53,4.913471106,0.070707373
41,5.028690677,0.071171765
49,5.057132651,0.070782275
24,5.052291427,0.06977859
29,5.024619816,0.070602511
27.5,5.057124066,0.070317884
50.5,5.028554985,0.070722354
28.5,5.056868139,0.07057255
34,5.052524092,0.070647452
33.5,5.028632836,0.070932079
56,5.028326705,0.068310513
30,4.972917735,0.070602511
37.5,5.056880666,0.071246667
49,5.056764366,0.070362825
22,5.012635603,0.067037181
25,4.942392445,0.070362825
43.5,5.056968817,0.070123139
28,5.023945355,0.070452707
47.5,5.023587072,0.070332864
23,4.99990611,0.069568865
30.5,5.024251504,0.070497648
60,5.052282282,0.06817569
24,4.973037671,0.067291848
33,4.978049261,0.070932079
33,5.056764821,0.070812236
25,5.056757875,0.070362825
34.5,5.056786571,0.067711298
53,4.948105233,0.070812236
39.5,5.052542108,0.068340474
37.5,4.983611413,0.071426431
35.5,5.056861313,0.070827216
31,5.052724937,0.071096863
53.5,5.057123611,0.070722354
29,5.051953337,0.070692393
40,5.056731423,0.053977104
1,2.709971412,0.012645043
1,2.711019813,0.012645043
1,2.711020059,0.012645043
1,2.711019799,0.012645043
1,2.711017242,0.012645043
1,2.7110158,0.012645043
1,2.052252581,0.012645043
1,2.728835283,0.012645043
1,2.711015445,0.012645043
1,2.711017376,0.012645043
1,2.711028875,0.012645043
1,2.711016415,0.012645043
1,2.052234522,0.012645043
1,2.711018237,0.012645043
1,2.711015915,0.012645043
1,2.711016567,0.012645043
1,2.711015868,0.012645043
1,2.711016706,0.012645043
1,1.163438403,0.006560073
1,2.652094014,0.013449063
1,2.052255842,0.012645043
1,2.711016345,0.012645043
1,2.711016061,0.012663317
1,2.711016411,0.013814527
1,2.711034196,0.012645043
1,2.711015437,0.012645043
1,2.711015431,0.012645043
1,2.711028203,0.012645043
1,2.709934877,0.012645043
1,2.709941083,0.013814527
1,2.711019192,0.012645043
1,2.711023852,0.012645043
1,2.711017181,0.012645043
1,2.052196683,0.012645043
1,2.711028066,0.012645043
1,2.711015257,0.012645043
1,2.711024007,0.012645043
1,2.052204456,0.012645043
1,2.711019253,0.013375971
1,2.711029369,0.012645043
1,2.711018203,0.012645043
1,2.711016859,0.012645043
1,2.711014418,0.012645043
1,2.711027854,0.012645043
1,2.707251157,0.013814527
1,2.711030689,0.013814527
1,2.71102764,0.012645043
1,2.711015249,0.012645043
1,2.711015594,0.012645043
1,2.71101461,0.012645043
1,2.711025384,0.012645043
1,2.711016023,0.013814527
1,2.052192032,0.012645043
1,2.711015882,0.012645043
1,2.052180652,0.012645043
1,2.052234597,0.012645043
1,2.048805843,0.012645043
1,2.052199515,0.012645043
1,2.052191754,0.012645043
1,2.057409765,0.012645043
1,2.711015948,0.013814527
1,2.711016725,0.012645043
1,2.052192954,0.012645043
1,2.71101674,0.012645043
1,2.052249907,0.012645043
1,2.052229966,0.012645043
1,2.710486408,0.012645043
1,2.052192839,0.012645043
1,2.718342001,0.012645043
1,2.05223474,0.012645043
1,2.711015466,0.012645043
1,2.05223351,0.012645043
1,2.0522099,0.012645043
1,2.052230699,0.012645043
1,2.71102038,0.010443125
1,2.052230485,0.009858383
1,2.711027449,0.012645043
1,2.711027949,0.012645043
1,2.711016706,0.012645043
1,2.05219302,0.012645043
1,2.709759663,0.012645043
1,2.052193254,0.012645043
1,2.711016508,0.009858383
1,2.052194499,0.012645043
1,2.711016441,0.012645043
1,2.052224659,0.012645043
1,2.711019291,0.012645043
1,2.052193404,0.012645043
1,2.711019204,0.012645043
1,2.052192492,0.009858383
1,2.755008079,0.012645043
1,2.052193254,0.012645043
1,2.052233448,0.012645043
1,1.536586001,0.006386478
1,2.316627666,0.013449063
1,2.052233584,0.012645043
1,2.052193623,0.012645043
1,2.711016501,0.012645043
1,2.707273638,0.012645043
1,2.052214637,0.012645043
1,2.718348172,0.013576976
1,2.711016354,0.012645043
1,2.051448827,0.012645043
1,2.052233785,0.012645043
1,2.711014658,0.012645043
1,2.711016678,0.012645043
1,2.709749091,0.012645043
1,2.052235131,0.014015532
