CCL,PLC,Attack Surface
73.83982684,40.33639144,1
73.5989899,40.33639144,1
73.83354978,40.33180428,1
73.83722944,40.33409786,1
76.12904762,42.7640118,1
76.13334055,42.76622419,1
76.13359307,42.76622419,1
76.13763348,42.77064897,1
73.58946609,40.33868502,1
73.53924964,40.3295107,1
76.10113997,42.68289086,1
73.80916306,40.33409786,1
73.58427128,40.33409786,1
76.13763348,42.77064897,1
73.5989899,40.33639144,1
76.13914863,42.77064897,1
76.13536075,42.76843658,1
76.1399062,42.77286136,1
76.13561328,42.76843658,1
73.6015873,40.33868502,1
73.55310245,40.33868502,1
76.10113997,42.68289086,1
76.10113997,42.68289086,1
73.5989899,40.33639144,1
76.10113997,42.68289086,1
76.09709957,42.67846608,1
76.1034127,42.68289086,1
76.10113997,42.68289086,1
76.13359307,42.76622419,1
73.60909091,40.33409786,1
76.13308802,42.76843658,1
73.83780664,40.33409786,1
73.83520924,40.33180428,1
73.5958153,40.33180428,1
73.84011544,40.33639144,1
73.56305916,40.33868502,1
76.13308802,42.76843658,1
73.59177489,40.33180428,1
76.13536075,42.76843658,1
265.5242523,255.4911942,1
258.153482,245.2823407,1
276.8843723,264.623271,1
294.3042097,278.2337204,1
290.2098053,276.6486076,1
292.9801159,277.177453,1
270.5360495,271.4676011,1
56.31313776,232.8594548,1
272.1299673,262.4749602,1
270.3263744,259.0866975,1
292.9704881,277.2834207,1
270.1543902,256.1078734,1
269.2333067,252.0300514,1
256.614386,248.6030339,1
281.2612366,265.0170823,1
137.7332112,137.5430384,1
286.2444554,274.8346822,1
283.4086799,269.0564891,1
257.2439138,246.0696785,1
287.9920889,274.609859,1
246.1670198,253.1223472,1
293.9378873,278.4702012,1
242.5985849,235.7884209,1
280.0849554,267.2404863,1
290.4560163,274.1989301,1
288.0825067,269.6958241,1
261.5683705,255.1087074,1
282.1795146,273.9508365,1
251.3531309,243.5974669,1
289.7263576,269.4740579,1
291.1506976,274.4003053,1
276.8437009,257.8256123,1
284.0293647,271.105139,1
146.0086594,139.7791089,1
257.624115,243.6538211,1
293.3387319,276.8329529,1
272.5149902,265.646075,1
294.4997285,273.3539724,1
241.1381656,246.0522601,1
288.4452099,274.832572,1
241.5503795,236.2720491,1
300.8323503,277.3448197,1
290.1663088,276.1418077,1
137.7332112,137.5766937,1
262.6525108,253.7328313,1
192.8870176,208.5446202,1
289.4644007,275.0717835,1
137.7332112,137.5842168,1
262.3163957,254.9002525,1
287.7944644,273.4329141,1
280.0787587,266.142505,1
280.5799656,269.9104998,1
264.5749117,248.3236334,1
205.5498954,226.0179094,1
189.5500802,194.5927921,1
289.3396307,276.9495627,1
291.4237693,275.0226013,1
225.1104728,232.764522,1
176.9063969,197.0555178,1
284.5383773,266.5099773,1
282.4847121,268.9440718,1
235.6427464,238.2931926,1
245.6043492,249.3021052,1
259.6804788,250.9624771,1
260.5452745,249.8406624,1
261.6980691,249.7846644,1
282.5048982,270.2291004,1
282.9325449,266.9600188,1
282.2005795,271.6503626,1
242.5466829,233.7648016,1
290.0443721,274.4735684,1
273.1752417,255.2355906,1
137.8502976,136.1143647,1
264.9972931,252.8555408,1
270.2654408,254.8649609,1
290.2103428,275.8919429,1
301.0721336,277.617816,1
290.0256883,276.2965802,1
280.7258012,268.2877414,1
279.1639369,268.0938488,1
295.9567328,274.5951156,1
289.6465359,276.2079939,1
205.1662295,225.4575308,1
298.8691513,274.0554521,1
246.496188,244.4559809,1
247.2004529,240.9475154,1
263.2256051,246.898958,1
293.8253128,272.4615076,1
298.2944103,277.6813177,1
291.127627,276.4092533,1
210.3946035,226.0302302,1
218.1837619,201.0893907,1
284.9468563,274.3203599,1
285.1820995,268.186419,1
279.2125945,271.1601211,1
282.5918474,271.0422885,1
254.1740411,248.806263,1
267.1982017,252.3772145,1
279.9135426,262.6717431,1
256.1650028,247.7406236,1
160.500568,158.2123903,1
287.298644,274.3756228,1
286.1088234,269.1851918,1
292.8789275,275.1233415,1
293.4985704,275.696058,1
275.2315204,264.5651568,1
270.5865695,255.7118142,1
285.8092693,270.6027315,1
294.5430958,272.3670419,1
282.1739324,265.8799566,1
283.3778997,264.8220733,1
282.939412,271.5568305,1
253.4688978,248.8863442,1
137.7332112,137.5743789,1
262.4676807,249.5463609,1
259.6524497,252.1475882,1
285.7067467,270.8143855,1
208.5450533,225.4430986,1
217.7022765,202.3632455,1
300.1749744,277.2642476,1
287.1704188,272.5667322,1
294.900355,279.1434502,1
283.3697583,272.4839526,1
291.6250705,275.9339052,1
244.6484762,251.3153272,1
288.8813445,272.6247627,1
287.1436527,276.8563034,1
145.1527294,139.6916698,1
260.3478302,255.7516867,1
264.7030084,246.8885047,1
257.1412596,246.3185104,1
295.9425052,274.4306001,1
283.2266675,270.2652407,1
254.2055995,245.8859734,1
281.6993825,269.4841927,1
266.3054054,257.0532409,1
291.0547025,272.4671344,1
286.1120981,270.9462714,1
247.6353301,250.7661904,1
254.2063097,245.8861098,1
260.920517,248.7999154,1
251.102063,244.0650194,1
279.1376742,268.0890948,1
274.1860563,255.6380112,1
208.5664543,225.4521531,1
214.5543253,202.7949511,1
272.8021573,255.8317215,1
273.1406867,256.6690321,1
291.9314531,277.2577884,1
276.8806738,266.0462498,1
268.3113348,252.1565588,1
268.1620114,255.1031206,1
263.2142063,260.7376494,1
254.5555241,241.8876483,1
254.5426754,247.5148623,1
290.1987144,275.1505796,1
262.8470495,248.605545,1
137.7332112,137.5040877,1
137.7332112,137.5293315,1
287.8877699,273.0844362,1
285.4258323,273.6146397,1
260.8461618,252.078743,1
245.7059571,239.7853175,1
257.4308037,246.4401413,1
276.8125228,260.5586581,1
284.4657117,272.8350975,1
258.6219618,260.3432669,1
249.8282987,248.1771713,1
270.9666094,262.8355481,1
290.4185986,273.6205421,1
290.4129343,275.3018941,1
249.5096313,242.0227221,1
288.3991622,275.6292966,1
260.2579253,250.3852914,1
293.534734,275.2882006,1
296.4060394,265.8682849,1
285.9646082,268.0807096,1
282.5466667,271.110501,1
266.8938519,254.2313461,1
246.959652,239.7956108,1
271.2515516,256.5603676,1
280.400573,267.3482652,1
296.2549162,276.8941067,1
232.9706625,236.429393,1
285.6521513,272.5801152,1
299.1972657,275.2739113,1
292.0795045,277.0345894,1
246.9429293,236.8015066,1
283.2690705,274.0279419,1
270.2117345,253.5767557,1
282.2072924,266.7268102,1
245.5905476,237.673995,1
279.5934179,269.4544478,1
295.3877381,274.4781694,1
301.1279819,276.7029295,1
233.8494802,235.8851962,1
304.3685479,282.3756799,1
279.873211,269.4928455,1
263.9028314,250.8955113,1
294.0747712,278.7775011,1
284.6730114,274.4718754,1
290.2060655,275.8432606,1
289.7201448,274.7374602,1
245.4324246,239.5857259,1
295.6151676,276.2444458,1
295.8583148,278.7259998,1
293.1416596,277.8773985,1
192.8897575,198.7819342,1
302.4476956,279.282076,1
291.9125757,276.858764,1
268.0034053,253.5789105,1
299.8427366,275.2490775,1
268.8431319,257.1453252,1
245.9706614,242.5939428,1
291.0209519,275.0979117,1
219.217341,217.0438236,1
296.3255679,273.7351669,1
144.221131,140.6486646,1
263.5039663,258.8364371,1
295.0266487,279.0129147,1
288.7236765,269.5636303,1
287.0106146,270.1642597,1
259.7157274,252.5084539,1
284.6337943,270.3785738,1
278.3463998,267.624441,1
290.4565533,272.5188463,1
284.4406907,268.0461979,1
281.5342245,272.1023952,1
296.0661054,281.4617724,1
292.142717,278.7843588,1
206.5300217,203.6503216,1
263.3937115,251.658583,1
291.2655676,275.8690968,1
256.7405607,251.1816601,1
258.3247292,242.4057514,1
280.0447773,265.688445,1
263.0092025,247.28304,1
246.3111542,240.9434874,1
273.2099921,266.2280244,1
291.2193527,273.6940682,1
246.7018609,239.6281221,1
293.8549474,273.9946808,1
298.1263838,275.2002458,1
287.107388,272.7717512,1
255.8347347,247.6689265,1
287.7339082,273.4794728,1
147.1620247,142.0407742,1
291.4237693,275.095399,1
280.8792375,271.1160194,1
294.3653506,275.3056984,1
258.259501,242.364563,1
261.1221215,249.3111288,1
282.826218,272.9332374,1
301.0507237,274.8114825,1
243.0280953,239.6219587,1
271.1720658,255.1969758,1
290.569343,275.3052688,1
287.4151185,269.8059099,1
257.5110135,247.7852812,1
303.7605389,279.0525409,1
270.7296712,254.6921069,1
280.967421,269.8757998,1
292.4386983,277.0007457,1
291.1425711,276.4842616,1
242.6115292,241.1737068,1
294.7263569,281.9555733,1
280.1928049,259.2707909,1
288.5993722,270.0286867,1
266.1680598,268.2682199,1
258.4495308,242.3488896,1
262.7170534,246.2593068,1
298.9610162,277.5352246,1
285.6643057,271.6911065,1
269.9640472,263.8655208,1
202.8024194,208.0226416,1
261.7206383,268.8292296,1
289.6414164,275.0776178,1
137.7332112,137.4851883,1
287.4457992,272.7389852,1
292.2128602,276.5983093,1
258.4518949,242.342395,1
243.711549,239.8085642,1
242.2996785,234.6196713,1
257.9576046,242.3280406,1
277.8934739,256.7000885,1
289.5747094,275.9829814,1
217.2393086,224.7358212,1
293.6627755,274.7404382,1
296.3985708,276.8774439,1
298.2702056,278.9895875,1
262.2991452,256.5404856,1
283.2746093,269.1992405,1
268.0516503,257.7418616,1
298.1263838,276.3854955,1
258.2232548,250.1078197,1
280.6499906,265.0825927,1
283.3648935,271.3967037,1
251.7202925,255.7181196,1
264.7771026,254.544457,1
288.214594,272.8328198,1
281.0511738,270.6015678,1
295.9100968,276.725343,1
257.9552405,242.3472871,1
290.256128,276.0378817,1
253.9661592,244.2170804,1
252.9261998,246.2617509,1
258.4495308,242.3467248,1
255.7292587,244.550207,1
220.7436982,226.8385799,1
252.833049,245.1106422,1
249.9657659,240.4167979,1
285.7624066,268.2964002,1
288.9454845,275.1108845,1
296.5926333,281.7846752,1
260.8266072,249.331068,1
261.524386,250.9354707,1
217.1293193,225.6707251,1
294.3976938,277.4867325,1
280.2081919,275.7552262,1
233.5353141,237.4205975,1
225.1104728,232.7620339,1
288.7180837,269.3059641,1
260.073574,242.6987991,1
269.2658307,256.1549553,1
281.5370681,267.5477671,1
280.8150845,257.370494,1
254.4040122,245.8861098,1
286.6161964,272.5232194,1
288.0038713,269.9262993,1
257.8675879,257.8346685,1
286.6357467,271.8344317,1
259.9354912,242.7451964,1
268.0197741,253.5837182,1
289.2423426,272.2206491,1
184.4048257,182.1507654,1
261.7714743,246.5510272,1
299.5764739,283.3877938,1
297.2943228,279.8357335,1
258.2838457,242.3575491,1
172.8620451,179.4999046,1
196.2843719,205.823482,1
283.4060104,254.6548434,1
246.3093058,240.9456808,1
288.8519777,276.377486,1
288.6055897,271.8493914,1
291.6715632,271.3246095,1
285.5122655,272.8970133,1
248.742298,255.6670686,1
263.4463201,248.0822556,1
257.5009806,246.7020783,1
284.8141537,273.3784032,1
281.6479139,272.0433532,1
266.9131845,253.4903827,1
264.8532637,250.6204665,1
284.8324533,273.0940459,1
266.4225859,249.6042236,1
205.3260536,225.451285,1
263.6861873,246.2718957,1
301.2075397,275.8216838,1
275.2502498,259.4021246,1
301.6313441,277.0492908,1
273.3874675,258.8089876,1
293.755835,279.0044457,1
301.0110586,275.3474049,1
287.2445488,272.9931457,1
279.3919954,266.0037532,1
291.3608692,275.9140141,1
287.9417191,269.5706771,1
296.3985708,276.7318179,1
296.8858943,282.3619227,1
272.6608938,262.6316991,1
276.8896073,266.1954669,1
257.9552405,242.3575491,1
260.1577404,262.2501093,1
292.0390197,273.6917558,1
283.2710681,267.4499579,1
236.3583956,236.4137971,1
280.2982499,269.1097598,1
298.7753746,274.824458,1
288.3287534,275.7008504,1
267.6803208,258.2893043,1
145.1527294,139.7446544,1
252.4272297,250.1426218,1
300.4817563,280.4079733,1
146.0086594,139.7961045,1
249.1332028,249.5082157,1
286.1523288,272.3589113,1
258.2862098,242.3488896,1
289.370144,276.619747,1
284.1982747,272.3641784,1
295.8094156,275.7192275,1
250.4653694,245.3590007,1
291.5460275,274.7933889,1
285.442805,272.2245002,1
264.4279183,248.3519938,1
283.6981799,271.8003879,1
225.5555573,233.4813946,1
295.7797026,273.559138,1
258.9697404,252.9956857,1
291.7545651,276.4561971,1
290.2182514,275.7070485,1
237.2283093,241.2017133,1
289.0834169,272.5815734,1
292.2412884,275.469054,1
249.8013981,245.7062517,1
142.334881,140.8237102,1
284.4431477,271.1354901,1
206.778832,226.0196456,1
297.3066478,274.6135773,1
281.9674497,266.4073022,1
279.371239,267.9909834,1
137.7332112,137.5040877,1
253.9582406,243.6609564,1
284.1032835,267.8207227,1
269.0902197,270.4836012,1
283.9394074,275.3799275,1
257.4147959,250.7562034,1
285.7517358,273.9103162,1
137.7332112,137.4762588,1
287.8431591,275.3952865,1
210.2423823,218.982837,1
275.5883632,259.5105396,1
278.6451219,260.0997722,1
265.0800354,247.5611677,1
254.4105147,245.8840261,1
251.0553644,245.924475,1
285.616246,273.6359328,1
257.4449779,243.6001402,1
284.3940473,271.5077103,1
279.6939637,265.9952488,1
264.3132482,248.3416891,1
280.9992852,267.2360696,1
263.6644635,248.2435854,1
293.9074403,275.9430417,1
264.0877309,266.0362182,1
263.6468534,256.3314497,1
257.1113552,246.3036433,1
261.7273632,249.8736683,1
288.7385519,272.7173159,1
147.1620247,142.018541,1
280.641222,271.9726882,1
280.6141991,270.2348645,1
268.994897,257.2303864,1
266.8131965,251.816737,1
260.5900511,247.2844187,1
225.553903,233.478084,1
294.7347488,273.0423473,1
246.7018609,239.6330996,1
244.6484762,251.9015636,1
295.7394503,272.7584073,1
281.0243745,266.6947604,1
281.4979735,267.6652849,1
261.5683705,255.3629439,1
304.8984761,278.8342353,1
250.2413345,236.8439102,1
296.2005858,280.0227388,1
265.2527213,253.8413522,1
303.0038541,278.2546943,1
279.1046625,269.2786917,1
285.3232597,272.4800096,1
288.16971,271.4618566,1
287.6572534,273.9626716,1
137.7332112,137.5208998,1
279.4872271,272.9174995,1
287.0277455,272.6923423,1
289.0388347,274.8801385,1
278.8308156,270.4899665,1
288.5198216,275.0192727,1
282.8394367,269.5753679,1
275.8769701,265.4976829,1
299.3671079,274.0088151,1
280.8401286,271.8027503,1
302.8652249,277.4253955,1
257.9552405,242.3472871,1
292.2504126,276.970423,1
265.2287199,248.0822556,1
282.5603586,256.7225354,1
283.4204392,267.3366252,1
257.0933512,243.6802671,1
259.1301099,249.0352757,1
296.7962137,273.704178,1
282.4415999,256.7856186,1
268.4117144,252.00852,1
295.8999944,274.4277467,1
255.5935033,242.2764471,1
268.6518253,255.9178901,1
293.984734,274.9647438,1
294.3743234,275.0928263,1
303.8609146,277.3593565,1
290.3653889,277.6134944,1
248.3504466,244.0023963,1
264.5812605,256.9691137,1
290.1375607,271.2304297,1
284.0440473,271.1045449,1
265.8095242,251.4616819,1
287.8350377,275.289971,1
286.8361465,273.0646386,1
280.1137998,264.8030134,1
296.0435938,272.7120338,1
205.0880741,225.4575308,1
263.3879573,241.5168357,1
297.8457431,276.0695104,1
275.6630523,265.7057311,1
282.713473,274.5101781,1
286.2982932,273.9325827,1
275.2315204,264.5618406,1
293.9400316,280.145071,1
278.9619161,272.3481138,1
282.2415387,270.764015,1
273.1562806,255.2044359,1
290.13799,273.6336012,1
260.0824011,242.7430315,1
290.116944,275.2568339,1
285.9239577,277.0677337,1
286.5889807,270.7033986,1
286.9399599,272.756972,1
283.802876,269.8733936,1
294.2216099,280.6731208,1
297.1181155,279.577317,1
289.1968341,272.063983,1
286.0451608,272.3855016,1
272.1216339,262.735724,1
274.5413093,258.9183426,1
234.6768878,244.5141655,1
293.8386607,276.8020448,1
281.643639,269.5637496,1
265.9472442,250.0036243,1
264.8383961,249.1952563,1
301.4319406,277.2393372,1
243.6729179,246.5175167,1
294.3847349,275.1058207,1
280.7906375,271.9693455,1
287.3919566,275.1907549,1
271.9093516,257.3064826,1
260.1207712,255.7760916,1
287.9426991,273.1467254,1
255.8861064,249.8869209,1
254.9965574,242.3488896,1
254.4157231,245.8824236,1
209.9379892,225.4521531,1
277.9699715,254.5730836,1
210.8795591,226.0105911,1
275.9323236,269.0806334,1
248.3284501,243.5783131,1
287.0059603,271.6747749,1
251.4134074,243.6393335,1
258.4495308,242.3450792,1
291.6612249,273.2490873,1
272.1252664,262.7336001,1
255.9253354,249.879857,1
276.6890232,260.4068337,1
280.5583576,272.9061653,1
280.1179634,269.9294089,1
296.3985708,275.7544456,1
278.7197604,267.2789654,1
264.4381996,255.7732798,1
296.6922943,277.5400012,1
142.344881,140.8997342,1
296.3271848,280.2381955,1
190.7437034,207.0083344,1
273.1665324,266.3056612,1
242.7770029,239.6330996,1
178.8215587,182.3821606,1
293.8253128,274.1349345,1
281.1462862,267.5280574,1
252.2194118,254.1240833,1
290.0725539,275.3077161,1
285.6365105,273.4311071,1
293.1379619,277.9127879,1
279.591978,272.4193475,1
286.268053,272.1272595,1
286.7016279,273.0789392,1
278.7953699,269.3653772,1
265.3319135,255.6865847,1
273.5183445,264.8707281,1
274.2344651,257.7501044,1
257.7163234,246.524543,1
278.3761668,254.8742983,1
250.731747,244.0184102,1
280.9440555,271.8487538,1
283.334405,270.5921762,1
236.702219,239.9847149,1
243.0304594,239.8063709,1
267.0449749,251.7942996,1
225.1104728,232.7570577,1
282.2041855,263.389081,1
281.0015764,267.5463487,1
272.0722435,272.3171892,1
294.3568926,280.9034854,1
301.4865089,274.1880516,1
280.6535611,267.4230511,1
288.5905735,272.4780494,1
249.5278725,240.3279956,1
288.3885226,274.2910682,1
290.0262645,274.1744651,1
298.7508402,275.6835911,1
263.3291295,252.248667,1
291.4237693,275.0238858,1
289.7420599,275.1047509,1
256.0655683,242.7036711,1
300.6280303,278.7654894,1
279.1027252,268.2560979,1
279.8568267,269.6687902,1
289.1650665,274.9316902,1
260.7651433,252.080853,1
209.8814635,225.4521531,1
245.1223497,239.6339009,1
303.9026235,278.807078,1
283.2787757,272.079839,1
278.6153706,272.3438144,1
293.5935898,277.1089386,1
289.2164922,275.1491414,1
261.7723423,246.5301405,1
266.9018512,249.7496485,1
270.3107168,252.2474078,1
288.3338357,275.0824836,1
250.6992849,244.0483423,1
284.2055222,270.844019,1
289.3522423,272.2994126,1
260.7051981,248.6620349,1
245.7003856,240.9525551,1
254.9941933,242.294337,1
283.9375941,266.427611,1
260.8461618,252.0726149,1
271.9928832,265.668923,1
209.0654993,225.4655974,1
304.8271006,277.0193947,1
260.5139884,255.9463948,1
225.1104728,233.0128914,1
242.6609133,237.7428148,1
260.1360022,242.6050789,1
299.0923904,274.3222253,1
286.3439404,272.2325465,1
267.4435478,256.6710946,1
292.0390197,273.8330902,1
269.3559428,254.184342,1
137.8502976,136.1295591,1
296.9243999,272.7870173,1
290.116944,275.4078248,1
286.1250725,269.849604,1
264.3119232,252.1010134,1
280.6385828,255.0103759,1
280.7216447,258.247449,1
249.7945953,245.6977092,1
144.221131,140.6218389,1
284.4339207,273.0698089,1
296.4620333,280.1803525,1
287.3317513,269.5980927,1
293.2344238,276.7342778,1
265.2342737,255.1670006,1
302.7033455,278.4677485,1
245.2242722,242.0116771,1
253.7264318,262.5223561,1
258.4353464,242.3510545,1
286.4933115,269.7400816,1
247.5418609,236.0980044,1
301.6236443,279.2174418,1
296.9004546,271.5556354,1
245.4443582,242.0062658,1
291.9125757,276.9909095,1
294.4860327,275.3132788,1
298.3477418,275.9364898,1
293.2921046,277.6574418,1
275.6439751,252.7639603,1
261.2108315,253.207058,1
275.9314241,259.4643803,1
268.6805133,257.8125298,1
288.1305839,273.1614332,1
296.3255679,273.6522178,1
284.6452616,272.4860405,1
299.3432775,277.4578513,1
299.6005579,276.0469061,1
302.5631424,280.2154264,1
301.0721336,278.1095942,1
279.2478751,268.3862315,1
240.0880903,244.2435463,1
289.1650665,274.599346,1
264.437963,248.3511925,1
267.6969348,256.8462503,1
286.4990559,273.148906,1
258.3247292,242.412246,1
301.877373,275.219078,1
225.0972387,232.7481151,1
296.4847629,274.4572629,1
291.9751573,276.726149,1
269.9480559,253.3770119,1
286.5442351,271.6769484,1
220.3313293,227.8550179,1
210.3992906,226.0264681,1
296.6594752,274.7922767,1
163.2259034,161.1512544,1
285.5060736,275.8452612,1
299.2430646,276.8177414,1
172.9725822,174.7060404,1
272.1252664,262.7316974,1
261.9361486,252.4277891,1
294.8323302,276.3655402,1
253.135601,256.8262782,1
250.8240304,247.9854678,1
291.665994,277.2431287,1
257.6154244,243.6214828,1
289.1065805,276.8115873,1
147.902655,144.9992248,1
282.905123,261.9582318,1
282.0686669,274.8308647,1
302.7214019,285.3503647,1
285.9643559,269.4410902,1
246.177767,233.7282231,1
299.4846465,276.4633225,1
287.1833619,274.0187701,1
288.2269857,275.2039841,1
294.2161402,278.6663538,1
137.7332112,137.5208998,1
279.8962777,267.3007803,1
291.9625477,278.4442092,1
258.4518949,242.3488896,1
264.1423696,253.065063,1
289.1968341,272.0906778,1
255.7604357,245.1141314,1
285.4729004,272.1750239,1
288.3648706,271.569921,1
289.5422529,272.9582078,1
297.5717586,273.3380045,1
260.8461618,252.1602884,1
260.1792722,249.3301752,1
264.5206983,255.4235858,1
275.2791967,267.8642296,1
263.2258942,248.6937683,1
280.534778,269.9001134,1
284.4086925,269.9030632,1
283.7242428,273.1546659,1
243.5751138,239.6287269,1
290.2246674,274.1028612,1
294.2964811,274.5602124,1
205.0880741,225.4521531,1
253.2215829,240.9527034,1
294.5591756,274.4018384,1
252.168268,247.8170945,1
281.8972734,269.1695815,1
287.2839276,275.2990983,1
209.765653,225.4521531,1
286.660359,260.0591712,1
249.5774791,244.0405206,1
282.8159786,270.7203115,1
258.2571369,242.3727032,1
251.3695632,243.6349468,1
252.9718587,256.7682345,1
297.8457431,276.6191954,1
283.8697351,268.7520731,1
282.0301223,269.3900577,1
255.8104095,245.1566792,1
271.5847549,257.0975461,1
288.6246809,274.9990492,1
284.1791319,269.050898,1
210.3569074,226.0214237,1
295.4639677,270.8579606,1
293.984734,274.7152062,1
244.0534904,233.0541944,1
287.8658189,272.1963862,1
267.8235913,256.3408744,1
250.3124948,244.707601,1
