CCC,Attack Surface
2.15922489,0
2.152115946,0
2.153708502,0
2.166996899,0
2.15653719,0
2.152290188,0
2.152381296,0
2.161510455,0
2.158560471,0
2.158035127,0
2.164580532,0
2.152933643,0
2.158451441,0
2.152756206,0
2.154068596,0
2.152658131,0
2.159404652,0
2.153269336,0
2.166070953,0
2.153492196,0
2.158645077,0
2.157435723,0
2.170289517,0
2.153044957,0
2.152255263,0
2.152209605,0
2.176045902,0
2.156293728,0
2.15608872,0
2.15140073,0
2.157316004,0
2.159635636,0
2.162160059,0
2.15727326,0
2.159907138,0
2.166863189,0
2.155256943,0
2.159901668,0
2.152397027,0
2.157085468,0
2.152072956,0
2.155692567,0
2.156284242,0
2.154777577,0
2.155338172,0
2.153155328,0
2.153896413,0
2.158671008,0
2.151895037,0
2.155542471,0
2.152926359,0
2.157378482,0
2.159998239,0
2.159629806,0
2.152181046,0
2.153588869,0
2.168743631,0
2.162299998,0
2.153582866,0
2.158190133,0
2.157129411,0
2.15329513,0
2.153896846,0
2.152280642,0
2.153132177,0
2.152534673,0
2.15871096,0
2.169863023,0
2.153192456,0
2.151893289,0
2.160874009,0
2.154980572,0
2.169122048,0
2.154246347,0
2.151914035,0
2.153109227,0
2.159954176,0
2.152098233,0
2.160511215,0
2.159288484,0
2.155826485,0
2.152001324,0
2.157295594,0
2.160408645,0
2.15401527,0
2.153428952,0
2.155547153,0
2.157925575,0
2.163405244,0
2.156860073,0
2.152994423,0
2.154818299,0
2.171135118,0
2.157843539,0
2.158972719,0
2.157085218,0
2.159535754,0
2.162555336,0
2.159386587,0
2.174174938,0
2.152807085,0
2.154811866,0
2.153511649,0
2.152400256,0
2.161454845,0
2.162165573,0
2.152515083,0
2.156151553,0
2.163729185,0
2.163528871,0
2.161025712,0
2.153519286,0
2.152597163,0
2.156428045,0
2.152993445,0
2.160812023,0
2.159746881,0
2.152972162,0
2.163833362,0
2.152740544,0
2.152069229,0
2.15328342,0
2.158746018,0
2.158656772,0
2.170800426,0
2.152805924,0
2.170686694,0
2.158567622,0
2.152919092,0
2.159705944,0
2.159616778,0
2.153807574,0
2.160767045,0
2.160183714,0
2.151019084,0
2.152673733,0
2.156975548,0
2.162932321,0
2.15328528,0
2.153715417,0
2.159203364,0
2.158148126,0
2.164328527,0
2.155358844,0
2.151876676,0
2.152071648,0
2.152714047,0
2.153107246,0
2.158985522,0
2.152569396,0
2.156019038,0
2.153025979,0
2.160043287,0
2.154209404,0
2.154235706,0
2.157587667,0
2.158686918,0
2.158339176,0
2.153155599,0
2.152394484,0
2.156726514,0
2.152476711,0
2.151668852,0
2.152673958,0
2.151807798,0
2.175000831,0
2.160079337,0
2.160440101,0
2.153199502,0
2.167571176,0
2.159183454,0
2.153392714,0
2.170877957,0
2.152274256,0
2.15980283,0
2.151644107,0
2.154484197,0
2.173052908,0
2.169674455,0
2.159998624,0
2.15856567,0
2.157538279,0
2.162072494,0
2.154650288,0
2.156073641,0
2.156019379,0
2.173855556,0
2.155009572,0
2.173183029,0
2.156540713,0
2.16157788,0
2.157234935,0
2.152585314,0
2.153388732,0
2.164037939,0
2.158468898,0
2.153029227,0
2.156466605,0
2.152364266,0
2.152618816,0
2.161826421,0
2.158452374,0
2.153063245,0
2.170285239,0
2.154913509,0
2.157800841,0
2.156750934,0
2.157976352,0
2.161495119,0
2.152499941,0
2.159648412,0
2.153715353,0
2.159432699,0
2.152861719,0
2.153009265,0
2.152808771,0
2.152865379,0
2.159433008,0
2.152542101,0
2.161841424,0
2.162581622,0
2.173725532,0
2.152726696,0
2.155892517,0
2.152096951,0
2.15773181,0
2.155588856,0
2.155187437,0
2.16190643,0
2.164049262,0
2.161296585,0
2.151903265,0
2.169041843,0
2.152257299,0
2.153199341,0
2.1559834,0
2.156452414,0
2.155392413,0
2.171946029,0
2.15301116,0
2.15645636,0
2.157614085,0
2.15791771,0
2.164694559,0
2.153929752,0
2.166592189,0
2.170770263,0
2.152499576,0
2.158814454,0
2.15773203,0
2.154342748,0
2.152521939,0
2.152853174,0
2.155554847,0
2.154321559,0
2.155523539,0
2.161106135,0
2.160840036,0
2.152940341,0
2.157504638,0
2.155118581,0
2.1543379,0
2.15312165,0
2.153418681,0
2.158725248,0
2.153585209,0
2.161190029,0
2.164647604,0
2.156409339,0
2.15358641,0
2.157605337,0
2.173415907,0
2.152238525,0
2.160461933,0
2.158137408,0
2.160640037,0
2.166177965,0
2.153309109,0
2.152408026,0
2.152052411,0
2.155918573,0
2.152939449,0
2.159842176,0
2.157149641,0
2.160009925,0
2.157988179,0
2.15289925,0
2.160257062,0
2.155021449,0
2.156921753,0
2.158427705,0
2.16393011,0
2.156828517,0
2.156491044,0
2.152021323,0
2.160367049,0
2.171588919,0
2.15277461,0
2.153893683,0
2.153001771,0
2.163501331,0
2.158311429,0
2.157861074,0
2.15726897,0
2.161347616,0
2.162961115,0
2.153441142,0
2.152205619,0
2.152880139,0
2.164233313,0
2.15847098,0
2.172075079,0
2.158289549,0
2.162473613,0
2.162068852,0
2.152397043,0
2.159548017,0
2.156714976,0
2.152772457,0
2.154625957,0
2.154435346,0
2.156829178,0
2.160046753,0
2.154506421,0
2.155225663,0
2.159502999,0
2.157814418,0
2.171416032,0
2.153308323,0
2.155387457,0
2.17216923,0
2.17462788,0
2.153658342,0
2.167859386,0
2.158456834,0
2.159980717,0
2.158465729,0
2.151843292,0
2.152913813,0
2.175588771,0
2.16854441,0
2.153590849,0
2.161891679,0
2.15825184,0
2.161600434,0
2.158183494,0
2.162436842,0
2.16192332,0
2.153588129,0
2.161663673,0
2.161904794,0
2.152009724,0
2.159073193,0
2.151903846,0
2.15267816,0
2.154025801,0
2.156773007,0
2.154851463,0
2.156921141,0
2.159578593,0
2.152820403,0
2.154955208,0
2.15169829,0
2.152912132,0
2.16038909,0
2.15548277,0
2.158065819,0
2.159621278,0
2.156948518,0
2.159698918,0
2.15222177,0
2.158723576,0
2.159674933,0
2.15644399,0
2.160556967,0
2.152383133,0
2.160151038,0
2.152507853,0
2.163242404,0
2.15283214,0
2.159112714,0
2.172131467,0
2.156606238,0
2.156079743,0
2.152958202,0
2.158722428,0
2.170180831,0
2.155587086,0
2.15712285,0
2.169598275,0
2.162960967,0
2.153040179,0
2.173062806,0
2.152732069,0
2.156286248,0
2.158451308,0
2.152148693,0
2.162706378,0
2.158402923,0
2.162461709,0
2.171708255,0
2.159333988,0
2.160953284,0
2.151797816,0
2.15542288,0
2.171529215,0
2.153013339,0
2.154087053,0
2.152096522,0
2.153247592,0
2.159348533,0
2.15847779,0
2.171739467,0
2.1659316,0
2.148673138,0
2.154632568,0
2.165239472,0
2.158138765,0
2.156040279,0
2.17219202,0
2.161189194,0
2.152048219,0
2.154692384,0
2.157030336,0
2.158836226,0
2.158998883,0
2.159259841,0
2.152691789,0
2.162120183,0
2.159298095,0
2.158283792,0
2.156298425,0
2.174158811,0
2.173522139,0
2.152651868,0
2.152044572,0
2.161386988,0
2.167284494,0
2.152833611,0
2.15190106,0
2.158866369,0
2.172924055,0
2.16008129,0
2.157712942,0
2.15886967,0
2.15961243,0
2.156406658,0
2.152318654,0
2.152399908,0
2.157182741,0
2.163353874,0
2.173610755,0
2.157256967,0
2.152991906,0
2.162269896,0
2.174251444,0
2.159847004,0
2.152564337,0
2.157344177,0
2.15639281,0
2.16252799,0
2.154781204,0
2.152928575,0
2.158690085,0
2.157287408,0
2.160358985,0
2.164957101,0
2.153354583,0
2.15203387,0
2.171652419,0
2.153261952,0
2.156431458,0
2.156791265,0
2.152960283,0
2.159992996,0
2.162232262,0
2.155345368,0
2.151810566,0
2.160787669,0
2.154926748,0
2.157451437,0
2.153495501,0
2.159776313,0
2.16943796,0
2.152044214,0
2.159092446,0
2.151797041,0
2.170854697,0
2.173423459,0
2.171062777,0
2.157150593,0
2.153576728,0
2.162884367,0
2.156133368,0
2.152744138,0
2.158998531,0
2.152336498,0
2.170417323,0
2.15320456,0
2.153363624,0
2.148830253,0
2.151820481,0
2.158475515,0
2.169845876,0
2.15512578,0
2.157519621,0
2.154942106,0
2.160211724,0
2.173121634,0
2.152307624,0
2.152977549,0
2.159544165,0
2.171107294,0
2.152087446,0
2.153783649,0
2.15731931,0
2.159103875,0
2.157326669,0
2.152794374,0
2.155628274,0
2.154705924,0
2.153627689,0
2.163482676,0
2.158554946,0
2.173087815,0
2.15475681,0
2.157696488,0
2.156392857,0
2.16294026,0
2.171917424,0
2.155022045,0
2.170521394,0
2.173740514,0
2.167824248,0
2.170619694,0
2.171611772,0
2.166712536,0
2.159727286,0
2.170919636,0
2.158218546,0
2.15687101,0
2.160048846,0
2.173166537,0
2.165335246,0
2.161845672,0
2.156512571,0
2.171187253,0
2.169806319,0
2.156229903,0
2.164009497,0
2.15201352,0
2.152791997,0
2.153223852,0
2.157481062,0
2.158061403,0
2.152271832,0
2.16126481,0
2.173616316,0
2.170135988,0
2.159232154,0
2.160038401,0
2.153755327,0
2.157092741,0
2.158045686,0
2.152390865,0
2.154827103,0
2.156094551,0
2.157752514,0
2.153524417,0
2.154305416,0
2.173809996,0
2.157518017,0
2.156481816,0
2.157113434,0
2.152296654,0
2.157578692,0
2.160714606,0
2.163471904,0
2.154165445,0
2.156234566,0
2.171977233,0
2.169622628,0
2.164022454,0
2.162970668,0
2.15896194,0
2.152074436,0
2.153597722,0
2.162385747,0
2.162275057,0
2.160406433,0
2.157081406,0
2.160432478,0
2.158008153,0
2.172484345,0
2.151446024,0
2.158290499,0
2.152463246,0
2.15312594,0
2.152323551,0
2.154393621,0
2.157475843,0
2.157195977,0
2.156886893,0
2.152090746,0
2.156042649,0
2.152381743,0
2.158591753,0
2.155721365,0
2.152135398,0
2.166709257,0
2.158556904,0
2.157075645,0
2.15369835,0
2.153991655,0
2.156348959,0
2.158075939,0
2.164508989,0
2.157678552,0
2.154084104,0
2.15376167,0
2.165157027,0
2.152776738,0
2.152132119,0
2.152430497,0
2.170943923,0
2.161778198,0
2.171750999,0
2.152221423,0
2.154683541,0
2.15198485,0
2.16167828,0
2.156538196,0
2.166938404,0
2.163482416,0
2.15423008,0
2.158338432,0
2.165382863,0
2.171328327,0
2.152472308,0
2.171725572,0
2.152063289,0
2.153438453,0
2.152173423,0
2.156496454,0
2.170768596,0
2.154890469,0
2.152646786,0
2.153851834,0
2.158357515,0
2.153216297,0
2.16153982,0
2.162903468,0
2.15194533,0
2.156332019,0
2.174934568,0
2.170770494,0
2.156467768,0
2.151632003,0
2.160119819,0
2.155622183,0
2.155505018,0
2.152375778,0
2.170884037,0
2.153126703,0
2.153102964,0
2.170623252,0
2.152756814,0
2.160755597,0
2.158212567,0
2.158795733,0
2.15295496,0
2.162070126,0
2.158457216,0
2.158381784,0
2.159032216,0
2.152562618,0
2.156513283,0
2.153094756,0
2.154416227,0
2.152714516,0
2.158876757,0
2.152909698,0
2.172197344,0
2.152870928,0
2.166255063,0
2.172170756,0
2.159677833,0
2.158161465,0
2.157685628,0
2.16705506,0
2.155314446,0
2.158390472,0
2.172472485,0
2.157974712,0
2.161581409,0
2.15302538,0
2.152689974,0
2.175280132,0
2.159849712,0
2.159000709,0
2.162840535,0
2.162264095,0
2.152349602,0
2.162199241,0
2.152813437,0
2.167669152,0
2.160187282,0
2.153590396,0
2.156692581,0
2.172876264,0
2.158898504,0
2.16303745,0
2.156637263,0
2.156667904,0
2.153122344,0
2.1518507,0
2.161577852,0
2.157293349,0
2.159450051,0
2.152735889,0
2.160303358,0
2.170616912,0
2.160941282,0
2.168378058,0
2.15405582,0
2.172563117,0
2.154485688,0
2.155164446,0
2.170976314,0
2.154614773,0
2.153674523,0
2.160142492,0
2.173275274,0
2.171195478,0
2.152887177,0
2.152283438,0
2.160078056,0
2.154760395,0
2.154368251,0
2.153126404,0
2.151922318,0
2.153931888,0
2.152970063,0
2.152907223,0
2.163690832,0
2.152203509,0
2.15203676,0
2.152076057,0
2.160530199,0
2.154277041,0
2.152728096,0
2.159783231,0
2.152660588,0
2.1521302,0
2.152928881,0
2.157239588,0
2.159499684,0
2.152865973,0
2.155960505,0
2.153771533,0
2.151614262,0
2.159364037,0
2.160738418,0
2.15252639,0
2.154087789,0
2.153521979,0
2.155885715,0
2.166356109,0
2.161299958,0
2.153245825,0
2.15874412,0
2.162898862,0
2.151944953,0
2.152648732,0
2.158217873,0
2.159215726,0
2.17082636,0
2.152903107,0
2.156045289,0
2.155202697,0
2.169556342,0
2.161464654,0
2.161648692,0
2.15793828,0
2.152900848,0
2.155039855,0
2.15615973,0
2.159205478,0
2.159239484,0
2.173462169,0
2.155581165,0
2.173381523,0
2.157634542,0
2.152267069,0
2.162766517,0
2.154171577,0
2.153338138,0
2.151747823,0
2.157171205,0
2.152254411,0
2.161528059,0
2.158611597,0
2.157882009,0
2.166219697,0
2.153477186,0
2.152826861,0
2.154139307,0
2.168846978,0
2.171488687,0
2.151240993,0
2.158724938,0
2.15476256,0
2.162478174,0
2.155145425,0
2.153707586,0
2.152688004,0
2.16689095,0
2.157413924,0
2.15313413,0
2.151925361,0
2.158014357,0
2.157187987,0
2.148782842,0
2.159566413,0
2.152741927,0
2.15555499,0
2.17376164,0
2.152403271,0
2.153939073,0
2.154240983,0
2.156036685,0
2.173663547,0
2.162188249,0
2.15942558,0
2.153748231,0
2.153360589,0
2.162463387,0
2.154991125,0
2.152540441,0
2.168181208,0
2.157388004,0
2.172376748,0
2.160644398,0
2.157760512,0
2.152217425,0
2.155536982,0
2.158126027,0
2.152989521,0
2.151604616,0
2.160024441,0
2.170200275,0
2.161962561,0
2.154838122,0
2.151782315,0
2.152878952,0
2.169565847,0
2.152377219,0
2.152360153,0
2.153211661,0
2.152838749,0
2.167955247,0
2.152927599,0
2.159683935,0
2.166723934,0
2.152909494,0
2.152670842,0
2.156055133,0
2.15152018,0
2.159630738,0
2.173069417,0
2.174089055,0
2.15271071,0
2.153758189,0
2.162290645,0
2.159135875,0
2.151622418,0
2.152138599,0
2.152515843,0
2.153454489,0
2.154794129,0
2.15594424,0
2.172212251,0
2.152779434,0
2.155506254,0
2.15797672,0
2.153129879,0
2.169555301,0
2.153805466,0
2.170226166,0
2.152152215,0
2.171067967,0
2.153232988,0
2.153555848,0
2.157067072,0
2.173414199,0
2.157259113,0
2.168045498,0
2.158656623,0
2.152184799,0
2.172605445,0
2.152969092,0
2.156338843,0
2.173416002,0
2.163425605,0
2.152536783,0
2.171657905,0
2.153868632,0
2.153438678,0
2.155313629,0
2.158770662,0
2.158817919,0
2.160458987,0
2.15243637,0
2.152876875,0
2.156975637,0
2.161872013,0
2.159746316,0
2.160949185,0
2.156274028,0
2.164251313,0
2.161175839,0
2.152859741,0
2.16127141,0
2.157518963,0
2.152546814,0
2.152886903,0
2.153880472,0
2.158507039,0
2.167720467,0
2.170566555,0
2.153229869,0
2.175013813,0
2.15550068,0
2.161648771,0
2.159018051,0
2.160830987,0
2.158880991,0
2.155854361,0
2.162492199,0
2.165050205,0
2.152258428,0
2.153516583,0
2.152467015,0
2.162710914,0
2.142224577,0
2.159007542,0
2.15288629,0
2.16230896,0
2.152632021,0
2.154664435,0
2.170468773,0
2.155744089,0
2.161080285,0
2.15960585,0
2.151703666,0
2.159173742,0
2.152424057,0
2.169413137,0
2.159339648,0
2.159815361,0
2.160902487,0
2.151841742,0
2.152905479,0
2.157817429,0
2.153218021,0
2.154383142,0
2.157270023,0
2.158207111,0
2.159404668,0
2.156528207,0
2.157123415,0
2.16908862,0
2.158738937,0
2.160349416,0
2.152741513,0
2.159941012,0
2.154812551,0
2.156757204,0
2.17251604,0
2.159262929,0
2.152298961,0
2.15279248,0
2.151853147,0
2.161579191,0
2.171910247,0
2.153409244,0
2.170611149,0
2.152706658,0
2.161923585,0
2.157010206,0
2.158824653,0
2.169138208,0
2.16846884,0
2.157053981,0
2.156754304,0
2.166052913,0
2.162184316,0
2.157541313,0
2.15467576,0
2.152179443,0
2.155113291,0
2.153331813,0
2.153108951,0
2.153909648,0
2.161803204,0
2.153911446,0
2.15372761,0
2.16073564,0
2.15803857,0
2.159657381,0
2.173082232,0
2.154141877,0
2.160267406,0
2.155869939,0
2.163031784,0
2.152347728,0
2.171794083,0
2.152546961,0
2.1598281,0
2.15437406,0
2.156408132,0
2.155194149,0
2.152885537,0
2.152660417,0
2.161632501,0
2.154890812,0
2.164141873,0
2.163118506,0
2.156604862,0
2.152666175,0
2.156872004,0
2.163052958,0
2.158619949,0
2.156333074,0
2.159604862,0
2.15726094,0
2.167338886,0
2.158346754,0
2.162769358,0
2.152415847,0
2.159377731,0
2.15356242,0
2.157541374,0
2.153793197,0
2.152531134,0
2.159768631,0
2.168511563,0
2.158543888,0
2.15959919,0
2.155261892,0
2.169465961,0
2.16049275,0
2.157498777,0
2.152753249,0
2.153088158,0
2.156488032,0
2.169810375,0
2.159766278,0
2.157841699,0
2.153029707,0
2.159186232,0
2.157670896,0
2.158098662,0
2.154348944,0
2.152074477,0
2.155175333,0
2.153759904,0
2.152682383,0
2.154671197,0
2.153855023,0
2.157328238,0
2.162806571,0
2.152060702,0
2.156841316,0
2.163899978,0
2.162933543,0
2.160322688,0
2.156329468,0
2.165392678,0
2.153407055,0
2.165470244,0
2.159586793,0
2.154097847,0
2.15832389,0
2.159364497,0
2.153194884,0
2.155752761,0
2.160954962,0
2.165898238,0
2.165918404,0
2.169789501,0
2.157820895,0
2.152202544,0
2.162855297,0
2.159516447,0
2.152848176,0
2.153444733,0
2.153590575,0
2.152622949,0
2.159768299,0
2.16094163,0
2.157326854,0
2.17058596,0
2.157322195,0
2.152273505,0
2.158317481,0
2.161047646,0
2.15828917,0
2.160808446,0
2.157631686,0
2.161578255,0
2.162165764,0
2.159887257,0
2.152887248,0
2.1610503,0
2.152069755,0
2.160977863,0
2.155728817,0
2.153040648,0
2.155876175,0
2.170780911,0
2.161652028,0
2.152748053,0
2.156285026,0
2.159107763,0
2.159466806,0
2.151845993,0
2.16036945,0
2.157180935,0
2.160050472,0
2.152689491,0
2.153179829,0
2.15466057,0
2.153738542,0
2.151915822,0
2.158060405,0
2.153742829,0
2.161563881,0
2.160316298,0
2.174987678,0
2.171049826,0
2.152927445,0
2.171594777,0
2.162651859,0
2.15706987,0
2.161067979,0
2.152418801,0
2.151999854,0
2.153677592,0
2.157207359,0
2.153533798,0
2.158672062,0
2.15236271,0
2.15908292,0
2.153163203,0
2.174394842,0
2.15802007,0
2.165517539,0
2.161798566,0
2.168392189,0
2.155025937,0
2.1760588,0
2.157418284,0
2.152733059,0
2.157961151,0
2.153052207,0
2.152252785,0
2.156822636,0
2.152645013,0
2.15617855,0
2.160075221,0
2.15566868,0
2.162405791,0
2.153393207,0
2.157482759,0
2.15512037,0
2.16006347,0
2.151597399,0
2.161809744,0
2.152852189,0
2.153132571,0
2.152509983,0
2.153909774,0
2.162454718,0
2.159404711,0
2.157132031,0
2.163500616,0
2.170038787,0
2.165801676,0
2.162256657,0
2.17196299,0
2.158990841,0
2.153190589,0
2.155024424,0
2.154044698,0
2.160606408,0
2.160077108,0
2.161299059,0
2.162505652,0
2.161147188,0
2.152802477,0
2.152537447,0
2.157913011,0
2.152864156,0
2.159337444,0
2.152043464,0
2.154962767,0
2.153365295,0
2.152863697,0
2.155801416,0
2.160631238,0
2.159231586,0
2.155354893,0
2.166147727,0
2.155268209,0
2.152472235,0
2.155768367,0
2.175459014,0
2.152837523,0
2.152262196,0
2.152332554,0
2.166010179,0
2.158706291,0
2.152052498,0
2.169387918,0
2.154302797,0
2.16172611,0
2.152414561,0
2.162196224,0
2.152183591,0
2.151899688,0
2.163943846,0
2.16837875,0
2.170191629,0
2.161876058,0
2.172636851,0
2.165097581,0
2.172430639,0
2.151992854,0
2.167361221,0
2.161919957,0
2.15202503,0
2.156799977,0
2.175220593,0
2.156085374,0
2.151846615,0
2.158827672,0
2.161023793,0
2.154255456,0
2.160908872,0
1.599717562,0
0.810351587,0
0.810351587,0
0.810351587,0
1.599717562,0
1.599717562,0
1.677699081,0
1.729956724,0
0.836971468,0
0.810150558,0
1.599525298,0
0.810338185,0
0.810844623,0
0.798621529,0
0.810338185,0
0.810171777,0
0.810511496,0
0.810318855,0
1.872113676,0
3.105314042,0
4.288145386,0
3.108902439,0
4.281492091,0
3.111267355,0
4.727424366,0
3.160952014,0
4.830230309,0
3.111245473,0
4.630505684,0
1.659920218,0
3.021291013,0
1.672865128,0
4.174899052,0
3.090807224,0
4.68209194,0
3.105660431,0
4.119005097,0
3.105533653,0
4.282843466,0
3.105422982,0
4.243989917,0
1.659781961,0
4.160258465,0
3.113791962,0
4.300637939,0
3.10575417,0
4.231607432,0
3.10874501,0
4.323333967,0
3.108097377,0
4.300245079,0
3.105784168,0
4.283388754,0
3.113738349,0
4.267108476,0
3.105204052,0
4.698234198,0
3.104774392,0
4.293210076,0
3.105553374,0
4.808877968,0
3.105251185,0
1.54583666,0
3.105956961,0
4.288232496,0
3.111584125,0
4.253443422,0
1.659620582,0
4.089696049,0
1.659948343,0
4.311635912,0
3.106129902,0
4.278148695,0
3.105226216,0
4.228824131,0
3.105585388,0
4.279460543,0
3.105242832,0
4.292979944,0
3.105625733,0
3.027506293,0
1.64465459,0
4.169606481,0
1.644485188,0
4.237392731,0
3.105496525,0
4.127929142,0
3.111367461,0
4.292139443,0
3.105552272,0
4.238946556,0
1.644127379,0
4.239338968,0
3.10545575,0
3.021666779,0
3.112049299,0
4.179910051,0
1.67250853,0
4.247948738,0
3.105610576,0
4.259259222,0
3.105766374,0
3.027550565,0
3.108696475,0
3.669189612,0
3.105500186,0
4.2855515,0
3.105642737,0
4.322281267,0
3.108606965,0
4.250035286,0
3.105424186,0
4.236475097,0
3.113865894,0
4.238634238,0
3.111002811,0
4.300356624,0
3.105569653,0
4.306755575,0
1.659982844,0
4.278439042,0
3.105757621,0
3.027794378,0
3.113672767,0
3.021026339,0
3.108712342,0
3.027840746,0
1.672615565,0
4.248659382,0
3.11118728,0
3.027584805,0
3.106292817,0
4.672158705,0
3.105406679,0
4.249283319,0
3.105505056,0
3.027770676,0
3.113322027,0
4.291124767,0
3.105549037,0
4.2269735,0
1.659654583,0
4.604899851,0
3.110916311,0
4.237948927,0
1.65994257,0
4.824226955,0
1.659427889,0
4.128268036,0
1.659662641,0
3.027735298,0
3.105622924,0
4.307009005,0
3.105410375,0
4.240318464,0
3.108229706,0
4.267239723,0
3.109047971,0
3.021079736,0
1.672391268,0
3.026732108,0
3.113873495,0
3.050443951,0
3.114166471,0
4.865507307,0
3.113092632,0
4.303129914,0
1.644698711,0
3.991171326,0
3.108745157,0
4.836198104,0
3.105622061,0
4.236800552,0
3.105515768,0
4.288402027,0
3.10521741,0
4.858293267,0
1.659839634,0
4.276937322,0
3.105154048,0
3.021604703,0
3.105530499,0
4.855402651,0
3.105690659,0
4.238766797,0
3.108451876,0
3.021347614,0
1.644602642,0
4.154034364,0
3.105422807,0
4.190365552,0
3.093913413,0
4.832227906,0
3.104437282,0
4.702328976,0
3.090461799,0
4.275033045,0
3.108393138,0
4.596221717,0
3.111521842,0
4.827352422,0
3.106105389,0
4.243797757,0
3.111365459,0
3.029598686,0
3.113666685,0
1.598162601,0
3.10584292,0
4.23319578,0
3.110971141,0
4.265283881,0
3.111258126,0
4.272677369,0
3.113659652,0
4.237176565,0
3.114019928,0
4.238711868,0
3.105973955,0
4.287378242,0
1.644531608,0
4.164367379,0
3.103586337,0
4.272010461,0
3.113588728,0
1.545690468,0
1.672345989,0
1.592123944,0
1.657385726,0
4.218971164,0
3.114636156,0
4.26891603,0
3.108718364,0
3.027759825,0
3.105325776,0
1.545551138,0
3.108568576,0
3.027808904,0
3.108800557,0
4.631469285,0
1.659925188,0
3.056254305,0
3.1053478,0
3.027726972,0
3.105648176,0
3.027782748,0
3.105317899,0
4.064958967,0
3.105637772,0
4.323483691,0
3.114264195,0
4.207571584,0
1.659874667,0
4.236981125,0
3.10820512,0
3.027709451,0
1.672483679,0
4.604740628,0
3.113859744,0
4.878067282,0
1.672556357,0
4.851665322,0
3.105479616,0
3.056592843,0
3.114147235,0
3.027689067,0
1.665656795,0
4.217053779,0
3.113855161,0
4.269158491,0
3.113999114,0
4.263686162,0
3.113731251,0
4.268906336,0
3.105654698,0
4.273053468,0
3.11376786,0
4.273383464,0
3.105110214,0
3.021163945,0
3.114143784,0
4.210228122,0
3.108115335,0
4.239272368,0
1.660107339,0
4.289878358,0
1.672589215,0
3.027541284,0
3.104984988,0
3.017783131,0
3.113961889,0
4.252976157,0
1.673277705,0
4.245855717,0
3.105640188,0
4.674423952,0
3.11071886,0
4.310635891,0
3.105709487,0
4.268382326,0
3.107004686,0
4.376153513,0
1.672547772,0
4.718343065,0
3.105565403,0
4.813321146,0
3.111058188,0
4.352055051,0
3.113895434,0
4.348944245,0
3.105825448,0
4.306704958,0
3.105297466,0
3.027691769,0
3.10576715,0
3.027500101,0
1.672400067,0
1.545688169,0
3.105508029,0
4.869824424,0
3.113951718,0
3.02141704,0
3.160977364,0
3.021323248,0
3.105498192,0
4.744158139,0
1.674543386,0
4.365369776,0
3.114072734,0
4.344344285,0
3.105529575,0
4.303454799,0
3.107422366,0
3.021180196,0
3.092807658,0
4.28377122,0
3.111201049,0
4.714932435,0
3.107171302,0
4.367123432,0
3.113780881,0
4.355992965,0
3.110937496,0
4.37397304,0
3.114125158,0
4.417345091,0
3.105699882,0
3.029491992,0
3.107717612,0
3.036459953,0
3.10619474,0
3.027714816,0
3.113852017,0
3.027461104,0
1.660443353,0
4.395767145,0
3.096994103,0
3.021185733,0
3.105341821,0
4.710037265,0
1.671966908,0
4.371524368,0
3.107679939,0
3.021326177,0
3.114451237,0
4.788544216,0
3.090962799,0
4.583741511,0
3.093818081,0
4.410464894,0
3.110928268,0
4.288050477,0
3.105624677,0
3.021957386,0
3.106215325,0
4.357793821,0
3.105722928,0
3.021311559,0
3.105700587,0
4.279752062,0
3.111280456,0
3.02779995,0
3.093961599,0
4.381567721,0
3.114074694,0
4.807788815,0
3.111132057,0
3.021978806,0
3.113894943,0
4.859175149,0
3.113450297,0
4.2847253,0
1.691723645,0
4.383817564,0
3.117963629,0
4.821241216,0
3.111185742,0
3.021536752,0
3.113015597,0
3.02142345,0
3.110868522,0
3.021347344,0
3.105555742,0
3.020971398,0
3.107370464,0
4.323917085,0
1.672516738,0
4.439214143,0
3.111680375,0
4.696908986,0
3.105273438,0
4.853388614,0
1.672530059,0
3.021563282,0
3.105917505,0
4.81357297,0
3.104863419,0
4.391241803,0
3.111678214,0
4.412908672,0
3.099069447,0
4.747515644,0
1.659910315,0
4.376501615,0
3.111146245,0
4.394895347,0
3.113650355,0
4.703304303,0
3.111169419,0
3.027765673,0
3.093665319,0
4.279901326,0
1.672460365,0
4.8170811,0
1.672175784,0
3.027807417,0
3.113956254,0
3.021417599,0
3.105592952,0
3.027742696,0
3.111200888,0
4.283586119,0
3.113664752,0
1.545460079,0
3.113802368,0
3.021960368,0
3.111341157,0
4.749128486,0
3.094027069,0
1.598180523,0
3.115878338,0
4.845649488,0
1.659618742,0
4.707437923,0
3.104273457,0
4.273373832,0
3.105472396,0
3.021503492,0
3.117783069,0
4.26375415,0
1.64495981,0
4.746407209,0
3.105391237,0
3.029242602,0
3.107289998,0
4.474396169,0
3.110949205,0
4.792252336,0
3.113347927,0
4.305717626,0
3.110979487,0
3.021983423,0
3.105796434,0
3.027006621,0
3.114399621,0
4.644590333,0
3.113665836,0
3.021436736,0
3.114071151,0
1.545760004,0
3.113641786,0
4.820842005,0
3.10561659,0
3.018417109,0
3.10558936,0
4.67934427,0
3.115696804,0
4.262015536,0
1.672247748,0
4.3105853,0
1.657113879,0
3.055937494,0
1.67288,0
4.536903287,0
3.111370829,0
3.021756139,0
3.106155077,0
4.460275685,0
1.703988424,0
