RMC,CCC,Complexity
1.833333333,4.977230987,0.245657957
2.833333333,5.730478099,0.250352058
3.833333333,5.759198344,0.234705054
3.333333333,5.478686914,0.233609764
2.833333333,5.618973888,0.250508528
2.833333333,2.901710956,0.113284306
1.833333333,5.09917545,0.245501486
4.833333333,5.800971677,0.238616805
2.333333333,5.392486851,0.248630887
4.333333333,5.824938768,0.234705054
2.833333333,4.772644712,0.235017994
4.333333333,5.704435226,0.235643874
2.833333333,4.782334497,0.209356908
4.333333333,5.950241825,0.237677985
3.333333333,5.739229519,0.250039118
1.833333333,2.741086935,0.112814896
2.833333333,5.196171766,0.255046159
2.333333333,3.824632711,0.220153341
4.333333333,5.725008964,0.240337975
1.833333333,2.741086935,0.112814896
2.833333333,5.19090924,0.255672039
4.333333333,5.691095197,0.236739164
2.833333333,5.540160456,0.249882647
3.833333333,5.550619244,0.240337975
1.833333333,5.236929611,0.244249726
1.333333333,4.076510568,0.244249726
2.333333333,3.753394531,0.245345016
3.833333333,5.722812994,0.250195588
4.333333333,5.763254296,0.240337975
1.333333333,4.4631916,0.244249726
1.333333333,3.508384407,0.244249726
2.333333333,5.628044223,0.248630887
3.833333333,5.587647548,0.240337975
3.333333333,4.664245487,0.234079174
2.833333333,4.862291759,0.236269754
3.333333333,5.138430687,0.246596777
2.333333333,5.157576332,0.244719136
2.333333333,5.178280816,0.246440307
3.833333333,5.588000553,0.240337975
3.333333333,5.597018498,0.251603818
3.833333333,5.582094185,0.251290878
3.333333333,4.801685592,0.220153341
2.833333333,5.736899863,0.265373181
3.333333333,5.404880245,0.232514473
2.333333333,2.742391814,0.112814896
2.833333333,5.244638759,0.256767329
3.833333333,5.347512968,0.247379127
4.333333333,5.738974948,0.236739164
4.333333333,5.954079431,0.236739164
3.333333333,5.736389832,0.26146143
2.833333333,5.552008891,0.249882647
2.333333333,5.523213803,0.248630887
3.833333333,5.853729018,0.235800344
3.333333333,5.727230673,0.26146143
1.333333333,4.069055311,0.244249726
3.833333333,5.910542576,0.251290878
3.833333333,4.877139363,0.212799249
1.833333333,4.89412511,0.245501486
2.333333333,5.208810788,0.244719136
3.833333333,5.811536374,0.234705054
4.333333333,5.899485058,0.234705054
3.833333333,5.757524199,0.250195588
1.333333333,4.171551068,0.244249726
4.833333333,4.313911305,0.237990925
4.833333333,5.635820522,0.237834455
2.333333333,5.641069858,0.249726177
3.333333333,5.524046633,0.235800344
2.833333333,5.590418312,0.248630887
1.833333333,5.031070934,0.253324988
2.833333333,5.286651809,0.244719136
4.833333333,5.537412252,0.249256767
2.333333333,5.070856439,0.247066187
2.833333333,3.185125667,0.113753716
3.833333333,5.682260431,0.235800344
2.833333333,5.658865116,0.248630887
3.333333333,5.792597179,0.240181505
3.333333333,5.805492772,0.235643874
2.333333333,5.445575556,0.248630887
3.333333333,5.35437107,0.246127367
3.833333333,5.65346855,0.239242685
3.833333333,5.825631393,0.235643874
3.333333333,5.582550566,0.241433266
1.833333333,5.606431549,0.248630887
4.333333333,5.595935846,0.234705054
1.833333333,5.016791066,0.253324988
1.833333333,2.741086935,0.112814896
2.833333333,5.194897104,0.244719136
1.833333333,5.13793887,0.253324988
4.333333333,5.650575552,0.241589736
1.333333333,4.135416297,0.244249726
4.333333333,4.305180598,0.240337975
4.333333333,5.936466847,0.235800344
3.333333333,5.680345213,0.240181505
3.833333333,5.832248181,0.251290878
3.333333333,5.604825767,0.236739164
3.333333333,5.769410139,0.236582694
2.333333333,4.843843039,0.236582694
3.333333333,5.712557122,0.251603818
4.833333333,5.678380976,0.235800344
2.833333333,2.884907766,0.114066656
3.333333333,5.150978245,0.232514473
2.333333333,5.238329063,0.244719136
1.833333333,5.088695693,0.244719136
3.333333333,5.85422534,0.236426224
3.333333333,5.601278677,0.250508528
1.833333333,5.032931147,0.244249726
3.833333333,5.571245495,0.234705054
3.833333333,5.268738901,0.234548584
3.333333333,5.757378085,0.234705054
2.833333333,5.658391289,0.249726177
2.833333333,4.902300623,0.236269754
1.833333333,5.032946536,0.244249726
2.833333333,5.164537154,0.245345016
1.833333333,4.969066463,0.244719136
2.333333333,5.522686501,0.248630887
3.333333333,5.424582645,0.247692067
1.333333333,4.135844599,0.244249726
3.833333333,4.243592194,0.235800344
3.333333333,5.397051321,0.25880144
4.833333333,5.402724691,0.234548584
5.833333333,5.772245898,0.238773275
2.833333333,5.477504764,0.248630887
2.333333333,5.309557592,0.25974026
3.333333333,5.306172489,0.247222657
4.333333333,5.208453344,0.237052105
1.333333333,5.039424822,0.244249726
2.333333333,5.035918949,0.244719136
2.833333333,5.739254154,0.25958379
2.833333333,5.201091138,0.245501486
1.833333333,2.741067793,0.112971366
1.833333333,2.741086935,0.112814896
4.333333333,5.693760944,0.235487404
3.833333333,5.645324763,0.250195588
1.833333333,5.161856431,0.253324988
1.333333333,4.866420373,0.244249726
1.833333333,5.094691815,0.245345016
4.333333333,5.476130832,0.235487404
3.333333333,5.626959895,0.235800344
4.833333333,5.118117282,0.236895634
2.833333333,4.945166963,0.221405101
1.833333333,5.362072862,0.248630887
3.833333333,5.744683918,0.234705054
2.833333333,5.743888696,0.25958379
2.333333333,4.93933428,0.245501486
3.833333333,5.704372333,0.251290878
2.333333333,5.152170101,0.254576749
3.833333333,5.806475525,0.235800344
2.333333333,5.861441227,0.254576749
2.333333333,5.656744501,0.249726177
2.833333333,5.589597093,0.248630887
3.333333333,5.281750165,0.234079174
1.333333333,4.891047466,0.244249726
3.833333333,5.36698417,0.246283837
2.833333333,5.547301975,0.248630887
4.333333333,5.859635998,0.234705054
2.333333333,4.614996471,0.26020967
2.833333333,5.65060357,0.25958379
3.833333333,5.917805075,0.236739164
3.833333333,5.776383173,0.250195588
3.333333333,4.887856397,0.235487404
4.333333333,5.602643218,0.235643874
2.833333333,5.346759964,0.245814427
3.333333333,5.582550779,0.251603818
3.333333333,4.861064704,0.196995775
3.833333333,5.531096732,0.240963855
3.833333333,5.843410555,0.234705054
4.333333333,5.955344803,0.234548584
2.833333333,4.62924047,0.232201533
4.833333333,6.019098326,0.235800344
3.333333333,5.536774757,0.26255672
3.833333333,5.222396492,0.247379127
3.833333333,5.815885657,0.251290878
4.833333333,5.629931167,0.237052105
3.833333333,5.739820436,0.251447348
4.833333333,5.728580478,0.236739164
1.333333333,4.861023305,0.244249726
4.333333333,5.846478757,0.235956814
4.333333333,5.850781751,0.251290878
3.333333333,5.796558806,0.26255672
2.333333333,3.824073859,0.236269754
4.333333333,5.980889934,0.236739164
3.833333333,5.772938314,0.250195588
3.333333333,5.303814681,0.258644969
4.333333333,5.929811541,0.236739164
1.333333333,5.320646477,0.244249726
2.833333333,4.86935388,0.233609764
4.333333333,5.755796819,0.252542638
3.333333333,4.341193027,0.220622751
3.833333333,5.861024214,0.235800344
2.333333333,2.867505104,0.113910186
3.833333333,5.214162414,0.21530277
3.833333333,5.834740391,0.251290878
2.833333333,5.710633702,0.249726177
2.833333333,5.676574231,0.249726177
2.833333333,5.139137993,0.255672039
3.333333333,5.631212302,0.240181505
2.833333333,5.506416646,0.248630887
2.833333333,5.746383216,0.234705054
3.333333333,5.626691945,0.250508528
2.833333333,5.56980284,0.25958379
4.833333333,5.854973936,0.251290878
4.333333333,5.777618424,0.250195588
3.833333333,4.0914741,0.237208575
2.333333333,5.211687976,0.25974026
4.333333333,5.759971019,0.236739164
4.333333333,5.079990735,0.234548584
1.333333333,5.114254515,0.244249726
2.333333333,5.538964854,0.248630887
2.333333333,5.204507198,0.244719136
1.833333333,4.876831812,0.245501486
3.333333333,5.405955047,0.250508528
4.833333333,5.758421742,0.236739164
1.333333333,4.885902987,0.244249726
3.833333333,5.812300474,0.242215616
4.333333333,5.895758251,0.235643874
4.833333333,5.678365259,0.238616805
2.333333333,5.06432668,0.244719136
3.333333333,5.691520528,0.251603818
3.333333333,2.923417905,0.114223126
4.333333333,5.763257642,0.240337975
3.333333333,5.556886417,0.234705054
3.833333333,5.8229434,0.235800344
1.333333333,5.112974936,0.244249726
2.333333333,5.168581062,0.25974026
3.833333333,5.594420114,0.250195588
4.833333333,5.953037365,0.235643874
1.333333333,4.81383622,0.244249726
4.333333333,5.36508861,0.235487404
3.833333333,5.746600534,0.251290878
2.333333333,5.68532119,0.248630887
2.333333333,5.095168342,0.244719136
4.833333333,6.006570864,0.238460335
4.333333333,5.35584745,0.234548584
3.333333333,5.558490339,0.251916758
4.833333333,5.782577804,0.235487404
3.833333333,5.757888869,0.250195588
2.833333333,4.802563667,0.226568612
5.333333333,5.827755321,0.251290878
3.833333333,5.543682552,0.234548584
2.833333333,5.708225429,0.249726177
3.333333333,5.267215799,0.235800344
1.333333333,5.116771756,0.244249726
3.333333333,5.199859282,0.237521515
4.333333333,5.912230864,0.236739164
3.333333333,5.650546973,0.26146143
3.333333333,5.341759783,0.250508528
3.333333333,4.01929291,0.226568612
2.833333333,5.180229083,0.235800344
3.333333333,5.729309544,0.250039118
1.833333333,2.741057486,0.112814896
4.333333333,5.685408329,0.239242685
3.333333333,5.779303977,0.250039118
1.333333333,5.11681969,0.244249726
1.333333333,4.827257741,0.244249726
3.333333333,4.796356566,0.235017994
1.333333333,5.106911911,0.244249726
3.833333333,5.498321142,0.233609764
3.333333333,5.727572976,0.25958379
3.333333333,4.303488571,0.237208575
3.833333333,5.809009654,0.235800344
4.333333333,5.8622347,0.235643874
3.833333333,5.89939725,0.237677985
3.833333333,5.189059823,0.233453294
2.833333333,5.603355291,0.248630887
2.333333333,5.303806863,0.25974026
4.333333333,5.895766403,0.235643874
2.333333333,5.109195376,0.244719136
2.833333333,5.5523174,0.249726177
2.833333333,5.606382696,0.234548584
2.833333333,4.982833428,0.236269754
2.333333333,5.2407545,0.25974026
3.833333333,5.700986587,0.241120325
3.333333333,5.560198087,0.251134408
3.833333333,5.852702847,0.235800344
1.333333333,5.106866984,0.244249726
4.333333333,5.740817065,0.250195588
2.333333333,5.027344834,0.245345016
1.833333333,5.004623478,0.244719136
1.333333333,5.116771756,0.244249726
1.833333333,5.061145208,0.244719136
3.833333333,4.372193898,0.234705054
2.333333333,5.005236599,0.246596777
1.833333333,4.94907307,0.244249726
2.833333333,5.652004848,0.248630887
2.833333333,5.71408045,0.25958379
4.833333333,5.865185496,0.251290878
2.333333333,5.162469542,0.25974026
3.833333333,5.175184696,0.249256767
3.333333333,4.301567487,0.237677985
3.833333333,5.823282233,0.237052105
4.333333333,5.543256401,0.237521515
3.333333333,4.623498602,0.211547489
1.333333333,4.4631916,0.244249726
2.833333333,5.711285432,0.248630887
1.833333333,5.14763536,0.244249726
4.833333333,5.325464782,0.235330934
2.833333333,5.567678002,0.248630887
3.833333333,5.555964887,0.233609764
1.833333333,5.036827972,0.244249726
3.833333333,5.668908893,0.235800344
2.333333333,5.697087683,0.248630887
3.333333333,5.103192467,0.229698013
2.833333333,5.66874466,0.248630887
1.833333333,5.144868809,0.244249726
3.333333333,5.304147043,0.247222657
3.833333333,5.721540737,0.240337975
3.333333333,3.657622958,0.116100767
1.833333333,5.181262617,0.245345016
4.833333333,5.924248602,0.253012048
4.333333333,5.879747941,0.252542638
1.333333333,5.113492148,0.244249726
2.333333333,3.432569544,0.114066656
2.833333333,3.89064932,0.210765138
4.333333333,5.606457415,0.234548584
1.833333333,4.876692885,0.245501486
4.333333333,5.712672057,0.251290878
3.333333333,5.707202563,0.240181505
3.333333333,5.77037313,0.235956814
3.833333333,5.647155583,0.250195588
2.333333333,4.924689414,0.236582694
2.333333333,5.213585054,0.245814427
1.833333333,5.095911512,0.244719136
3.833333333,5.632796168,0.236739164
3.833333333,5.571350238,0.235643874
2.333333333,5.281262857,0.255672039
2.833333333,5.240510136,0.244719136
4.833333333,5.632913975,0.234705054
2.333333333,5.272444554,0.245814427
1.333333333,4.072246607,0.244249726
2.833333333,5.219725869,0.235800344
3.833333333,5.957668897,0.236739164
4.333333333,5.445846738,0.247379127
4.333333333,5.965273908,0.236739164
3.833333333,5.409521172,0.248630887
4.333333333,5.809866497,0.251290878
4.833333333,5.95218321,0.235643874
4.333333333,5.6813017,0.239242685
3.333333333,5.527440034,0.239086215
4.833333333,5.761288893,0.235800344
2.333333333,5.695795194,0.248630887
4.333333333,5.86222969,0.235643874
4.833333333,5.870849236,0.251290878
1.833333333,5.395285448,0.248630887
2.333333333,5.478228709,0.250195588
1.333333333,5.106866984,0.244249726
2.833333333,5.149570207,0.234548584
3.333333333,5.77671008,0.235643874
2.333333333,5.603304781,0.248630887
3.333333333,4.677836178,0.196526365
2.833333333,5.545037104,0.249726177
3.833333333,5.909526868,0.236739164
3.833333333,5.702796071,0.251290878
2.666666667,5.296273912,0.21858864
2.833333333,2.884915885,0.113753716
3.333333333,4.995787297,0.234548584
4.333333333,5.94266516,0.236739164
2.833333333,2.901713648,0.113284306
2.833333333,4.931788203,0.232670944
3.833333333,5.659934921,0.235800344
1.333333333,5.113540081,0.244249726
4.333333333,5.722776103,0.251290878
2.833333333,5.621900055,0.25958379
3.333333333,5.850855604,0.235643874
3.333333333,4.957327471,0.227976842
3.833333333,5.76678964,0.235643874
3.833333333,5.645294596,0.235643874
1.833333333,5.234028304,0.244249726
4.333333333,5.611466994,0.240494445
1.333333333,4.472074437,0.244249726
4.333333333,5.849239168,0.235643874
2.333333333,5.123390822,0.26020967
4.833333333,5.769800188,0.240337975
4.333333333,5.739149176,0.236739164
2.333333333,4.69725532,0.210765138
4.333333333,5.716991489,0.241902676
2.833333333,5.779920207,0.25958379
2.333333333,4.943798854,0.244719136
2.333333333,2.831491161,0.114692536
3.333333333,5.626239315,0.26146143
1.333333333,4.100632745,0.244249726
3.833333333,5.880047904,0.234705054
2.333333333,5.577057729,0.248630887
2.333333333,5.527511674,0.248630887
1.833333333,2.741067793,0.112814896
1.833333333,5.026035808,0.245501486
3.833333333,5.619652171,0.242372086
3.333333333,5.324760223,0.235643874
3.833333333,5.616591039,0.235643874
2.333333333,5.094266961,0.26020967
3.833333333,5.652124856,0.234705054
1.833333333,2.741056013,0.112814896
2.833333333,5.693734883,0.25958379
2.333333333,4.165318088,0.232670944
2.833333333,5.452796221,0.255672039
3.333333333,5.512675165,0.246127367
2.333333333,5.245974488,0.244249726
1.833333333,5.0369528,0.244249726
3.333333333,4.968602418,0.194961665
3.833333333,5.648797592,0.235643874
1.833333333,5.095546048,0.245501486
2.833333333,5.626226302,0.249726177
2.333333333,5.531937526,0.248630887
1.833333333,5.231713013,0.244249726
3.333333333,5.559375873,0.240181505
1.833333333,5.218787115,0.244249726
3.833333333,5.813932951,0.234705054
3.333333333,5.225761301,0.235643874
3.333333333,5.217352831,0.234548584
1.833333333,5.088148997,0.244719136
2.333333333,5.178831014,0.246596777
2.833333333,5.710494168,0.248630887
3.333333333,2.923412738,0.114223126
3.833333333,5.55119129,0.234705054
3.333333333,5.551371307,0.240807385
2.833333333,5.321650373,0.26208731
2.333333333,5.28006407,0.245345016
2.333333333,5.156297503,0.244719136
1.333333333,4.472041085,0.244249726
3.333333333,5.828570433,0.251134408
1.333333333,4.885902987,0.244249726
2.333333333,4.844095685,0.234392114
3.833333333,5.849413714,0.234705054
3.833333333,5.558979623,0.240337975
2.833333333,5.567001109,0.248630887
2.833333333,5.173957943,0.255672039
4.833333333,6.029298842,0.237677985
3.166666667,4.953335409,0.21718041
4.833333333,5.856899851,0.251290878
3.333333333,5.24916754,0.246127367
4.833333333,5.991625971,0.236739164
3.333333333,5.5219921,0.240181505
3.833333333,5.643345834,0.250195588
2.833333333,5.699201468,0.248630887
3.333333333,5.68957854,0.251916758
1.833333333,2.74107221,0.112814896
3.333333333,5.529464352,0.234705054
4.333333333,5.676173947,0.235800344
3.833333333,5.716893032,0.251290878
3.333333333,5.515977981,0.234705054
4.333333333,5.706410278,0.240337975
3.333333333,5.594652742,0.251603818
2.333333333,5.458139565,0.248630887
3.833333333,5.921360695,0.235800344
3.833333333,5.555061647,0.233453294
4.833333333,5.989051046,0.235800344
1.333333333,5.106866984,0.244249726
3.333333333,5.78081271,0.251134408
2.333333333,5.249185605,0.245814427
4.333333333,5.590190665,0.234548584
2.333333333,5.606322481,0.248630887
1.833333333,5.088562297,0.245501486
2.833333333,5.128653324,0.245814427
4.333333333,5.869555969,0.235643874
4.333333333,5.587851047,0.234548584
2.333333333,5.312028398,0.245345016
3.333333333,5.853311641,0.235800344
1.833333333,5.058518271,0.244249726
2.333333333,5.316042056,0.26083555
3.333333333,5.815408787,0.235800344
3.333333333,5.822957645,0.235643874
4.833333333,6.008608043,0.236739164
4.833333333,5.742316703,0.252542638
1.833333333,4.915854031,0.244719136
3.333333333,5.234721182,0.257549679
2.833333333,5.738564865,0.251134408
2.833333333,5.619262253,0.250508528
3.333333333,5.260803239,0.248005007
2.833333333,5.693535415,0.25958379
4.333333333,5.672961546,0.250195588
1.833333333,5.541291008,0.248630887
3.833333333,5.855427236,0.235643874
1.333333333,4.067582452,0.244249726
0.666666667,5.215832069,0.245814427
3.833333333,5.891103446,0.235800344
2.333333333,5.45396715,0.248630887
3.833333333,5.592465619,0.235800344
3.833333333,5.662528083,0.235800344
2.333333333,5.445571875,0.248630887
4.833333333,5.812530336,0.250195588
3.333333333,5.51887494,0.235643874
2.833333333,5.583473894,0.248630887
2.833333333,5.406013906,0.233609764
3.333333333,5.737380002,0.239086215
1.833333333,5.147824741,0.244249726
3.833333333,5.737516642,0.251290878
3.333333333,5.654385579,0.251290878
3.833333333,5.668594103,0.240494445
3.833333333,5.675339728,0.235643874
3.833333333,5.613151228,0.236426224
4.833333333,5.818281915,0.251290878
3.333333333,5.87608378,0.26146143
3.833333333,5.719870653,0.240337975
4.833333333,5.657271198,0.241589736
1.833333333,5.384505539,0.248630887
3.333333333,5.431219275,0.247222657
2.333333333,4.645879416,0.208418088
4.333333333,5.810712313,0.251290878
3.833333333,5.571409409,0.250195588
2.833333333,5.2623003,0.244719136
2.333333333,5.241520244,0.245501486
3.833333333,5.961498885,0.236739164
2.833333333,4.822657382,0.232201533
3.333333333,5.822873581,0.251603818
3.333333333,5.554088238,0.235800344
3.833333333,5.684308191,0.251290878
2.333333333,5.380800645,0.25974026
3.333333333,5.146683803,0.232514473
3.333333333,5.694624095,0.250508528
2.333333333,5.064169088,0.26020967
1.333333333,5.047938485,0.244249726
1.833333333,5.037059414,0.244249726
1.333333333,4.162725644,0.244249726
3.333333333,5.500445043,0.246127367
1.333333333,4.180333261,0.244249726
2.833333333,5.461241395,0.237521515
1.833333333,4.917826257,0.245970897
4.333333333,5.675893876,0.234705054
1.833333333,4.978244332,0.245970897
1.333333333,5.11676875,0.244249726
4.833333333,5.767274909,0.236582694
1.833333333,5.384578144,0.248630887
2.333333333,5.064940247,0.255672039
4.333333333,5.473966797,0.247379127
3.833333333,5.549501653,0.235800344
3.833333333,5.541370613,0.240337975
4.333333333,5.862216886,0.235643874
3.333333333,5.513726119,0.240337975
3.333333333,5.233083474,0.233609764
3.333333333,5.867915562,0.252386168
2.333333333,2.831716854,0.114536066
3.333333333,5.859672506,0.250039118
2.333333333,3.780954445,0.226568612
3.333333333,5.405051017,0.250508528
1.333333333,4.808823302,0.244249726
2.333333333,3.551047871,0.233296824
4.333333333,5.811466904,0.234705054
2.333333333,5.562005276,0.248630887
2.833333333,4.992756466,0.237521515
4.333333333,5.736308738,0.236739164
3.833333333,5.649482792,0.236739164
4.333333333,5.797160656,0.251447348
