CCC,Execution Time
5.041228844,1
5.056656893,0
5.019992553,1
5.056990809,0
5.056997422,0
5.00016339,0
5.000512615,0
5.052957764,0
5.028554985,1
5.05739949,0
5.028505673,0
4.942392445,1
5.056636903,0
5.052181627,1
5.041290928,1
5.052405177,0
5.056855398,1
5.024351153,1
5.052543567,0
5.040882457,1
5.05213417,0
5.052957035,0
5.052334752,0
5.057123611,0
5.012503555,0
5.056777531,0
4.913609465,0
5.056639208,0
5.024075851,1
5.05705812,0
5.028493534,0
5.028701422,0
4.942764166,0
4.942392445,0
4.942771401,0
5.052718404,0
5.052030659,0
4.97790544,0
5.02425132,0
5.037314599,0
4.977906793,0
5.056758148,0
4.977808772,0
5.024065975,0
5.056749229,1
5.000116064,0
4.93757553,0
5.052414352,1
5.057005733,0
5.023945172,1
5.028322645,1
5.028283909,1
4.973266665,0
5.052421614,1
5.052415476,1
5.048363011,0
5.056867805,1
5.058336635,0
4.973269408,1
4.942901581,0
4.926124089,0
5.023955659,0
4.942432401,1
5.052414838,0
5.06216197,1
5.03406896,1
4.978048191,0
5.056719715,0
5.02436057,1
5.034120956,0
5.028322371,1
5.056861313,0
5.019643804,0
4.977970882,0
5.052541926,0
4.942392731,0
5.05254147,0
4.977670868,1
4.926476789,1
5.041381053,1
4.937573178,1
4.961711878,1
4.942627385,0
5.028122654,1
5.056622525,1
5.052424166,0
5.057126159,0
5.012761056,0
5.057124066,0
5.052183328,1
5.056747279,0
4.937573655,1
5.052550706,1
4.899407039,0
4.977878715,0
5.052030051,0
5.041380992,0
4.937690952,0
4.937662232,1
5.028488764,0
5.056968817,1
4.942392731,0
5.057003428,0
5.057006037,0
5.023808377,1
5.057154734,1
5.052419578,0
4.973098616,0
5.048403863,0
5.024087409,0
4.942627512,0
5.023708151,0
5.048498881,1
5.041103151,1
5.028737994,0
4.973406496,1
5.008409209,0
5.057123611,1
5.052521813,0
4.973256765,1
5.048195638,1
5.0411133,1
5.048197534,0
4.999605104,0
5.041381236,1
5.052418697,0
5.056747006,0
5.041788122,1
5.023945355,0
4.978042084,0
5.052541653,0
