CCC,Execution
1.652644662,0.00079287
3.186687608,0.000731439
3.229858583,0.000777191
1.660089112,0.000720861
3.22966519,0.000660379
2.138399214,0.000754098
3.186790514,0.000663226
3.229902622,0.000742768
3.185488334,0.00066639
3.230026307,0.000728493
3.186321743,0.000714949
3.230015571,0.000778733
3.18626762,0.000768709
3.22997484,0.000725962
3.184703674,0.000770607
3.229879792,0.00072703
3.186770316,0.000659845
3.229670885,0.000728632
5.052546453,0.000816972
5.028632836,0.00068887
5.052418089,0.0007626
5.053084906,0.000680329
5.052418089,0.000750618
5.023692649,0.000691045
4.978046428,0.000787097
5.052405329,0.000693596
5.028423628,0.0007452
4.999624336,0.000689483
4.948994217,0.000750816
4.937807009,0.000687684
5.057006037,0.000625521
5.023954864,0.000696581
4.913089386,0.000727722
5.052167074,0.000689424
4.942913024,0.000736362
5.019838391,0.000690215
5.048878801,0.000722562
5.033987643,0.000687328
5.056825693,0.000725982
4.937475717,0.000685905
5.024475618,0.000740317
5.041381053,0.000686834
5.056990748,0.000728908
4.933147329,0.000687921
5.052414109,0.000733555
4.942627512,0.000689266
4.999983377,0.000721158
4.999963591,0.000684778
5.02825959,0.000737549
5.052054174,0.000686518
5.028326705,0.000729521
5.056864559,0.000688277
5.057115291,0.000721514
5.028624,0.000688435
5.05254147,0.000759159
5.028691135,0.000687032
5.028561198,0.000748621
5.023576585,0.000698064
5.056996997,0.000742274
5.023954864,0.000695494
4.942784032,0.00083186
5.052290789,0.000693141
5.028671292,0.000625521
4.999643014,0.000705835
5.028329147,0.000758092
5.023587347,0.000687506
4.973804392,0.000740514
4.937810156,0.000686893
4.913216466,0.00076778
5.028288211,0.000687565
5.052550372,0.000754236
4.926251165,0.000687486
5.05219302,0.000735097
4.937934017,0.000690235
5.028352501,0.00072444
4.978018206,0.000686241
5.052418879,0.000727248
4.937710756,0.000687684
5.05662298,0.000732744
5.052550706,0.000686755
4.942765023,0.000621883
4.949414334,0.000681634
5.041439206,0.000725587
4.942764356,0.000688297
5.057003489,0.000727762
5.028252691,0.000690334
5.05218348,0.000732329
5.0523672,0.0006898
4.9999847,0.000722918
4.926115749,0.000687051
5.052429604,0.000780513
5.052541653,0.000686735
4.948917829,0.000762718
4.942783905,0.000688831
5.019915503,0.000627914
4.942403603,0.000693635
4.972888223,0.000736481
5.052424409,0.000693655
5.057113722,0.000794235
4.93793691,0.000690452
4.942901581,0.000774562
5.052061588,0.000689246
5.041013575,0.000620994
5.024251045,0.000681753
4.948731826,0.000751527
5.024677512,0.000685569
5.057001032,0.000741167
5.064319123,0.000686597
5.028628188,0.000739348
5.028643109,0.000684817
5.024638834,0.000734286
5.048329905,0.000688277
5.028691135,0.000758685
5.048267856,0.000689068
4.973259635,0.000755976
5.057126159,0.000688969
4.937799555,0.000731162
5.012907459,0.000685608
4.942764166,0.000740455
5.028381108,0.000688396
5.052396609,0.000729976
4.972898187,0.000686636
5.05228848,0.000620717
5.041249905,0.000690867
4.972890872,0.000670819
5.052282677,0.000684323
5.057006037,0.000622556
5.028391106,0.000690709
5.057126311,0.000743421
5.052388345,0.000696067
5.023945478,0.000647211
5.028623144,0.000691045
5.028570065,0.000732902
4.961851154,0.000685292
5.028701422,0.000733357
5.000002763,0.000688534
5.028500475,0.00061785
5.052194721,0.00068806
5.028587282,0.000737845
4.913238321,0.00068456
5.052424166,0.00074435
5.05294157,0.00068632
5.028561304,0.000737924
5.056850445,0.000686004
5.000106371,0.000769065
4.948734968,0.000686221
5.052442577,0.000768314
4.961775332,0.000688594
4.938084898,0.000769876
5.052412286,0.000688732
5.041248807,0.000619333
4.961614136,0.000687882
5.024342561,0.00077124
5.056855125,0.000687506
5.028220808,0.000764933
4.943174413,0.000686122
4.937848429,0.000754236
5.029099902,0.000688416
5.028486869,0.000647172
5.028221566,0.000687704
5.052549977,0.000633153
5.0525446,0.000699587
5.028326705,0.000723353
5.029039918,0.000687506
5.029108498,0.000787868
5.02896667,0.000734029
5.056855125,0.000757083
5.057539702,0.000679597
5.020389673,0.000788085
4.995620444,0.00068367
4.978452585,0.00076604
5.024005039,0.000687091
5.028691135,0.000757815
5.024106794,0.000686794
4.94276388,0.000754197
5.028342213,0.000690729
5.041788122,0.000792593
5.04849033,0.000688831
5.028893767,0.000735829
5.041238536,0.000686676
4.978049261,0.000620519
5.000115787,0.000686577
5.05677744,0.000779307
5.012887613,0.000688297
4.977670679,0.000770647
5.052806462,0.000682385
5.028693119,0.000624513
4.97818046,0.000683295
5.057115291,0.000744686
5.028493228,0.000685766
4.913470914,0.000759891
4.977779291,0.000694051
4.948864577,0.000747692
4.948866957,0.000718726
5.052560307,0.000775313
4.938344621,0.000711608
5.037332793,0.000758289
5.057401773,0.000684323
4.942755488,0.000756905
4.913119,0.000687071
5.057132651,0.000773949
4.999727482,0.000687585
4.942392922,0.000769658
5.052551557,0.00068891
4.937680987,0.000628626
4.942621183,0.000689009
4.926329366,0.000627677
5.052421279,0.000687328
4.937562577,0.000756431
5.02855932,0.000686933
5.023719311,0.000754592
5.056652131,0.000689582
5.006325899,0.000730609
4.961688755,0.000686755
5.040885535,0.000775926
5.028633295,0.000686933
5.023577043,0.000775886
5.028507691,0.000687664
5.023824735,0.000762224
5.056987927,0.000684105
5.05242055,0.000783755
5.056655043,0.000688633
4.961846979,0.000733812
4.996036972,0.00068802
5.057155037,0.00062475
5.057133106,0.000686359
5.056764639,0.000652372
5.05255098,0.000683651
5.028693102,0.000730886
5.024619694,0.000693734
5.01276489,0.000735413
5.012765074,0.000695395
5.008775879,0.00062135
4.937944619,0.000689385
5.052540863,0.000623801
5.052405147,0.000682148
5.052422039,0.000620045
5.013294983,0.000680546
4.942808723,0.000764695
5.05256052,0.000689108
5.052156197,0.000630662
4.942765023,0.000686715
5.057143449,0.000622556
5.028570065,0.000687921
5.052544205,0.000620381
5.041779314,0.000686537
5.056990748,0.000757222
5.024353232,0.000689464
4.938004348,0.000763588
5.033700664,0.000689266
5.02000197,0.000777943
5.057059364,0.000688099
5.048132685,0.000730549
5.024011949,0.000684916
5.024013539,0.000621014
5.028497998,0.000688791
4.926485767,0.00075914
5.023944897,0.000685964
5.057193045,0.00076347
4.937945096,0.000688099
5.028559778,0.000812504
5.028569974,0.000690136
5.041250057,0.000627261
4.937944619,0.000734069
5.028502646,0.000620282
4.978199725,0.000719161
4.973394074,0.000776519
4.938354618,0.000688356
5.052541288,0.000786009
5.028712211,0.00068545
4.926348916,0.000728869
5.056992711,0.000687111
5.052253571,0.000744686
5.052469982,0.000685292
4.926348916,0.000764913
5.012509874,0.000687921
4.937935321,0.00073484
5.052412742,0.000688337
5.0131522,0.000620994
5.052588957,0.000686616
5.056654861,0.000758705
5.052423892,0.000689622
4.942764166,0.000797181
5.057510005,0.000685667
5.02849066,0.000750835
4.978049072,0.000687605
5.028578888,0.000622002
5.023953764,0.000688752
5.024361946,0.000653597
5.024096643,0.000688772
5.057182793,0.000757953
5.057124603,0.000686478
4.978061349,0.000764656
5.024076463,0.000688673
5.028371722,0.000797655
5.024483663,0.000726714
5.023809478,0.000746229
5.052544478,0.000685905
4.938072771,0.000743006
5.056975339,0.000720703
5.056770993,0.000736461
5.028672187,0.000687506
4.978041801,0.000752219
5.056986129,0.000687032
5.052417846,0.000747158
5.023719097,0.000686478
4.999982854,0.000793048
5.057000759,0.000685094
5.052183055,0.00078852
4.97781151,0.000688198
5.02357686,0.000726753
4.973265152,0.000686004
5.041393305,0.000621073
5.052287234,0.000687724
5.056906222,0.00062396
5.041636371,0.000686478
5.048500464,0.000619017
5.048352315,0.000686933
4.973127938,0.000758724
4.913460851,0.000686715
4.977926058,0.000624513
5.028225723,0.000689048
4.961870418,0.000628843
4.97767474,0.000684797
5.041312157,0.000765783
5.052821855,0.000698005
4.937690952,0.000930285
5.041372397,0.000689503
5.023585452,0.000731459
4.913471106,0.000689088
4.977669465,0.000782787
5.057123884,0.000687269
5.028567898,0.000623623
4.973815994,0.00068978
5.019614267,0.000737588
4.913609753,0.000689286
5.04177843,0.000788975
4.972893646,0.000715602
5.028578704,0.000775352
5.052423193,0.000686755
4.937934081,0.000737865
5.052270555,0.000711074
4.942775323,0.000781521
5.041243626,0.000688159
5.012888656,0.000764636
5.000086308,0.000687585
4.978182223,0.000625521
5.057181761,0.00068541
5.028571714,0.000627677
5.028434557,0.000689009
4.942529575,0.000620341
5.012377887,0.000689938
5.057143714,0.000627301
5.037176068,0.000686518
5.052137725,0.000725172
4.942627036,0.000688277
5.052947343,0.000621231
4.942764737,0.000690037
5.024344548,0.000832177
5.052939018,0.000717105
4.942392731,0.000770054
5.028319776,0.000725231
4.926485767,0.000662534
5.02408695,0.000726081
5.023809203,0.000776084
5.057123611,0.000688277
4.937944905,0.000794136
5.000380206,0.000687724
5.028191349,0.000734286
5.02414538,0.000687902
5.024086614,0.000737015
5.052541653,0.000685114
4.913470626,0.0006274
5.02855932,0.000687229
5.023944897,0.000760741
4.927013971,0.000685292
5.05712433,0.000626293
5.028977141,0.000687921
5.012754185,0.00075388
5.023935204,0.000686913
4.942814421,0.000621132
5.052938228,0.000688732
4.973403659,0.000724499
5.023954589,0.000686873
5.057000243,0.000798525
5.057124066,0.000685786
4.93793513,0.000626846
5.056994198,0.000687091
5.023857665,0.00076171
5.057412967,0.000686577
5.052534513,0.000733456
5.033979536,0.000792396
5.057003944,0.000754572
5.057401955,0.000723768
5.056990475,0.000752793
4.978172258,0.00069154
5.028623725,0.000627657
5.05257009,0.000729027
4.942757551,0.000622022
4.942902406,0.000720268
4.937944619,0.000623762
4.943166021,0.000687091
5.052552833,0.000653617
4.973265089,0.000685648
5.041788122,0.000722245
5.057136564,0.00068719
5.052414838,0.000812741
5.041300255,0.000687368
5.041258576,0.000738775
5.056992711,0.000685786
5.052540559,0.000764715
5.048489128,0.000686696
5.053093226,0.000620321
4.978046145,0.000686043
4.937797521,0.000765862
5.052413714,0.00068717
5.052406423,0.000731637
5.03731176,0.000684382
5.05281591,0.000748463
5.052550706,0.000685845
4.938355158,0.000764438
5.052831223,0.000686083
5.028690952,0.000778753
5.025026897,0.000686142
5.052830737,0.000747672
5.056662132,0.000687308
5.028491088,0.000807798
5.056996967,0.000691559
4.942764166,0.000624355
5.04125155,0.000728908
5.052531961,0.000801234
4.942901581,0.000685727
5.023954589,0.000758724
5.041373342,0.000721316
4.913460851,0.000620796
5.023945172,0.000686023
4.977830963,0.000624019
5.057126614,0.00068804
4.978051591,0.00061955
5.028490721,0.000686577
5.056900505,0.000728572
5.056996967,0.000685964
4.938082546,0.000626688
5.019963659,0.000687565
5.041382882,0.00062566
5.012745934,0.000688455
5.040975264,0.000806157
5.028633111,0.000687467
5.057046077,0.000627242
5.052473172,0.000687111
5.028568173,0.00074613
5.056871202,0.000686063
4.926348916,0.000753999
4.937798284,0.000686478
5.052173484,0.000732705
4.97818046,0.000686597
5.02855526,0.00062396
5.056538287,0.000725231
4.948731826,0.000727386
5.062153035,0.000687328
5.056847451,0.000797873
4.948517261,0.000690808
5.052551162,0.000665816
4.942627512,0.000691718
5.028624183,0.000840758
5.056637843,0.000723333
5.028623419,0.000764992
4.961844227,0.000732527
5.052074986,0.000737351
5.052163671,0.000686241
4.937820058,0.000624572
4.973264774,0.000684323
4.937934081,0.000626036
5.052541015,0.000687486
5.028423628,0.000789667
5.057115291,0.000687249
4.93834745,0.000625798
4.942549696,0.000685054
5.052072707,0.000620499
5.052398614,0.000688099
5.052279153,0.000741088
4.93756601,0.000686241
5.028553951,0.000624829
4.973383291,0.000689068
5.02833552,0.000763608
5.024362741,0.000688791
4.913470914,0.000729106
5.052414474,0.000715918
5.02406677,0.000747098
5.028565456,0.000684659
5.052405329,0.000627518
5.028652221,0.000687032
5.056999151,0.000745121
5.056634689,0.000690393
4.942764356,0.000664116
5.028419751,0.000690215
5.0281894,0.000989501
5.052415021,0.000654191
4.824551226,0.000791031
5.057007675,0.000687368
4.938083023,0.000989541
4.977909311,0.000659074
4.937944619,0.000735572
4.948869147,0.00068715
5.057123611,0.000773731
4.937945096,0.000688317
5.023712554,0.000625284
5.023954864,0.000687486
5.056816025,0.000774641
5.052285594,0.000685826
5.028134609,0.00062653
4.968493037,0.000692528
4.973265121,0.000620183
5.041371361,0.000686775
5.041244418,0.000621587
5.056693354,0.000687981
4.937573655,0.000739071
5.052423832,0.000687803
5.041228844,0.000740851
5.056656893,0.000684204
5.019992553,0.000736086
5.056990809,0.000686696
5.056997422,0.000621271
5.00016339,0.000688178
5.000512615,0.000627775
5.052957764,0.000686854
5.028554985,0.000737252
5.05739949,0.000685727
5.028505673,0.000624375
4.942392445,0.00071487
5.056636903,0.00064733
5.052181627,0.000747771
5.041290928,0.000801115
5.052405177,0.000687012
5.056855398,0.000785495
5.024351153,0.000714416
5.052543567,0.000626036
5.040882457,0.000723985
5.05213417,0.000628428
5.052957035,0.000688653
5.052334752,0.000621389
5.057123611,0.000687131
5.012503555,0.000629377
5.056777531,0.000686597
4.913609465,0.000623742
5.056639208,0.000686676
5.024075851,0.000736105
5.05705812,0.000686557
5.028493534,0.000620084
5.028701422,0.000688297
4.942764166,0.000623208
4.942392445,0.000687862
4.942771401,0.000627637
5.052718404,0.000686359
5.052030659,0.000622951
4.97790544,0.000684837
5.02425132,0.000655594
5.037314599,0.000686241
4.977906793,0.000626016
5.056758148,0.00068632
4.977808772,0.000626471
5.024065975,0.000687763
5.056749229,0.000783657
5.000116064,0.000685588
4.93757553,0.000632877
5.052414352,0.000720723
5.057005733,0.000626569
5.023945172,0.000722186
5.028322645,0.000757815
5.028283909,0.000748146
4.973266665,0.00063175
5.052421614,0.000722799
5.052415476,0.000737311
5.048363011,0.000685648
5.056867805,0.000736659
5.058336635,0.000686478
4.973269408,0.0007383
4.942901581,0.000686972
4.926124089,0.000621963
5.023955659,0.000686399
4.942432401,0.000736778
5.052414838,0.000688159
5.06216197,0.000738834
5.03406896,0.000727386
4.978048191,0.000622061
5.056719715,0.000687724
5.02436057,0.000773613
5.034120956,0.000685727
5.028322371,0.00073832
5.056861313,0.000685984
5.019643804,0.000622457
4.977970882,0.00068895
5.052541926,0.000620934
4.942392731,0.000685292
5.05254147,0.00062218
4.977670868,0.000716037
4.926476789,0.000748641
5.041381053,0.000719339
4.937573178,0.000734326
4.961711878,0.000724183
4.942627385,0.000622674
5.028122654,0.00073571
5.056622525,0.000736778
5.052424166,0.000687724
5.057126159,0.000626055
5.012761056,0.000685984
5.057124066,0.000622556
5.052183328,0.000718607
5.056747279,0.000626451
4.937573655,0.000714732
5.052550706,0.000735848
4.899407039,0.000687486
4.977878715,0.000623426
5.052030051,0.000687467
5.041380992,0.000652332
4.937690952,0.00068543
4.937662232,0.000736876
5.028488764,0.000688099
5.056968817,0.000737628
4.942392731,0.000688831
5.057003428,0.000626194
5.057006037,0.000688811
5.023808377,0.000739012
5.057154734,0.000719873
5.052419578,0.000623841
4.973098616,0.000686893
5.048403863,0.000622022
5.024087409,0.000688989
4.942627512,0.000625284
5.023708151,0.000688811
5.048498881,0.000767266
5.041103151,0.000718963
5.028737994,0.000621369
4.973406496,0.000733041
5.008409209,0.000683137
5.057123611,0.000715444
5.052521813,0.000662851
4.973256765,0.00071402
5.048195638,0.000782945
5.0411133,0.000728553
5.048197534,0.000624394
4.999605104,0.000688554
5.041381236,0.000739625
5.052418697,0.00068717
5.056747006,0.000627914
5.041788122,0.000726338
5.023945355,0.000623169
4.978042084,0.000689503
5.052541653,0.000619906
4.942392445,0.000713803
4.937934621,0.000737549
5.056723537,0.000689899
5.056786753,0.000768136
5.052182417,0.000717777
5.048122993,0.000623445
5.052399313,0.000687783
5.062129564,0.00062821
4.961480237,0.000690195
5.028200965,0.000742531
5.05719532,0.000686933
5.052549917,0.000657038
4.926545214,0.000710362
4.942451093,0.000621231
5.052541318,0.000686537
5.057135199,0.000746248
5.056647845,0.000692568
5.052413957,0.000737825
4.942392731,0.000721079
5.04137197,0.000634162
4.977690416,0.000687348
4.961841854,0.000781778
5.057003246,0.000729343
5.052279335,0.00062566
5.019643345,0.000690472
5.048489007,0.000774344
5.0477961,0.000687763
5.052533632,0.000772861
5.028201484,0.000687961
5.02835784,0.000738102
5.056996967,0.000686893
5.05203795,0.000623445
5.028438678,0.000727208
5.01998185,0.00062392
5.024076463,0.000688613
4.961843752,0.00062481
4.942775323,0.000685806
5.052398037,0.000619906
4.999634367,0.000718291
5.052589383,0.000736619
5.028497142,0.000685667
4.978046145,0.000627004
5.05241341,0.000687131
5.023945936,0.000766712
4.926370188,0.00072361
5.052417816,0.000624889
5.012888073,0.000685806
4.94276388,0.000771892
4.937937196,0.000688574
5.012877859,0.000777409
5.028284306,0.000691085
4.949006467,0.000621666
4.937934304,0.000729304
5.056971092,0.000621468
5.028246179,0.000714178
4.978049135,0.000811001
5.052176036,0.000743579
4.937573655,0.000738597
5.052175277,0.000721237
4.973132289,0.000772406
5.04138471,0.000723649
5.023901999,0.000765862
4.999594795,0.000724657
5.052541653,0.000735967
4.942764356,0.000687249
4.937573464,0.000620064
4.913462067,0.000687981
5.028423903,0.000620954
5.028490477,0.000687902
5.04177843,0.00073397
4.948635826,0.000687506
5.052172725,0.000622496
5.052553714,0.000686577
5.041006504,0.000623267
5.028624948,0.000727267
4.999972823,0.000767622
5.052421614,0.000687981
5.056637692,0.000618997
5.028632836,0.000722918
5.023945355,0.000733752
5.052163154,0.000687704
4.942764293,0.000735057
5.062289437,0.000745537
5.048910022,0.000628586
5.024251504,0.000734721
5.028191013,0.000627677
5.023954589,0.000717975
5.057006037,0.000678332
5.056755782,0.000719102
4.942392922,0.000683077
5.028383799,0.000725982
4.926485767,0.000780197
5.056867107,0.000688989
4.93756369,0.000620717
5.052412286,0.000685905
4.912991633,0.000738478
4.933157104,0.000684877
5.0569882,0.000623683
5.028412326,0.000686577
5.023954589,0.000735334
4.926242921,0.000687506
4.938083023,0.000622734
5.05681375,0.000686438
5.056774983,0.000619214
5.048132685,0.000687269
5.052406088,0.000622694
5.057143267,0.000685845
5.028565456,0.00062222
5.028136199,0.000688
4.973259382,0.000734978
4.937944619,0.000718469
5.023698764,0.00062829
4.961846789,0.000685134
4.978046428,0.000623169
4.942766229,0.000689187
5.052050316,0.00062301
5.008427336,0.000686458
4.942392445,0.000628033
5.057132924,0.000690037
5.052176796,0.000799988
4.973212215,0.000721791
5.052160299,0.000659806
5.052551162,0.000717619
5.057124785,0.000777982
5.056999515,0.000685766
4.937690094,0.000738458
5.052551162,0.000757518
5.033619617,0.00062133
5.052293068,0.000688159
5.057005521,0.000625502
5.019721529,0.000687328
4.937808249,0.000735651
5.024076463,0.000721593
5.028261008,0.00062216
5.02448382,0.000686775
5.024599972,0.000733337
5.02831405,0.000686478
5.028562037,0.00062048
5.028701606,0.00068976
4.949004277,0.000623287
5.052283376,0.000690175
5.056996997,0.000734662
5.052598376,0.000685727
5.023708151,0.000733258
5.028692814,0.00072873
4.977857153,0.000628428
5.052175915,0.000688238
5.000105694,0.000776084
5.028559778,0.000687249
4.942550108,0.000621587
4.973269125,0.000686537
4.937689712,0.000737588
5.052173454,0.000726417
5.052399222,0.000666785
5.02370384,0.000690689
5.052389713,0.000666884
5.048139821,0.000720347
5.040890077,0.000625047
4.973236681,0.000730668
4.942384054,0.000651897
5.048498881,0.000689325
4.937945096,0.000743994
5.057001032,0.000731657
5.012877369,0.000629179
4.973037198,0.000689167
5.052532417,0.000621172
5.028496103,0.000716492
5.056841809,0.000734108
4.938354872,0.000687368
4.942394984,0.000627894
5.02357579,0.000713427
5.012407732,0.000627044
4.937993206,0.00072448
5.05654129,0.000767819
5.019749228,0.000685569
5.024172838,0.00062655
5.028551274,0.000688178
4.942509741,0.000650651
5.052039865,0.000726714
5.041251276,0.00073393
5.024348245,0.000686261
5.048193538,0.000655397
5.052431032,0.000686438
5.012755627,0.000626648
5.028183151,0.000686498
5.023737228,0.000625581
5.041245363,0.000686893
4.942755488,0.000651996
5.028449606,0.000719537
5.024251137,0.000734148
5.056864286,0.000735354
5.028031142,0.0007799
4.973272057,0.000745952
5.056843923,0.000741997
5.052049283,0.00071574
5.041099981,0.000771022
5.052284348,0.000685608
4.94241228,0.000622635
4.978046145,0.000687961
4.942764356,0.000770686
5.04137197,0.000685826
5.023818375,0.000627815
5.052172694,0.000689246
5.023738298,0.000625956
4.973402555,0.000689246
4.942392922,0.000774127
4.91325784,0.000685944
5.057132924,0.000620499
5.024483663,0.000687546
5.028221327,0.000779663
5.052097712,0.000686755
4.913609465,0.000623762
5.02834295,0.000727228
5.056855125,0.000626273
4.977762544,0.000726002
5.028352501,0.000622912
4.937934844,0.000685826
5.052560246,0.000627281
5.048491121,0.000685667
5.028540393,0.00062042
5.02896667,0.000685806
5.057132924,0.000773276
5.057008918,0.000759001
5.057135472,0.000740159
5.056913275,0.000750796
4.942629099,0.000660122
5.012877553,0.000716689
4.999595257,0.000736026
5.057132651,0.000714534
4.937690952,0.000663325
5.056996967,0.000690452
5.012619929,0.000619847
5.057000698,0.000687447
4.937807772,0.000625403
4.937573655,0.000686221
4.999634706,0.000629693
4.942745188,0.000724914
5.056767187,0.000626787
5.048132351,0.000687269
5.023808958,0.000650157
4.995736762,0.000690116
5.023701791,0.000767503
5.052724937,0.000687743
4.633556546,0.000620994
5.028399268,0.000727603
5.024096643,0.00062742
5.024003816,0.000687565
4.942470928,0.000626016
5.052412286,0.000719497
4.94276388,0.000774107
5.056734154,0.000686518
5.052182417,0.000624869
5.056745013,0.000724816
5.041245363,0.000650731
4.937866421,0.000688277
5.023586552,0.000704965
4.999605811,0.000720051
5.057000243,0.000625996
4.978180177,0.000722838
5.024154121,0.000741582
5.028451248,0.000729521
5.056659463,0.000686814
5.02855814,0.000729383
4.942627036,0.000740257
5.019643345,0.000713368
4.999722435,0.000772011
5.01250923,0.000686676
5.056637752,0.000760306
5.023944163,0.00068721
4.942392731,0.000767562
5.023944897,0.000726437
5.05675833,0.000621271
5.023719097,0.000686953
5.012620389,0.000624039
5.019643131,0.000687012
5.056626165,0.000782905
4.93770079,0.000725251
5.056923164,0.000773237
4.937857059,0.000688613
4.937808249,0.000772505
5.052601991,0.000686142
5.024464278,0.000774522
5.012577447,0.000688159
5.028201362,0.000626826
4.91325784,0.000685371
4.977792026,0.000628566
5.028701331,0.000685173
4.942764356,0.000735967
4.942451379,0.000688297
4.983256922,0.00066374
5.052244426,0.000761888
4.978049261,0.000624869
4.977808772,0.000758111
4.942510217,0.000808273
5.023577043,0.00074698
4.815694881,0.000762441
4.937825955,0.000751587
4.942294985,0.00075912
5.056784205,0.00072701
5.028341755,0.00064822
5.052182417,0.000715978
5.056764821,0.000734879
5.052185424,0.000718291
5.023944897,0.000626036
5.041242468,0.000688139
5.028236376,0.000618878
5.052105945,0.000708445
5.028156287,0.0007383
5.056757875,0.00072786
5.024367354,0.000623604
5.041083736,0.000686399
4.913099162,0.000654349
4.928744482,0.000686241
5.056989201,0.000626372
5.056845176,0.000686636
5.023951256,0.000770508
5.028555443,0.000726714
5.057132651,0.000623129
5.019643804,0.000725567
5.028229447,0.000651581
5.052173819,0.000686735
5.056764366,0.000733911
5.05219223,0.000712953
5.024185028,0.000763074
5.028191288,0.000686636
4.94239527,0.000741898
5.056991264,0.000688356
5.056680948,0.000778101
5.0284591,0.000734622
4.942451569,0.000769876
5.052182872,0.000732013
5.056632929,0.000648832
5.028322371,0.000715879
4.977909595,0.000622042
5.057124066,0.000687012
4.926349394,0.000627024
5.056667904,0.00068806
5.033611235,0.000627657
5.028438678,0.000687684
5.028449423,0.000620836
4.94239546,0.000721039
4.977904967,0.000772604
5.028333116,0.000715562
4.926212543,0.000628112
5.056852517,0.000726595
5.056634507,0.000733397
5.028105111,0.000684422
5.056764366,0.000620816
5.056868078,0.0007227
5.041372153,0.000774127
4.937807772,0.000687328
4.937944905,0.000622536
5.056764639,0.00072618
5.028191288,0.000624592
5.056764821,0.000685173
5.028298682,0.000765763
5.052046427,0.000686083
5.056637055,0.000742828
5.019643804,0.000686083
5.028322828,0.000742867
5.056637055,0.000687131
5.056900323,0.000741523
5.057132651,0.000725349
5.023998924,0.000654784
5.052182386,0.000724104
5.056757875,0.000774423
5.05241256,0.000720426
5.056865348,0.000647943
5.056865014,0.000713921
4.913609753,0.000620954
5.056755509,0.000685371
5.023809478,0.000653953
5.023951532,0.000714198
5.028267092,0.000737035
5.052415294,0.000687447
4.977892691,0.000763549
5.056990809,0.000686656
5.057002973,0.000625521
4.937710502,0.000687585
5.029701333,0.000736224
5.056990809,0.000686972
5.056632474,0.000765664
5.052014739,0.000720327
5.048362463,0.000628843
5.052288207,0.000687407
5.023611685,0.000625699
4.942901867,0.00072618
5.057005521,0.000756787
5.028191777,0.000713605
5.019992737,0.000631176
5.056855125,0.000719991
5.056658683,0.000741819
4.942412471,0.000685766
5.04100367,0.000776301
4.977772478,0.000729304
5.028565456,0.000781917
5.056721868,0.000714752
5.057123611,0.000730727
4.938082546,0.00074955
5.056643681,0.000626352
5.028690952,0.000685035
5.057181761,0.000775728
5.028237862,0.000716116
5.008408011,0.000625027
4.942574704,0.000687981
5.057002518,0.000621903
5.05686826,0.000689503
5.052415021,0.000737489
4.942392731,0.000726219
5.0520769,0.000766416
5.052318102,0.000721771
5.056622798,0.000771141
5.023587072,0.000724875
