CCL,PLC,Attack
257.8736992,207.5398367,0.010320634
257.9050038,207.4400333,0.010320634
257.8351532,207.5158802,0.010320634
257.7887153,207.7384377,0.010320634
257.8209185,207.6116833,0.010320634
257.7231418,207.699327,0.010320634
257.8082607,207.4813118,0.010320634
257.8211304,207.5218693,0.010320634
257.7952962,207.503902,0.010320634
257.7960916,207.2776013,0.010320634
257.8932815,207.9185799,0.010320634
257.8372605,207.5052682,0.010320634
258.3889386,209.1348643,0.010320634
256.9514143,207.2334316,0.010320634
257.8350045,207.5203721,0.010320634
256.047805,207.6461207,0.010320634
256.0727269,207.5383394,0.010320634
257.7798065,207.5016561,0.010320634
257.8336958,207.5181261,0.010320634
258.4066966,209.3430623,0.010320634
257.7964275,207.4704704,0.010320634
257.8685159,207.4779567,0.010320634
257.8088374,207.5128857,0.010320634
257.8204631,207.5256125,0.010320634
257.8255877,207.5534205,0.010320634
257.8756083,207.4790658,0.010320634
257.814764,207.4906609,0.010320634
257.8807499,207.5620387,0.010320634
256.0770602,207.6066999,0.010320634
258.1511733,209.1348643,0.010320634
256.2297246,209.1146958,0.010320634
257.8209604,208.4752318,0.010320634
255.8068019,207.5068966,0.010320634
257.8764291,207.5815033,0.010320634
258.7982544,209.7606628,0.010320634
258.0398625,208.8939674,0.010320634
257.8855359,207.5203721,0.010320634
257.9429262,207.4580006,0.010320634
257.8719266,207.5375907,0.010320634
258.3603263,207.7207489,0.010492621
257.9000022,207.50976,0.010320634
257.8570492,207.4799456,0.010320634
257.9299128,207.5499294,0.010320634
257.8781044,207.5874924,0.010320634
255.8704575,207.5188748,0.010320634
256.5026388,208.0545089,0.010320634
259.063778,209.7722482,0.010320634
257.8208474,207.5181261,0.010320634
255.2985066,207.4775686,0.010320634
257.8635827,207.5241152,0.010320634
257.7989721,207.4979129,0.010320634
256.8853944,207.5732683,0.010320634
257.9292643,207.5405853,0.010320634
257.8481692,207.6235304,0.010320634
257.8207373,207.5233666,0.010320634
257.8131428,207.5173775,0.010320634
257.7965759,207.6483666,0.010320634
257.8115503,207.6595962,0.010320634
257.7827456,207.5106397,0.010320634
257.8902786,207.5308656,0.010320634
257.8011126,207.4760713,0.010320634
257.7679305,207.4971642,0.010320634
257.8601742,207.5196234,0.010320634
256.6477828,207.5360935,0.010320634
256.895275,207.2521476,0.010320634
257.1315181,208.3082437,0.010320634
257.9452024,207.7304598,0.010320634
257.8330648,207.2454099,0.010320634
257.8437194,207.3848004,0.010320634
258.43541,209.1497037,0.010320634
257.7978849,207.5128857,0.010320634
257.7968247,208.3271104,0.010320634
257.9190069,207.5458258,0.010492621
257.8342127,207.2828418,0.010320634
257.9357953,207.4429371,0.010320634
257.9162995,207.5360935,0.010320634
257.824104,207.5301044,0.010320634
257.9256882,207.7180934,0.010320634
257.852648,207.5188748,0.010320634
256.1937756,207.9178312,0.010320634
258.0637028,207.4913062,0.010320634
257.9080959,207.5386167,0.010406627
257.7930325,207.6528584,0.010320634
257.8187027,207.7124924,0.010320634
257.8577013,207.5195528,0.010320634
257.8181878,207.5286071,0.010320634
258.4322496,209.2973251,0.010320634
258.4444258,209.1356063,0.010320634
296.1602345,260.5490122,0.011954523
257.81626,207.3882461,0.010320634
257.8570608,207.4971642,0.010320634
257.8428595,207.5106397,0.010320634
257.7842364,207.4693335,0.010320634
257.6532957,207.5136343,0.010320634
257.8351013,207.6423775,0.010320634
257.7917858,207.4904265,0.010320634
257.8538654,207.5188748,0.010320634
257.8186114,207.6375025,0.010320634
257.9522691,207.2599819,0.010320634
257.8480308,207.5061479,0.010320634
257.5202187,207.5301044,0.010320634
257.8061751,207.512137,0.010320634
257.8324368,207.5233666,0.010320634
257.8397822,207.4392846,0.010320634
257.7598893,208.3457601,0.010320634
256.1363084,207.6685799,0.010320634
257.8606067,207.6332628,0.010320634
257.8529451,207.526951,0.010320634
257.8979885,207.5518149,0.010320634
258.2884952,207.9508763,0.010320634
257.8160916,207.6041969,0.010320634
256.6722585,207.5166289,0.010320634
256.0387424,207.5147484,0.010320634
256.0827318,207.5702737,0.010320634
257.8833212,207.5248639,0.010320634
257.8580178,207.5278231,0.010320634
257.8085934,207.5218693,0.010320634
257.8088587,207.270793,0.010492621
257.8317341,207.5128857,0.010320634
256.9994658,207.2551422,0.010320634
257.8206166,207.2394208,0.010320634
296.0513285,260.546832,0.011954523
257.0778016,207.9018713,0.010320634
255.9624367,207.5158802,0.010320634
257.8377647,207.5612901,0.010320634
257.8016267,207.7429295,0.010320634
256.3036963,207.4971642,0.010320634
257.8622999,207.530853,0.010320634
257.0649521,207.8973896,0.010320634
257.8727646,207.5045196,0.010406627
256.0335597,207.7016233,0.010320634
256.4928401,207.6244102,0.010320634
256.1112824,207.5205132,0.010406627
257.5334227,209.1411624,0.010320634
257.7852721,207.6130495,0.010406627
257.8861999,207.5274753,0.010406627
257.808769,207.5166289,0.010320634
258.0458471,208.5889155,0.010320634
257.9466816,207.63476,0.010320634
257.5873154,209.1452519,0.010320634
257.8591337,207.4992791,0.010320634
259.15839,209.9745929,0.010320634
257.8167621,207.5091425,0.010320634
257.9088901,207.5278584,0.010320634
257.8706237,207.7046179,0.010320634
257.7250126,207.5196234,0.010320634
258.057218,209.1467358,0.010320634
257.8493453,207.5274753,0.010320634
257.7696102,207.8477163,0.010320634
258.3909794,209.0485631,0.010320634
257.8217629,207.5009074,0.010320634
257.7916822,207.4979129,0.010320634
257.9276805,208.2585846,0.010320634
257.8113758,207.5128857,0.010320634
257.7247456,207.2790986,0.010320634
257.849695,208.1299077,0.010320634
257.7978557,207.5136343,0.010320634
257.816396,208.5593105,0.010320634
257.8185531,207.2430329,0.010320634
257.8244977,207.5068966,0.010320634
258.4268851,208.8968522,0.010320634
257.8101812,207.5181261,0.010320634
257.8119868,207.485055,0.010320634
257.1474159,207.2656231,0.010320634
257.9255065,207.5142519,0.010320634
257.6991372,207.2288087,0.010320634
257.8046415,207.5166289,0.010320634
257.7783011,207.6483666,0.010320634
255.4263135,207.5590442,0.010320634
257.8220796,207.5091425,0.010320634
257.8257026,207.587984,0.010320634
257.8119331,207.6453721,0.010320634
257.7792907,207.2325519,0.010320634
257.1428155,207.6382335,0.010320634
256.6850012,207.5113884,0.010320634
257.7072653,207.4448856,0.010320634
257.8939922,207.5398367,0.010320634
257.8375419,207.5263612,0.010320634
257.8324795,207.259634,0.010320634
258.7939448,209.5434456,0.010406627
257.8320353,207.5173775,0.010320634
257.8004591,207.4934211,0.010320634
257.8794921,207.3660844,0.010320634
257.8152506,208.1306564,0.010320634
257.9088092,207.4539096,0.010320634
256.7534378,207.5256125,0.010320634
257.3173656,207.6543557,0.010320634
257.848309,207.5067655,0.010320634
257.6605438,207.5136343,0.010320634
257.8105541,207.5192403,0.010320634
257.8384847,207.5263612,0.010320634
255.7784345,209.1303605,0.010320634
257.8074134,207.2566394,0.010320634
257.1177289,207.6463473,0.010320634
257.8846421,207.6573503,0.010320634
257.8205238,207.2416667,0.010320634
257.8203355,207.4790658,0.010320634
257.8589399,207.5301044,0.010320634
257.7837274,207.5098911,0.010320634
257.8037153,207.2431639,0.010320634
257.905756,207.5158802,0.010320634
257.8239109,207.7485304,0.010320634
255.3458058,207.5173775,0.010320634
257.8033333,207.5158802,0.010320634
254.6769235,208.061274,0.010320634
257.7276002,208.0927094,0.010320634
257.839757,207.5339887,0.010320634
257.7964309,208.0490547,0.010320634
257.8557516,207.6655853,0.010320634
257.5724261,207.5368421,0.010320634
257.8221946,207.2632461,0.010320634
257.7872666,207.6840442,0.010320634
256.8279568,207.5151316,0.010320634
258.379008,209.143768,0.010320634
257.8444311,207.5211207,0.010320634
254.8081405,207.9242801,0.010320634
257.812526,207.5076452,0.010320634
257.3146929,207.6401316,0.010320634
257.8856355,207.5375907,0.010320634
257.8725149,207.5158802,0.010320634
257.8294293,207.4835577,0.010320634
256.03015,207.6775635,0.010320634
257.8199392,207.5091425,0.010320634
257.9180345,207.6820554,0.010320634
257.8102753,207.5053993,0.010320634
257.9144245,207.5172464,0.010320634
257.9652256,207.4602465,0.010320634
257.4745475,207.5158802,0.010320634
257.9365974,207.6755596,0.010320634
257.8182551,207.7257108,0.010320634
257.9204519,207.5286071,0.010320634
256.9958688,207.7414322,0.010320634
258.3329961,209.142284,0.010320634
257.8647827,207.5762629,0.010320634
257.1940683,207.50976,0.010320634
255.9883789,207.5181261,0.010320634
257.8588717,207.4992791,0.010320634
257.7677419,207.5248639,0.010320634
257.7897792,207.5061126,0.010320634
257.8969592,207.6493724,0.010320634
255.7373016,209.2813814,0.010406627
257.7886295,207.5106397,0.010320634
257.9306083,207.2557623,0.010320634
257.2902857,207.5166289,0.010320634
257.7810665,207.5076452,0.010320634
257.8605724,207.4917927,0.010320634
256.1197198,207.5052682,0.010320634
255.8597456,207.5316016,0.010320634
257.9290978,207.5117539,0.010320634
258.0093148,208.7385894,0.010320634
257.8268257,207.3000605,0.010320634
257.9228299,207.7653887,0.010320634
256.1994397,207.5024047,0.010320634
257.8197211,207.5031534,0.010320634
257.8824759,207.4283248,0.010406627
258.4457277,209.2865752,0.010320634
257.8075056,207.5098911,0.010320634
257.8030326,207.5181261,0.010406627
257.8006144,207.4865522,0.010320634
257.8681686,207.6678312,0.010320634
257.8617499,207.5046506,0.010320634
255.9218041,207.6937765,0.010320634
257.9301379,208.1087425,0.010320634
257.7987727,207.5459291,0.010320634
257.8057316,207.5083938,0.010320634
257.8600442,207.2400383,0.010320634
256.1011664,207.6049456,0.010320634
257.8889394,207.5665306,0.010320634
257.8589332,207.5330989,0.010320634
257.5281609,207.7849566,0.010320634
257.8311369,207.495667,0.010320634
255.3571845,207.7001311,0.010320634
257.8689183,207.5345962,0.010320634
257.20353,207.7053665,0.010320634
257.8676774,207.6250277,0.010320634
257.8212883,207.49329,0.010320634
257.8345981,207.5029164,0.010320634
257.8519944,207.5500605,0.010320634
258.7957724,209.5523294,0.010320634
257.821789,207.4986615,0.010320634
256.1001839,207.5947217,0.010320634
257.8314587,207.6160441,0.010320634
257.888658,207.5368421,0.010320634
257.8659296,207.4768199,0.010320634
257.1029091,207.9227862,0.010320634
257.8558071,207.5203721,0.010320634
257.8515495,207.5464106,0.010320634
255.9844004,207.6416289,0.010320634
258.4591187,209.1154378,0.010320634
257.8128561,207.5106397,0.010320634
257.8519886,207.6498639,0.010320634
257.9079033,207.5286071,0.010320634
256.0428828,207.5091425,0.010320634
257.8275998,207.5897384,0.010320634
257.8179948,207.5188748,0.010320634
256.0007175,207.5301044,0.010320634
257.811346,207.5188748,0.010320634
257.7766281,207.5053993,0.010320634
257.7899889,207.340177,0.010320634
257.853354,207.5173775,0.010320634
257.9140229,207.5383394,0.010320634
257.8036751,207.5025459,0.010320634
257.8523655,207.6423775,0.010320634
257.8591613,207.5128857,0.010320634
257.8144804,207.5196234,0.010320634
257.818203,207.6194268,0.010320634
257.6573655,207.5211207,0.010320634
257.2037031,207.9422072,0.010320634
257.7912877,207.7264595,0.010320634
257.8066991,207.5016561,0.010320634
257.8093375,207.7249622,0.010320634
257.7045831,207.5143829,0.010320634
255.907176,207.29482,0.010320634
257.8801733,207.5157491,0.010320634
255.7721116,207.3245085,0.010320634
257.8011529,207.5091425,0.010320634
257.8351984,207.8574486,0.010406627
256.0236183,207.5025459,0.010320634
257.8123381,207.4835577,0.010320634
257.8159399,207.5091425,0.010320634
257.8543362,207.4970332,0.010320634
255.8884105,207.485055,0.010320634
256.9570104,207.5338475,0.010320634
257.8177846,207.3800111,0.010320634
257.0865534,207.9100879,0.010320634
257.9051654,207.4043557,0.010320634
257.7792886,207.7583938,0.010320634
258.3653374,209.7549165,0.010320634
257.8355103,207.4964156,0.010320634
257.8319443,207.4940386,0.010320634
257.8005098,207.6528584,0.010320634
257.8382434,207.555301,0.010320634
256.997922,207.4130823,0.010320634
257.7749454,207.5455687,0.010320634
257.8504586,207.5136343,0.010320634
258.8940448,209.6056325,0.010320634
257.8583821,207.5316016,0.010320634
257.855021,207.4592408,0.010320634
257.7979237,207.5053993,0.010320634
257.8278956,207.6431261,0.010320634
257.8616485,207.5286071,0.010320634
257.7938163,207.5128857,0.010320634
257.9411157,207.4114716,0.010320634
255.8516399,207.5478146,0.010320634
257.8190859,207.4962845,0.010320634
256.0552552,207.2671204,0.010320634
258.033383,207.20701,0.010320634
257.8572828,207.5293557,0.010320634
257.0334388,208.1632388,0.010320634
113.2664563,70.94562617,0.002613719
113.2664563,70.94562617,0.002613719
113.2664563,70.83960024,0.003640689
113.2664563,70.83960024,0.002613719
113.2669448,70.84079641,0.002613719
113.2664563,70.83960024,0.002613719
113.2867787,70.84916961,0.002613719
113.2664563,70.83960024,0.002613719
113.2867787,70.84677727,0.002613719
113.2867787,70.84916961,0.002613719
23.125,41.5,0.011002241
23.6875,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.125,41.5,0.011002241
23.625,41.5,0.011002241
23.416666,41.5,0.011002241
23.625,41.5,0.011002241
23.25,41.5,0.011002241
23.208334,41.5,0.011002241
23.625,41.5,0.011223753
23.625,41.5,0.011002241
23.083334,41.5,0.011002241
22.979166,41.5,0.011002241
23.625,41.5,0.008787137
23.625,41.5,0.011002241
22.895834,41.5,0.008787137
22.979166,41.5,0.011002241
23.6875,41.5,0.011002241
23.6875,41.5,0.011002241
23.416666,41.5,0.011002241
23.083334,41.5,0.011002241
23.0625,41.5,0.011002241
23.625,41.5,0.008787137
23.625,41.5,0.011002241
23.6875,41.5,0.011002241
23.25,41.5,0.011002241
23.208334,41.5,0.011002241
23.625,41.5,0.011002241
23.083334,41.5,0.011002241
23.104166,41.5,0.011002241
23.208334,41.5,0.011002241
23.6875,41.5,0.011002241
23.625,41.5,0.011002241
23.166666,41.5,0.011002241
23.25,41.5,0.008344121
23.625,41.5,0.011002241
23.104166,41.5,0.008787137
23.208334,41.5,0.011002241
23.208334,41.5,0.011002241
23.291666,41.5,0.011002241
23.208334,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011223753
23.625,41.5,0.011002241
23.416666,41.5,0.011002241
22.583334,41.5,0.005981405
23.625,41.5,0.011002241
23.083334,41.5,0.011223753
23.041666,41.5,0.011002241
23.125,41.5,0.011002241
20.041666,41.5,0.011002241
23.208334,41.5,0.011002241
23.208334,41.5,0.008787137
23.25,41.5,0.011002241
23.125,41.5,0.011002241
23.625,41.5,0.011002241
23.6875,41.5,0.008787137
23.291666,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.104166,41.5,0.011002241
23.625,41.5,0.011002241
23.208334,41.5,0.011002241
23.6875,41.5,0.011002241
23.229166,41.5,0.011002241
23.625,41.5,0.011002241
22.979166,41.5,0.011002241
23.625,41.5,0.011002241
23.729166,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.291666,41.5,0.011002241
23.6875,41.5,0.011002241
23.125,41.5,0.011002241
23.291666,41.5,0.011002241
23.25,41.5,0.011002241
23.208334,41.5,0.007458093
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.729166,41.5,0.011223753
23.125,41.5,0.008787137
23.125,41.5,0.011223753
23.625,41.5,0.008787137
23.625,41.5,0.008787137
23.208334,41.5,0.011002241
23.625,41.5,0.011002241
23.125,41.5,0.011002241
23.729166,41.5,0.011002241
23.625,41.5,0.011002241
23.125,41.5,0.009008646
23.083334,41.5,0.011002241
23.208334,41.5,0.011223753
23.625,41.5,0.011002241
23.208334,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011223753
23.125,41.5,0.011002241
22.979166,41.5,0.011002241
23.041666,41.5,0.008787137
23.291666,41.5,0.011223753
23.625,41.5,0.011002241
23.0625,41.5,0.011002241
22.645834,41.5,0.011002241
23.625,41.5,0.011002241
23.416666,41.5,0.011002241
23.208334,41.5,0.011002241
23.208334,41.5,0.005981405
23.125,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011223753
23.625,41.5,0.011002241
23.104166,41.5,0.011002241
23.625,41.5,0.011002241
23.208334,41.5,0.009008646
23.125,41.5,0.007458093
23.25,41.5,0.011002241
23.083334,41.5,0.011002241
23.625,41.5,0.011002241
23.6875,41.5,0.011002241
23.625,41.5,0.011002241
23.166666,41.5,0.011002241
23.25,41.5,0.008787137
23.291666,41.5,0.011223753
23.6875,41.5,0.011002241
23.083334,41.5,0.011002241
23.208334,41.5,0.011002241
23.625,41.5,0.011002241
23.208334,41.5,0.011002241
22.979166,41.5,0.007458093
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.291666,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.6875,41.5,0.011002241
23.416666,41.5,0.011223753
22.645834,41.5,0.011002241
23.625,41.5,0.011002241
23.208334,41.5,0.007458093
22.604166,41.5,0.011002241
23.729166,41.5,0.011002241
23.729166,41.5,0.011223753
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.25,41.5,0.011002241
23.625,41.5,0.011002241
22.645834,41.5,0.011223753
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.625,41.5,0.011002241
23.25,41.5,0.011002241
23.6875,41.5,0.009008646
663.2750696,672.2298849,0.005418977
663.299951,672.1950582,0.005418977
665.7622096,673.5654627,0.005418977
663.0832697,672.0401047,0.005418977
663.5522041,672.393957,0.005418977
663.6501812,672.4897365,0.005418977
664.0080511,672.5486292,0.005418977
665.518016,673.3991338,0.005418977
669.2583986,676.0346188,0.005418977
663.8335592,672.5900665,0.005418977
664.7192478,673.1095788,0.005418977
668.5598252,675.4779818,0.005418977
668.6391735,675.45312,0.005418977
666.4036298,673.9478062,0.005418977
666.2925778,673.9223686,0.005418977
665.5329054,673.5526898,0.005418977
669.5904927,676.1693712,0.005418977
663.2893333,672.1573894,0.005418977
665.7016471,673.5585423,0.005418977
666.760503,673.9423135,0.005418977
665.6116943,673.8118768,0.005418977
665.1410862,673.3146152,0.005418977
666.8324045,674.2486273,0.005418977
663.5643628,672.3705798,0.005418977
663.8536833,672.5191617,0.005418977
665.9129057,673.6383321,0.005418977
663.5640686,672.344436,0.005418977
663.1819885,672.1204974,0.005418977
666.305521,673.7875039,0.005418977
663.2535974,672.2579392,0.005418977
664.813282,673.2071714,0.005418977
670.07842,676.5260608,0.005418977
663.1702165,672.1520843,0.005418977
665.7785668,673.7160366,0.005418977
663.138328,672.1259194,0.005418977
664.5497673,673.0421945,0.005418977
666.3965577,674.1165917,0.005418977
665.0740173,673.329538,0.005418977
666.531254,674.0900844,0.005418977
665.3162965,673.5220808,0.005418977
663.5062258,672.3406088,0.005418977
668.4462596,675.2077066,0.005418977
665.0100974,673.2058459,0.005418977
665.1679814,673.2709761,0.005418977
663.4551226,672.1949066,0.005418977
664.9593203,673.279728,0.005418977
666.3524492,673.9414152,0.005418977
663.4757632,672.3430183,0.005418977
663.9429686,672.6038541,0.005418977
663.5312529,672.3606507,0.005418977
663.8048394,672.5667802,0.005418977
663.3922033,672.2827125,0.005418977
663.358358,672.2349818,0.005418977
666.3951315,673.9972987,0.005418977
663.4987695,672.4166834,0.005418977
667.7209283,674.674639,0.005418977
665.4541022,673.4131055,0.005418977
665.154941,673.3751749,0.005418977
663.8857401,672.5976573,0.005418977
663.8081692,672.5455958,0.005418977
665.8180055,673.6210551,0.005418977
663.2305619,672.1117992,0.005418977
663.4090356,672.2876755,0.005418977
665.0522407,673.3835947,0.005418977
663.4579505,672.2857206,0.005418977
665.2184438,673.5461739,0.005418977
665.4049087,673.6100976,0.005418977
664.6533342,673.0857895,0.005418977
665.5786933,673.6672254,0.005418977
666.0107811,673.609289,0.005418977
665.4556528,673.3626504,0.005418977
668.1416814,675.2610965,0.005418977
670.3033063,676.5917682,0.005418977
665.3263005,673.4676576,0.005418977
664.8904085,673.3209987,0.005418977
664.874553,673.2217935,0.005418977
664.584295,673.1874229,0.005418977
665.0804996,673.3021073,0.005418977
663.5119429,672.3702277,0.005418977
663.4890112,672.2902782,0.005418977
665.5970432,673.7034791,0.005418977
663.3027168,672.183859,0.005418977
664.3385733,672.8722092,0.005418977
669.9855211,676.3588086,0.005418977
665.9393835,673.6155971,0.005418977
664.9355448,673.2763283,0.005418977
666.7566522,674.1491205,0.005418977
663.8122697,672.4899784,0.005418977
664.7346961,673.2172228,0.005418977
668.6009858,675.6211189,0.005418977
668.7134754,675.6842494,0.005418977
665.590526,673.7268272,0.005418977
663.3334394,672.2259099,0.005418977
664.5900176,673.1193611,0.005418977
663.6908251,672.5323561,0.005418977
665.5691912,673.689763,0.005418977
669.1486699,675.8363197,0.005418977
663.379841,672.239499,0.005418977
663.4972147,672.3481599,0.005418977
664.8771969,673.2573825,0.005418977
664.6547688,673.1377245,0.005418977
665.226949,673.4074732,0.005418977
665.6848298,673.6434869,0.005418977
665.0881555,673.3191271,0.005418977
665.3337634,673.6107369,0.005418977
663.5836279,672.3465128,0.005418977
665.7300211,673.5358217,0.005418977
665.5409083,673.4231539,0.005418977
669.2047411,675.8420414,0.005418977
663.1519617,672.1203143,0.005418977
665.7190253,673.6700779,0.005418977
663.5508252,672.3128894,0.005418977
665.0150269,673.32997,0.005418977
665.6593558,673.5708239,0.005418977
665.5718515,673.7357857,0.005418977
666.9302854,674.1168246,0.005418977
663.2738389,672.2094692,0.005418977
663.1730259,672.1437518,0.005418977
664.2648644,672.8868536,0.005418977
666.2580916,673.6612332,0.005418977
663.9305059,672.4327906,0.005418977
666.9442889,674.277539,0.005418977
663.3951402,672.3253246,0.005418977
665.1912872,673.4715013,0.005418977
668.3202552,675.3796696,0.005418977
664.8772544,673.2144429,0.005418977
664.5458105,673.1168045,0.005418977
669.1044129,676.4104744,0.005418977
664.8205978,673.2083073,0.005418977
665.2312255,673.3686368,0.005418977
665.9189878,673.8458563,0.005418977
668.5722194,675.11388,0.005418977
664.7800514,673.1000929,0.005418977
663.8028262,672.4884728,0.005418977
669.4079477,676.5180392,0.005418977
663.3586833,672.1968858,0.005418977
665.9109448,673.7430724,0.005418977
668.9646159,675.6711596,0.005418977
664.7524333,673.1730537,0.005418977
665.7180189,673.5532963,0.005418977
665.9782103,673.6683746,0.005418977
664.9837205,673.3131617,0.005418977
663.4459861,672.2898398,0.005418977
665.2128904,673.3156856,0.005418977
665.1894051,673.3468713,0.005418977
667.6890775,674.8131863,0.005418977
665.0841111,673.2866289,0.005418977
663.434934,672.2682175,0.005418977
669.0552677,676.3844738,0.005418977
663.4359337,672.2619161,0.005418977
663.5206403,672.3091526,0.005418977
668.9451157,676.2565979,0.005418977
663.6046666,672.348901,0.005418977
665.7718921,673.4894266,0.005418977
664.6722982,673.1113798,0.005418977
666.6009612,673.9284345,0.005418977
665.9746702,673.862696,0.005418977
665.2647954,673.3867755,0.005418977
665.5627145,673.4940339,0.005418977
665.4398365,673.6124845,0.005418977
664.8620411,673.2243722,0.005418977
666.4910118,674.084428,0.005418977
666.7582805,674.1940108,0.005418977
663.2468704,672.1894274,0.005418977
664.1635549,672.7495687,0.005418977
666.4599958,674.065096,0.005418977
665.7163204,673.7972204,0.005418977
663.2916027,672.2048257,0.005418977
668.543152,675.3287047,0.005418977
671.2841515,678.0123985,0.005418977
668.8474325,675.7580735,0.005418977
670.5536789,677.384339,0.005418977
669.7058927,676.3362198,0.005418977
665.4013135,673.4202679,0.005418977
663.5725026,672.4170466,0.005418977
668.908752,675.7434025,0.005418977
664.6668266,673.1565083,0.005418977
667.0410239,674.0714396,0.005418977
663.6752858,672.5326216,0.005418977
666.6819186,674.0445062,0.005418977
666.3038841,673.7756154,0.005418977
663.3503568,672.2735592,0.005418977
663.9118196,672.6349395,0.005418977
666.3734492,674.0088972,0.005418977
668.5830656,675.5992373,0.005418977
668.6310004,675.5369574,0.005418977
665.6296723,673.4633178,0.005418977
664.8554375,673.2712416,0.005418977
663.874625,672.5450498,0.005418977
668.1350285,674.8877942,0.005418977
665.1316187,673.3774194,0.005418977
664.0378765,672.6803291,0.005418977
665.8770742,673.875885,0.005418977
666.4866148,674.0012773,0.005418977
666.6163327,673.9932954,0.005418977
665.901838,673.7312299,0.005418977
667.1362895,674.388641,0.005418977
663.4942136,672.3599233,0.005418977
665.0367592,673.2821393,0.005418977
665.5647073,673.5174969,0.005418977
667.6036597,674.6455771,0.005418977
664.460235,672.9102476,0.005418977
665.6449079,673.796769,0.005418977
665.4991487,673.6602774,0.005418977
664.7121856,673.1700482,0.005418977
665.3163967,673.4324727,0.005418977
669.0198326,675.8038637,0.005418977
664.7904939,673.1771595,0.005418977
663.2217844,672.1906318,0.005418977
667.1346047,674.318653,0.005418977
666.6978792,674.1715038,0.005418977
665.696588,673.516313,0.005418977
665.982412,673.8482497,0.005418977
664.2956547,672.9533036,0.005418977
663.9925635,672.6347972,0.005418977
666.5630586,673.9931619,0.005418977
667.9483253,674.9572464,0.005418977
663.5215018,672.3740824,0.005418977
663.5300293,672.3637791,0.005418977
664.8035256,673.2478195,0.005418977
663.7192799,672.440546,0.005418977
663.1994152,672.1449285,0.005418977
664.405004,672.9944259,0.005418977
664.5493386,673.0327315,0.005418977
663.1248314,672.0527524,0.005418977
663.3619983,672.3089821,0.005418977
663.6848858,672.4118634,0.005418977
663.307626,672.2839523,0.005418977
664.1218953,672.758515,0.005418977
663.0709277,672.018761,0.005418977
669.8342197,676.9480391,0.005418977
663.5407987,672.4073803,0.005418977
666.567915,674.0532961,0.005418977
666.1860084,673.9301876,0.005418977
665.5665102,673.5477476,0.005418977
665.4195089,673.4812791,0.005418977
665.3470983,673.5024717,0.005418977
667.0760974,674.2940903,0.005418977
663.1256982,672.1235459,0.005418977
664.6444808,673.0511938,0.005418977
665.360045,673.4614128,0.005418977
665.5659772,673.7149256,0.005418977
665.9348479,673.6874157,0.005418977
665.6192367,673.7901937,0.005418977
664.4028921,672.9628433,0.005418977
664.8782371,673.2811695,0.005418977
663.6026702,672.4511927,0.005418977
665.6982088,673.4719675,0.005418977
668.7369986,675.6205151,0.005418977
664.9985167,673.3254637,0.005418977
665.1769772,673.4214233,0.005418977
664.1543794,672.8050359,0.005418977
665.2905767,673.4483518,0.005418977
665.6082075,673.5517819,0.005418977
663.7411984,672.4412911,0.005418977
669.7339758,676.5100506,0.005418977
663.5519425,672.402389,0.005418977
666.1289102,673.9990754,0.005418977
663.8724268,672.6387426,0.005418977
664.4490402,672.995746,0.005418977
664.9256534,673.1982498,0.005418977
663.5596114,672.4211728,0.005418977
668.8104328,675.517437,0.005418977
663.5239369,672.2916288,0.005418977
663.4845637,672.3599148,0.005418977
664.3259241,672.932229,0.005418977
666.9570297,674.2135924,0.005418977
663.5068379,672.2635162,0.005418977
667.3938686,674.4550166,0.005418977
666.0787995,673.9275747,0.005418977
669.0129063,675.6512974,0.005418977
664.4285869,672.9041424,0.005418977
663.4688775,672.2937967,0.005418977
664.8223044,673.2029442,0.005418977
664.050472,672.6998243,0.005418977
663.8809964,672.634244,0.005418977
665.3903058,673.6221979,0.005418977
663.4342782,672.2956666,0.005418977
663.4355622,672.3375,0.005418977
663.3501426,672.1610687,0.005418977
663.6828164,672.489932,0.005418977
668.6380808,675.5161381,0.005418977
663.3066422,672.2207525,0.005418977
663.3881254,672.2466058,0.005418977
668.6062796,675.4331529,0.005418977
663.466519,672.3177806,0.005418977
668.7624452,675.6837544,0.005418977
668.6462633,675.5904249,0.005418977
663.9680149,672.6543227,0.005418977
663.2271461,672.2362755,0.005418977
664.1388001,672.8306918,0.005418977
666.1074898,673.9167506,0.005418977
663.8326752,672.5923463,0.005418977
663.2545523,672.0860662,0.005418977
665.4560906,673.4704007,0.005418977
665.8514709,673.6264928,0.005418977
664.2243487,672.8945448,0.005418977
664.1084312,672.7750053,0.005418977
