CCL,PLC,Attack Surface
529.7220013,574.0876963,0
526.6971909,568.108604,0
529.6890907,573.0937326,0
532.1993167,576.6942275,0
529.7240338,572.4914593,0
517.5020882,554.0583544,0
532.2359021,575.3082709,0
532.2775688,576.7546104,0
529.7220013,572.4344731,0
532.7060192,575.8738777,0
526.6941421,569.695103,0
521.2607032,556.65088,0
532.2379346,575.3057947,0
522.6415102,558.5499032,0
520.1325243,557.8079754,0
532.2359021,575.2012839,0
531.0531785,573.4605417,0
522.6107725,560.1263158,0
529.2750404,571.7716274,0
532.7068902,575.8511716,0
529.6854159,572.4888634,0
520.6859063,556.7857885,0
520.1079342,557.785361,0
529.7638131,574.09825,0
529.7023021,571.5360362,0
529.6738468,571.545015,0
532.2359021,576.7668052,0
532.2359021,576.7442895,0
529.697611,572.4117786,0
529.7460013,573.083972,0
529.7646842,574.1095254,0
529.7646842,572.4565422,0
532.7068902,575.8511716,0
532.7638008,577.4705807,0
528.8593804,570.7205009,0
526.2375417,566.9839157,0
524.4076888,561.0210893,0
529.2394713,571.7535226,0
529.7220013,574.0127875,0
529.2354063,573.4054449,0
520.6428735,556.7630343,0
529.6854159,573.9940768,0
531.0958615,574.9911099,0
531.8231892,574.2098436,0
529.744985,571.5571681,0
531.0531785,573.3785948,0
524.364656,561.0590306,0
526.6951584,569.6854847,0
532.6845325,577.4025119,0
528.047513,571.5931701,0
524.3257216,560.9778421,0
532.2775688,575.2098298,0
529.7220013,574.0159624,0
524.364656,562.6507256,0
532.7202468,577.3824301,0
529.7023021,571.5700045,0
517.5410226,552.3664662,0
524.3371385,560.9730473,0
521.2750474,556.5977322,0
521.2607032,558.2326109,0
532.2379346,576.7022888,0
520.1745325,556.0855991,0
530.6407484,572.4818995,0
532.7638008,575.9142066,0
520.6419953,556.7622176,0
517.5041374,552.3469583,0
532.7211179,577.4487886,0
526.6555243,569.5996936,0
520.6039391,556.7535822,0
532.2359021,576.7857379,0
520.1048604,556.0606851,0
520.6276511,556.768989,0
518.9027705,554.2549517,0
532.2359021,575.2745896,0
520.0925653,556.0420337,0
529.7220013,572.4242524,0
529.1957721,573.3103363,0
532.6845325,575.9216388,0
527.3669157,569.0528628,0
522.6322889,558.5638944,0
531.0145607,573.479021,0
529.7033184,573.0732985,0
529.1947559,571.7315474,0
529.7043346,571.5334712,0
529.206951,573.3146537,0
532.7068902,577.3759808,0
532.2359021,575.265185,0
532.6845325,575.9399382,0
522.6497069,558.5053252,0
526.2812409,566.9954866,0
532.7231504,577.4919172,0
532.7211179,577.4599054,0
532.6825,577.43953,0
532.2359021,576.7786968,0
529.7211302,574.0868815,0
529.3076769,571.3951809,0
528.0495456,569.9517895,0
528.0485293,570.0227674,0
527.6301033,568.9012966,0
520.1325243,556.0651466,0
532.2359021,576.7010315,0
532.2348858,575.2314168,0
532.2359021,575.2724487,0
528.090196,571.625463,0
520.6449227,557.0358968,0
532.2379346,576.7125273,0
532.2094793,575.1732955,0
520.6285293,558.4878822,0
532.7231504,577.3953993,0
529.7220013,572.510281,0
532.2359021,576.7336593,0
531.0958615,574.9359703,0
532.7068902,577.4174128,0
529.2750404,571.8478653,0
520.1386719,556.0867125,0
530.2640429,573.9725957,0
528.81873,570.6997094,0
532.7272154,575.9440897,0
531.7845713,574.2698943,0
529.2394713,571.8099054,0
529.2394713,571.8188759,0
529.7033184,571.5332759,0
518.9191639,554.2636211,0
529.2323575,571.813261,0
532.7272154,577.4725777,0
520.1325243,556.0762818,0
529.7220013,572.4353721,0
529.7220013,572.5067941,0
531.0531785,573.4603487,0
520.1325243,556.0651466,0
529.7033184,571.5603888,0
524.3667052,562.6413415,0
523.857751,561.9569853,0
520.1755571,556.0966898,0
532.2348858,576.7778548,0
529.7231627,574.0774603,0
518.9048196,554.2560354,0
532.7202468,575.939503,0
532.2196419,575.1694597,0
532.2409834,575.2773388,0
518.9048196,554.2560354,0
528.0078789,571.5830359,0
520.1314998,556.0754379,0
532.2359021,575.2124009,0
528.090196,569.9616777,0
532.2399671,576.7791192,0
532.6845325,575.9392794,0
532.2359021,575.2978128,0
520.6428735,556.7735031,0
532.7739634,576.005455,0
529.7023021,571.5529947,0
524.364656,561.0583647,0
529.7240338,572.4322657,0
529.2333737,571.8168168,0
529.2760567,571.8342208,0
529.23439,573.393483,0
532.7231504,577.7634574,0
532.7202468,577.4584319,0
524.3667052,560.9890004,0
529.2333737,573.3177069,0
529.6768956,572.9830632,0
529.2934492,571.3772218,0
529.2191461,571.7433626,0
532.2359021,576.7441174,0
520.1314998,557.7863849,0
532.7190854,575.8913768,0
532.6831533,577.4417275,0
529.7083997,572.9988277,0
524.364656,560.9879192,0
532.7202468,575.8811418,0
532.2216745,576.8024072,0
529.1947559,573.3846543,0
526.6951584,568.1041934,0
532.7211179,575.9298597,0
532.1983005,576.6831629,0
524.3257216,562.6425061,0
529.1947559,571.7308883,0
523.8587756,560.3113129,0
531.0541948,575.0004946,0
532.2216745,575.2870346,0
532.6973809,577.4378747,0
531.0948452,573.4106705,0
531.8231892,574.2984097,0
531.8079453,574.2490833,0
523.8444313,560.2866693,0
517.539998,552.3551524,0
524.3380167,562.6262049,0
529.6732208,573.9871808,0
522.6517561,558.522488,0
524.3257216,560.9945454,0
531.0597842,573.4712009,0
532.2812854,574.9256804,0
520.105885,556.0621953,0
531.0521623,574.9867661,0
529.1947559,571.7970657,0
517.5410226,552.3671387,0
524.3248434,561.0376716,0
532.7211179,577.3937028,0
529.7220013,572.4904198,0
523.9018083,562.0110019,0
528.7780796,570.6789179,0
517.5410226,554.0889712,0
531.0948452,574.9902677,0
523.8198411,560.28416,0
529.7240338,572.4252919,0
532.2359021,575.304757,0
520.1314998,556.0628439,0
532.2074468,576.6986139,0
520.6440445,556.77377,0
531.0521623,573.4945299,0
528.047513,571.611467,0
526.6931259,569.6199164,0
524.364656,562.6505294,0
532.7272154,577.3863579,0
529.7220013,572.510749,0
529.7077736,572.5036636,0
520.6182834,556.7605007,0
528.0088952,569.9384761,0
532.7222793,577.4490116,0
530.6244883,572.4544393,0
532.2074468,575.17435,0
520.6285293,556.7554495,0
532.2775688,576.7877563,0
520.6285293,558.4774134,0
529.2750404,571.7818529,0
532.2775688,576.7236356,0
520.6039391,556.752916,0
529.6955785,572.4965277,0
518.9191639,554.2636211,0
529.2333737,573.3932855,0
529.2191461,571.7329019,0
532.7211179,577.3832448,0
520.1325243,556.0756155,0
526.7378413,568.0642044,0
529.6833834,572.4151826,0
529.2394713,573.4068648,0
529.23439,573.3290242,0
532.2359021,576.7026845,0
517.5410226,552.355997,0
529.7220013,572.4242524,0
529.2333737,571.7401786,0
518.9744918,554.3035735,0
532.7202468,577.4479739,0
529.7646842,572.5321101,0
528.047513,570.0171611,0
529.2323575,571.7393366,0
520.6481429,556.775937,0
532.2775688,576.7219826,0
523.8587756,561.9571632,0
529.2333737,571.814103,0
532.7211179,575.9264951,0
532.7211179,577.3943616,0
520.1314998,556.0747716,0
532.7202468,575.943172,0
529.2242274,571.7351785,0
532.7638008,575.9906271,0
532.2348858,576.7328174,0
530.2929458,573.4158615,0
532.7211179,575.9586171,0
532.7638008,575.9148654,0
532.7068902,577.4069548,0
524.3637778,562.6505749,0
529.7033184,572.9965565,0
532.2379346,576.7692764,0
520.6419953,556.7724903,0
520.6428735,558.4891072,0
520.1325243,556.0651466,0
520.6850281,556.7849718,0
532.2359021,576.7884802,0
523.8587756,560.297376,0
531.0958615,574.9998285,0
532.7211179,577.4884534,0
532.2359021,575.2322587,0
531.0582598,573.4849528,0
531.0536867,573.5080068,0
532.7202468,575.939503,0
532.2348858,576.7764214,0
531.822173,574.2686888,0
532.3097407,574.9402091,0
524.364656,561.0150878,0
520.1171555,556.0657277,0
532.2348858,575.2957482,0
532.2216745,576.7065371,0
530.6387159,572.4617046,0
532.2775688,575.2778991,0
532.2359021,576.7682387,0
520.1755571,556.0879018,0
532.278585,575.3300639,0
529.7220013,574.0121284,0
529.3503598,571.4174544,0
532.278585,575.3239255,0
532.6714663,577.4651595,0
529.7033184,571.4901646,0
532.7068902,577.4415246,0
520.6428735,556.7735031,0
531.0531785,573.4782145,0
532.2348858,576.7018426,0
520.6428735,558.4849981,0
529.23439,571.7403761,0
531.0531785,574.9124154,0
517.539998,552.3551524,0
529.2323575,571.8115487,0
524.3277708,562.6536106,0
532.7211179,577.4253356,0
524.364656,561.0727167,0
529.7023021,571.5567977,0
532.6967276,577.4474528,0
532.7068902,577.4415246,0
520.1325243,557.7872288,0
528.8146649,570.7087561,0
531.0531785,574.9891362,0
528.0464968,570.0146363,0
531.0247233,573.4261169,0
529.7033184,573.0726335,0
532.7129878,577.3790939,0
532.227772,576.7640876,0
529.7220013,572.5008804,0
532.7068902,575.9875043,0
518.9048196,554.2560354,0
520.1171555,556.0671865,0
532.1962679,576.7592265,0
524.364656,562.6507256,0
529.7077736,574.004852,0
532.6723374,575.9225951,0
521.2607032,556.6069189,0
533.2507587,578.3879853,0
532.7048577,575.935685,0
521.2381622,556.6061612,0
532.2359021,576.7793556,0
520.6285293,556.7665846,0
529.7033184,573.0076798,0
532.6825,575.9622437,0
529.7023021,573.0717909,0
522.6486823,558.5645219,0
532.1993167,575.2791331,0
532.1962679,576.6821251,0
520.1048604,557.7810252,0
523.8587756,560.2942379,0
520.1314998,556.0628439,0
532.2348858,576.7673968,0
529.7077736,572.416976,0
532.7202468,577.3824301,0
520.1745325,556.0973355,0
520.6059883,558.4654945,0
532.1993167,575.2586164,0
532.2348858,575.1863837,0
532.2216745,575.2249943,0
520.0925653,556.0649475,0
529.7083997,571.6041038,0
523.8567264,561.9544026,0
529.6728306,573.0119727,0
529.2760567,571.8480481,0
517.5410226,552.3664662,0
532.2216745,576.7665129,0
529.2323575,573.3168648,0
529.7077736,574.0699592,0
532.2206582,576.7601324,0
529.7053509,573.0632131,0
532.7211179,575.930924,0
532.6825,575.924419,0
520.6428735,556.7741693,0
529.693546,573.9982347,0
529.6718143,571.4547919,0
532.2216745,576.7609743,0
508.1051817,540.7359988,0
532.7211179,575.9766182,0
520.1325243,557.798364,0
524.3503118,561.0075196,0
520.1325243,556.0651466,0
521.2750474,556.6256267,0
532.7211179,577.3832448,0
520.1325243,556.0762818,0
529.2089835,571.738165,0
529.2333737,571.8123907,0
532.6885976,577.3976153,0
532.2216745,575.2673253,0
529.6647005,571.5511262,0
523.3534912,559.455864,0
523.8587756,560.3049253,0
531.0521623,574.9684728,0
531.0521623,573.5083563,0
532.6885976,575.9308968,0
520.0935899,556.0556938,0
532.2359021,575.3055644,0
531.0521623,573.3777526,0
532.6845325,575.9668888,0
528.8177137,570.7099727,0
532.7211179,575.8584357,0
532.7068902,577.4526414,0
526.701256,569.612949,0
526.7378413,569.6421248,0
532.278585,576.7900317,0
529.7077736,573.9943914,0
532.7629297,575.9508371,0
529.7033184,571.6024976,0
520.6039391,556.7424471,0
532.6825,575.947152,0
532.1972842,576.7468681,0
531.0582598,573.4148881,0
532.2216745,576.6937671,0
532.7068902,575.8616297,0
529.2750404,571.8378049,0
532.2348858,576.7983715,0
531.0145607,573.4446689,0
532.2064305,575.2277854,0
532.278585,576.7885983,0
532.227772,575.1971329,0
532.7211179,577.3832448,0
528.0210903,570.0097201,0
532.6845325,577.4059979,0
517.5410226,554.078502,0
532.6825,575.965611,0
529.2333737,573.3230264,0
532.7129878,577.4867286,0
529.7033184,571.4947701,0
529.7220013,574.0876963,0
520.6428735,556.7735031,0
520.6039391,556.7424471,0
520.6428735,556.8503618,0
532.2711228,574.8812022,0
532.1962679,575.1572023,0
524.3503118,560.9914821,0
529.269059,571.3752082,0
530.6387159,572.5031555,0
524.3359675,562.6355891,0
532.6825,577.4049602,0
524.3257216,562.6197178,0
529.2323575,573.3152106,0
532.6946951,575.9274862,0
526.6951584,569.6959457,0
520.0935899,556.0653051,0
532.2359021,575.231303,0
532.7211179,575.9681762,0
529.2333737,571.7506393,0
529.6833834,573.9923782,0
529.666733,573.0434922,0
523.8587756,560.3140937,0
532.2359021,575.2772962,0
532.2216745,576.7720913,0
531.8089616,574.2618229,0
532.7068902,575.9402363,0
532.8628934,575.867722,0
523.8587756,560.3318735,0
520.6428735,558.4849981,0
518.8812541,554.2432708,0
529.2333737,571.826218,0
520.5936932,558.4589933,0
532.2359021,575.2322587,0
533.2507587,578.4527296,0
530.3026608,573.9923441,0
524.364656,561.025357,0
532.6926626,575.8543656,0
529.2760567,571.8281862,0
530.2929458,575.0680627,0
529.6833834,573.9819175,0
532.7068902,575.9056665,0
528.7811283,570.6919254,0
524.3564593,561.05404,0
532.2359021,576.7131426,0
520.6039391,556.752916,0
532.2348858,576.7785137,0
524.3257216,560.978508,0
518.9181393,554.2706247,0
531.0531785,574.969315,0
520.0935899,556.0445586,0
522.6210184,560.1317224,0
520.6285293,556.7661405,0
529.6636842,571.529988,0
532.6825,575.838719,0
532.2359021,575.3082709,0
532.7211179,577.4142188,0
528.0353179,571.5217603,0
532.7211179,577.3943616,0
532.2115118,575.2256958,0
532.6816289,577.3731714,0
520.0935899,556.0556938,0
532.2359021,576.7682387,0
516.0477412,552.5994357,0
524.32982,562.9218449,0
532.1962679,575.1625213,0
531.0531785,574.9779472,0
520.105885,556.0621953,0
520.1028112,556.0674477,0
529.7023021,571.5435566,0
532.7048577,577.3854011,0
520.6039391,556.752916,0
532.7211179,575.9552525,0
532.7211179,575.9784743,0
529.2181298,571.8086981,0
532.7231504,577.4745758,0
532.2359021,575.2616711,0
523.8413575,560.2847443,0
531.8140429,574.2126842,0
529.2333737,573.4044054,0
520.6285293,556.7665846,0
529.1947559,573.2979558,0
531.8231892,574.2697523,0
531.0247233,574.9201712,0
529.7240338,574.2906512,0
523.8587756,561.9906414,0
527.5914854,568.9007044,0
532.7211179,577.3832448,0
532.2328533,576.773331,0
523.8434067,561.9382854,0
531.791177,574.2745195,0
531.0257395,574.9314899,0
531.7885625,574.4319085,0
526.6555243,568.0940571,0
531.0531785,574.9786984,0
532.2359021,575.2526825,0
532.6816289,577.3627134,0
531.0958615,574.9911099,0
529.2333737,571.7512985,0
524.364656,560.9983845,0
532.2359021,576.7026845,0
520.6039391,556.7424471,0
520.1314998,556.073799,0
532.6926626,575.8785452,0
532.6845325,577.4722005,0
532.1972842,576.7485212,0
531.7835551,574.2690524,0
532.2348858,575.1939977,0
533.2609213,576.946414,0
522.6107725,558.5087082,0
529.6833834,572.4767042,0
532.7272154,577.4930937,0
532.2359021,576.7665856,0
518.9253114,554.2747199,0
520.6100867,556.7456977,0
532.2359021,576.7121484,0
532.7211179,577.4797626,0
532.6836614,575.9554671,0
532.2359021,575.2104085,0
520.6039391,556.752916,0
531.0531785,574.9037172,0
524.3277708,560.9795892,0
522.6486823,558.5334459,0
532.7211179,575.9545937,0
532.2074468,576.75371,0
528.7811283,570.6807995,0
531.822173,574.2682456,0
531.7458795,574.4614722,0
532.2348858,576.7109672,0
529.6833834,572.4800701,0
529.6890907,571.4875045,0
532.7068902,577.4415246,0
532.1962679,575.2175895,0
529.6955785,573.9881545,0
528.8166975,570.6972292,0
529.2333737,573.3177069,0
522.6486823,558.5533844,0
520.6440445,556.77377,0
532.2206582,576.7238999,0
526.658573,568.0966048,0
532.2409834,576.7035225,0
529.6890907,573.0549096,0
524.364656,561.0150878,0
532.2348858,575.2953178,0
529.2333737,571.7584739,0
518.8925246,555.9787776,0
532.2359021,575.2475434,0
528.047513,571.6042961,0
520.6428735,556.7630343,0
520.1314998,556.0850492,0
528.047513,571.5253732,0
529.666733,573.0543938,0
521.2750474,558.2730041,0
520.1314998,556.0730907,0
532.7048577,577.4059171,0
529.6636842,572.9871162,0
524.364656,561.040571,0
532.2115118,575.1653086,0
520.0935899,556.0556938,0
532.1962679,576.778654,0
523.8444313,560.3138395,0
531.0531785,575.0188138,0
529.2150811,573.3083511,0
526.6555243,568.0113121,0
532.2359021,576.7026845,0
520.6428735,556.7741693,0
520.0935899,556.0550275,0
517.539998,552.3739203,0
529.7077736,572.4274367,0
529.7023021,571.5523297,0
531.0948452,574.9902677,0
521.236113,558.2603064,0
532.1962679,576.7476793,0
532.2359021,576.8103304,0
531.0145607,574.9254401,0
529.7033184,573.0155174,0
526.6951584,568.0319094,0
532.2359021,575.2772962,0
532.6825,575.9665098,0
529.7033184,573.0621752,0
529.2333737,571.7512985,0
532.1962679,576.6909301,0
520.6428735,556.7739473,0
533.2653009,578.9568703,0
531.8658721,574.3216397,0
529.269059,571.3758732,0
529.6833834,572.4045022,0
529.23439,571.7403761,0
532.7211179,575.9784743,0
532.6825,577.3746449,0
520.6039391,556.7535822,0
529.6768956,573.090569,0
518.9191639,554.2636211,0
532.7068902,575.9471807,0
520.0925653,556.0541836,0
532.2359021,575.2012839,0
517.4908177,552.3291418,0
519.6255922,555.2160236,0
532.7068902,577.3864388,0
529.6951883,571.4670519,0
529.23439,571.7403761,0
518.8792049,555.964452,0
520.1325243,557.798364,0
532.6885976,577.3770993,0
532.6845325,577.3750239,0
531.7845713,574.2698943,0
532.2206582,576.7716797,0
532.7231504,577.3947405,0
529.7077736,574.0699592,0
529.6647005,571.5785652,0
523.857751,560.3305439,0
520.1325243,556.0651466,0
529.1937396,573.3139745,0
522.6497069,558.5046532,0
524.364656,561.0255531,0
520.6428735,556.7837758,0
532.1972842,575.229479,0
527.5935179,568.893491,0
520.6039391,556.7424471,0
532.7211179,577.4592466,0
532.1962679,576.7979013,0
523.852628,560.3520834,0
532.2094793,575.187793,0
532.2359021,576.7793556,0
532.7202468,577.4590907,0
532.7068902,577.4724986,0
520.105885,556.0526938,0
532.2359021,576.7793556,0
530.254328,573.4616105,0
532.2226907,575.2532449,0
532.7211179,575.9751097,0
528.7892584,570.6922137,0
520.1181801,556.0686967,0
529.2333737,573.3177069,0
529.6789281,571.4858009,0
529.2760567,573.3499977,0
529.3056444,571.383459,0
529.6825123,573.9811028,0
529.7220013,572.4402855,0
529.7220013,574.0883553,0
521.2750474,558.2513186,0
532.2216745,575.2530491,0
532.7211179,575.9129305,0
532.2409834,576.768857,0
529.1947559,573.2979558,0
529.7220013,574.013455,0
524.342115,561.2817313,0
532.1972842,576.7139418,0
526.6951584,569.6209561,0
529.7220013,572.4353721,0
520.6059883,558.4764075,0
523.8587756,560.3214081,0
520.105885,556.0496012,0
532.1972842,576.6864531,0
532.2348858,575.1873779,0
529.206951,571.8133633,0
532.2338696,575.1878409,0
531.7855876,574.2391069,0
531.0165932,573.3710364,0
523.8413575,561.9459902,0
520.6030609,556.7416305,0
531.8231892,574.2697523,0
520.1325243,556.0762818,0
532.7211179,575.9403177,0
528.047513,571.527998,0
523.8341854,560.3412457,0
532.2348858,576.7129595,0
529.7033184,571.5257555,0
532.7048577,575.8879462,0
520.1755571,556.0975782,0
520.6039391,556.7568033,0
529.1947559,571.7187733,0
528.0109277,570.0150623,0
520.1376473,556.0772298,0
532.6723374,575.9646859,0
528.7923072,570.6847543,0
529.2486488,570.4983701,0
529.7211302,572.4338983,0
520.6162342,556.7489483,0
532.1972842,575.1568215,0
531.0531785,573.4677563,0
529.2792216,571.3804059,0
531.791177,574.2546591,0
532.2369184,575.2670339,0
528.047513,570.0154786,0
529.6825123,572.4148072,0
529.1967884,573.3729198,0
531.0389509,574.96205,0
520.6419953,556.7622176,0
529.6955785,574.0748421,0
529.269059,571.3682344,0
532.6926626,577.4763514,0
529.6545379,571.5113032,0
523.8587756,560.3646858,0
532.6917915,577.367902,0
532.1972842,575.2349186,0
531.023707,574.9539428,0
532.2216745,575.2545553,0
520.6059883,556.7539995,0
524.364656,561.0150878,0
520.6428735,556.7741693,0
531.0531785,574.9037172,0
529.2191461,571.8034597,0
532.2094793,575.2895647,0
529.1967884,573.3850347,0
523.8587756,561.9450184,0
520.6039391,556.7535822,0
517.5041374,554.0694633,0
532.7211179,577.4592466,0
529.2934492,571.3772218,0
529.6854159,572.4922293,0
532.2033818,575.1595045,0
517.5410226,554.078502,0
529.6738468,572.9816165,0
532.7068902,575.8511716,0
524.3350893,560.9967834,0
529.6854159,574.0689856,0
520.1314998,556.0643027,0
532.2379346,576.7020692,0
531.8231892,574.2115047,0
529.7199687,572.4343327,0
529.7646842,572.4565422,0
532.7211179,577.4592466,0
532.7211179,576.0038826,0
532.7211179,577.4902207,0
532.7129878,575.8542848,0
520.6285293,556.7657222,0
528.047513,571.5286631,0
526.6555243,568.0224384,0
532.7211179,577.4487886,0
520.105885,556.0621953,0
532.7068902,577.4415246,0
528.0332854,570.0082013,0
532.7211179,575.9376119,0
520.1181801,556.0575616,0
520.0935899,556.0556938,0
526.658573,568.0993104,0
520.6264801,558.4763298,0
532.6825,577.470504,0
531.7845713,574.2793561,0
529.2181298,571.8130784,0
526.2497368,566.9901542,0
529.2079672,571.725208,0
532.2711228,574.9204916,0
487.9101436,512.9595062,0
529.6874484,574.3370477,0
529.23439,573.393483,0
529.2394713,571.7511317,0
520.6121358,556.7572501,0
532.2359021,575.2012839,0
520.6428735,556.7630343,0
532.6926626,575.9605816,0
532.1972842,576.7485212,0
532.6946951,575.8994402,0
531.0389509,574.96205,0
520.1243276,556.0608123,0
529.1947559,571.7926396,0
526.6555243,568.0980932,0
532.7211179,575.9264951,0
524.364656,562.6402603,0
529.2588964,571.3595498,0
529.6840094,573.0829765,0
