CCC,AttackSurface
2.732134097,0.011208293
2.822709215,0.011208293
2.734507032,0.011208293
2.733126312,0.011208293
2.822420115,0.011208293
2.733517438,0.011208293
2.822420115,0.011208293
2.733547293,0.011208293
2.821062689,0.011208293
2.733547293,0.011208293
2.733235792,0.011208293
2.733235792,0.011208293
2.822420115,0.011208293
2.820930828,0.011208293
2.822446985,0.011208293
2.821324919,0.011208293
2.734684643,0.011208293
2.743238751,0.011208293
2.733126312,0.011208293
2.733517438,0.011208293
2.736097084,0.011208293
2.822551976,0.011208293
2.733828939,0.011208293
2.731179659,0.011208293
2.73330845,0.011208293
2.733517438,0.011208293
2.822656968,0.011208293
2.731647901,0.011208293
2.733517438,0.011208293
2.733235792,0.011208293
2.742691372,0.011208293
2.742955105,0.011208293
2.733126312,0.011208293
2.822420115,0.011208293
2.735132867,0.011208293
2.733215878,0.011208293
2.74309444,0.011208293
2.822656968,0.011208293
2.821035819,0.011208293
2.732104242,0.011208293
2.742955105,0.011208293
2.822710459,0.011208293
2.733547293,0.011208293
2.733437813,0.011208293
2.733547293,0.011208293
2.733547293,0.011208293
2.733547293,0.011208293
2.822420115,0.011208293
2.822420115,0.011208293
2.822656968,0.011208293
2.73308949,0.011208293
2.733298478,0.011208293
2.733517438,0.011208293
2.742671458,0.011208293
2.822656968,0.011208293
2.74309444,0.011208293
2.743064584,0.011208293
2.742845625,0.011208293
2.822656968,0.011208293
2.822420115,0.011208293
2.733700461,0.011208293
2.821035819,0.011208293
2.743582088,0.011208293
2.730984583,0.011208293
2.822551976,0.011208293
2.732306263,0.011208293
2.822446985,0.011208293
2.731428942,0.011208293
2.822787585,0.011208293
2.820930828,0.011208293
2.733407958,0.011208293
2.733325358,0.011208293
2.733126312,0.011208293
2.733517438,0.011208293
2.731461305,0.011208293
2.822420115,0.011208293
2.742955105,0.011208293
2.822656968,0.011208293
2.73380994,0.011208293
2.731775802,0.011208293
2.822551976,0.011208293
2.733517438,0.011208293
2.820930828,0.011208293
2.821035819,0.011208293
2.74309444,0.011208293
2.733235792,0.011208293
2.823878054,0.011208293
2.821221172,0.011208293
2.733828939,0.011208293
2.731543905,0.011208293
2.742955105,0.011208293
2.731775802,0.011208293
2.741979788,0.011208293
2.731647901,0.011208293
2.733517438,0.011208293
2.731907156,0.011208293
2.822420115,0.011208293
2.822710459,0.011208293
2.733407958,0.011208293
2.743756255,0.011208293
2.822605467,0.011208293
2.822656968,0.011208293
2.73350053,0.011208293
2.82281545,0.011208293
2.732134097,0.011208293
2.741957406,0.011208293
2.822656968,0.011208293
2.743129271,0.011208293
2.733517438,0.011208293
2.742743619,0.011208293
2.742955105,0.011208293
2.822210132,0.011208293
2.822393494,0.011208293
2.822446985,0.011208293
2.822656968,0.011208293
2.73350053,0.011208293
2.731494156,0.011208293
2.821035819,0.011208293
2.741519507,0.011208293
2.73311637,0.011208293
2.822656968,0.011208293
2.733517438,0.011208293
2.822709215,0.011208293
2.822498486,0.011208293
2.82281545,0.011208293
2.822551976,0.011208293
2.733709518,0.011208293
2.732296321,0.011208293
2.821035819,0.011208293
2.821035819,0.011208293
2.733517438,0.011208293
2.821035819,0.011208293
2.820825836,0.011208293
2.82111419,0.011208293
2.821035819,0.011208293
2.822446985,0.011208293
2.733616946,0.011208293
2.822420115,0.011208293
2.743019791,0.011208293
2.742845625,0.011208293
2.733328334,0.011208293
2.74309444,0.011208293
2.732639659,0.011208293
2.822420115,0.011208293
2.733126312,0.011208293
2.822498486,0.011208293
5.253904037,0.026849913
5.108477267,0.027715153
5.476929064,0.028724633
5.820795162,0.031032132
5.74044023,0.030599465
5.792576246,0.032618617
5.352817459,0.030022583
1.185656028,0.031464804
5.384662889,0.029013062
5.348482906,0.029157277
5.794122068,0.029589927
5.344849245,0.029878364
5.32767141,0.027715153
5.080072064,0.028291995
5.564286823,0.028724633
2.741086935,0.020217647
5.661730386,0.031320579
5.605678803,0.030743686
5.0912182,0.026849913
5.695788442,0.030455243
4.874039691,0.026994118
5.812491546,0.031032132
4.802330822,0.026273103
5.540892407,0.02944571
5.745381622,0.030599465
5.698617598,0.029157277
5.173948494,0.028147783
5.58184886,0.030887909
4.977230987,0.026705709
5.730478099,0.029157277
5.759198344,0.030599465
5.478686914,0.029157277
5.618973888,0.02944571
2.901710956,0.021515042
5.09917545,0.026417304
5.800971677,0.031320579
5.392486851,0.029013062
5.824938768,0.031032132
4.772644712,0.026128902
5.704435226,0.031753254
4.782334497,0.027138324
5.950241825,0.030599465
5.739229519,0.030311022
2.741086935,0.020217647
5.196171766,0.027715153
3.824632711,0.022524216
5.725008964,0.030599465
2.741086935,0.020217647
5.19090924,0.028436207
5.691095197,0.031753254
5.540160456,0.028724633
5.550619244,0.030311022
5.236929611,0.026849913
4.076510568,0.019641075
3.753394531,0.026705709
5.722812994,0.030022583
5.763254296,0.031032132
4.4631916,0.019641075
3.508384407,0.02180337
5.628044223,0.032907075
5.587647548,0.030022583
4.664245487,0.026273103
4.862291759,0.025263718
5.138430687,0.028868847
5.157576332,0.028003573
5.178280816,0.02728253
5.588000553,0.030743686
5.597018498,0.029878364
5.582094185,0.030311022
4.801685592,0.025840504
5.736899863,0.029157277
5.404880245,0.029301493
2.742391814,0.020650096
5.244638759,0.028436207
5.347512968,0.029013062
5.738974948,0.031753254
5.954079431,0.031464804
5.736389832,0.030311022
5.552008891,0.029157277
5.523213803,0.02944571
5.853729018,0.031032132
5.727230673,0.030022583
4.069055311,0.019641075
5.910542576,0.037811094
4.877139363,0.026994118
4.89412511,0.026705709
5.208810788,0.027715153
5.811536374,0.031032132
5.899485058,0.031176355
5.757524199,0.030455243
4.171551068,0.019641075
4.313911305,0.030455243
5.635820522,0.030887909
5.641069858,0.029157277
5.524046633,0.030455243
5.590418312,0.029878364
5.031070934,0.027138324
5.286651809,0.028147783
5.537412252,0.029878364
5.070856439,0.027138324
3.185125667,0.021659205
5.682260431,0.031320579
5.658865116,0.029589927
5.792597179,0.029589927
5.805492772,0.030599465
5.445575556,0.02944571
5.35437107,0.028868847
5.65346855,0.030022583
5.825631393,0.031032132
5.582550566,0.02944571
5.606431549,0.028724633
5.595935846,0.031320579
5.016791066,0.027138324
2.741086935,0.020217647
5.194897104,0.028436207
5.13793887,0.026849913
5.650575552,0.030599465
4.135416297,0.019641075
4.305180598,0.030022583
5.936466847,0.031464804
5.680345213,0.030311022
5.832248181,0.030455243
5.604825767,0.030887909
5.769410139,0.029734145
4.843843039,0.026849913
5.712557122,0.030022583
5.678380976,0.031753254
2.884907766,0.021082562
5.150978245,0.02944571
5.238329063,0.027715153
5.088695693,0.02728253
5.85422534,0.030166802
5.601278677,0.029589927
5.032931147,0.027138324
5.571245495,0.031320579
5.268738901,0.029878364
5.757378085,0.030599465
5.658391289,0.029589927
4.902300623,0.02728253
5.032946536,0.027138324
5.164537154,0.028003573
4.969066463,0.02728253
5.522686501,0.02944571
5.424582645,0.02858042
4.135844599,0.019641075
4.243592194,0.029589927
5.397051321,0.028147783
5.402724691,0.030743686
5.772245898,0.031753254
5.477504764,0.029878364
5.309557592,0.02728253
5.306172489,0.028868847
5.208453344,0.028003573
5.039424822,0.019641075
5.035918949,0.034493623
5.739254154,0.029589927
5.201091138,0.02728253
2.741067793,0.020217647
2.741086935,0.020217647
5.693760944,0.031320579
5.645324763,0.030022583
5.161856431,0.026849913
4.866420373,0.026705709
5.094691815,0.026849913
5.476130832,0.029157277
5.626959895,0.030887909
5.118117282,0.02944571
4.945166963,0.027715153
5.362072862,0.029013062
5.744683918,0.030599465
5.743888696,0.029589927
4.93933428,0.027138324
5.704372333,0.030743686
5.152170101,0.027138324
5.806475525,0.030599465
5.861441227,0.026849913
5.656744501,0.029157277
5.589597093,0.029878364
5.281750165,0.028291995
4.891047466,0.026705709
5.36698417,0.029013062
5.547301975,0.029878364
5.859635998,0.031032132
4.614996471,0.028003573
5.65060357,0.029878364
5.917805075,0.031032132
5.776383173,0.030455243
4.887856397,0.026561506
5.602643218,0.031320579
5.346759964,0.028147783
5.582550779,0.029878364
4.861064704,0.025984702
5.531096732,0.029878364
5.843410555,0.030599465
5.955344803,0.031464804
4.62924047,0.026128902
6.019098326,0.031609028
5.536774757,0.030166802
5.222396492,0.029301493
5.815885657,0.030455243
5.629931167,0.031320579
5.739820436,0.030022583
5.728580478,0.032185933
4.861023305,0.026705709
5.846478757,0.031032132
5.850781751,0.031320579
5.796558806,0.030022583
3.824073859,0.02425438
5.980889934,0.031609028
5.772938314,0.030455243
5.303814681,0.028436207
5.929811541,0.031464804
5.320646477,0.026417304
4.86935388,0.026994118
5.755796819,0.030599465
4.341193027,0.024686947
5.861024214,0.031032132
2.867505104,0.020650096
5.214162414,0.027859363
5.834740391,0.030455243
5.710633702,0.029589927
5.676574231,0.029589927
5.139137993,0.028436207
5.631212302,0.02944571
5.506416646,0.029878364
5.746383216,0.030166802
5.626691945,0.029878364
5.56980284,0.02944571
5.854973936,0.031464804
5.777618424,0.030599465
4.0914741,0.025552109
5.211687976,0.02728253
5.759971019,0.031753254
5.079990735,0.029013062
5.114254515,0.019641075
5.538964854,0.03593598
5.204507198,0.027715153
4.876831812,0.026705709
5.405955047,0.029734145
5.758421742,0.032185933
4.885902987,0.019641075
5.812300474,0.03708989
5.895758251,0.031464804
5.678365259,0.030887909
5.06432668,0.028003573
5.691520528,0.030311022
2.923417905,0.021947536
5.763257642,0.031032132
5.556886417,0.030455243
5.8229434,0.030599465
5.112974936,0.019641075
5.168581062,0.034349389
5.594420114,0.030311022
5.953037365,0.03189748
4.81383622,0.026705709
5.36508861,0.029878364
5.746600534,0.030455243
5.68532119,0.029157277
5.095168342,0.027715153
6.006570864,0.031464804
5.35584745,0.030311022
5.558490339,0.029734145
5.782577804,0.032185933
5.757888869,0.030455243
4.802563667,0.026417304
5.827755321,0.031753254
5.543682552,0.029589927
5.708225429,0.029589927
5.267215799,0.029301493
5.116771756,0.026417304
5.199859282,0.028003573
5.912230864,0.031464804
5.650546973,0.029878364
5.341759783,0.029734145
4.01929291,0.023821823
5.180229083,0.029301493
5.729309544,0.029878364
2.741057486,0.020217647
5.685408329,0.030887909
5.779303977,0.029589927
5.11681969,0.019641075
4.827257741,0.026417304
4.796356566,0.034205156
5.106911911,0.019641075
5.498321142,0.036368694
5.727572976,0.029878364
4.303488571,0.025263718
5.809009654,0.030599465
5.8622347,0.031032132
5.89939725,0.030599465
5.189059823,0.029878364
5.603355291,0.029157277
5.303806863,0.02728253
5.895766403,0.031464804
5.109195376,0.027715153
5.5523174,0.02944571
5.606382696,0.030455243
4.982833428,0.027426737
5.2407545,0.027570945
5.700986587,0.029589927
5.560198087,0.030166802
5.852702847,0.031032132
5.106866984,0.026417304
5.740817065,0.031320579
5.027344834,0.027570945
5.004623478,0.02728253
5.116771756,0.026417304
5.061145208,0.02728253
4.372193898,0.025696306
5.005236599,0.027138324
4.94907307,0.027138324
5.652004848,0.029589927
5.71408045,0.029589927
5.865185496,0.031032132
5.162469542,0.027570945
5.175184696,0.028436207
4.301567487,0.025263718
5.823282233,0.030599465
5.543256401,0.030455243
4.623498602,0.026128902
4.4631916,0.019641075
5.711285432,0.03593598
5.14763536,0.026849913
5.325464782,0.030311022
5.567678002,0.029589927
5.555964887,0.029589927
5.036827972,0.027138324
5.668908893,0.031320579
5.697087683,0.029157277
5.103192467,0.027859363
5.66874466,0.029589927
5.144868809,0.026849913
5.304147043,0.028436207
5.721540737,0.030022583
3.657622958,0.023245096
5.181262617,0.026849913
5.924248602,0.030599465
5.879747941,0.030599465
5.113492148,0.019641075
3.432569544,0.028724633
3.89064932,0.02295674
5.606457415,0.030022583
4.876692885,0.026705709
5.712672057,0.030599465
5.707202563,0.030022583
5.77037313,0.030166802
5.647155583,0.030743686
4.924689414,0.02728253
5.213585054,0.027715153
5.095911512,0.02728253
5.632796168,0.031320579
5.571350238,0.030887909
5.281262857,0.027715153
5.240510136,0.028147783
5.632913975,0.031753254
5.272444554,0.027715153
4.072246607,0.019641075
5.219725869,0.033339765
5.957668897,0.031032132
5.445846738,0.029878364
5.965273908,0.031464804
5.409521172,0.02858042
5.809866497,0.030887909
5.95218321,0.03189748
5.6813017,0.030599465
5.527440034,0.02944571
5.761288893,0.032185933
5.695795194,0.029157277
5.86222969,0.031032132
5.870849236,0.031032132
5.395285448,0.029013062
5.478228709,0.029013062
5.106866984,0.026417304
5.149570207,0.028868847
5.77671008,0.030599465
5.603304781,0.029157277
4.677836178,0.026561506
5.545037104,0.029878364
5.909526868,0.031032132
5.702796071,0.030022583
5.296273912,0.029589927
2.884915885,0.021082562
4.995787297,0.027859363
5.94266516,0.031176355
2.901713648,0.021515042
4.931788203,0.025984702
5.659934921,0.031320579
5.113540081,0.019641075
5.722776103,0.037378371
5.621900055,0.029878364
5.850855604,0.030743686
4.957327471,0.026417304
5.76678964,0.030599465
5.645294596,0.031320579
5.234028304,0.026849913
5.611466994,0.030455243
4.472074437,0.019641075
5.849239168,0.038099578
5.123390822,0.027715153
5.769800188,0.031032132
5.739149176,0.031753254
4.69725532,0.025407913
5.716991489,0.030887909
5.779920207,0.029589927
4.943798854,0.028003573
2.831491161,0.020217647
5.626239315,0.029878364
4.100632745,0.019641075
5.880047904,0.038388062
5.577057729,0.029157277
5.527511674,0.02944571
2.741067793,0.020217647
5.026035808,0.026417304
5.619652171,0.029589927
5.324760223,0.029734145
5.616591039,0.030887909
5.094266961,0.028003573
5.652124856,0.031320579
2.741056013,0.020217647
5.693734883,0.029157277
4.165318088,0.023389276
5.452796221,0.028147783
5.512675165,0.02079425
5.245974488,0.02728253
5.0369528,0.027138324
4.968602418,0.026561506
5.648797592,0.031320579
5.095546048,0.026417304
5.626226302,0.029878364
5.531937526,0.029157277
5.231713013,0.026849913
5.559375873,0.02944571
5.218787115,0.026849913
5.813932951,0.030599465
5.225761301,0.029301493
5.217352831,0.02944571
5.088148997,0.02728253
5.178831014,0.02728253
5.710494168,0.029589927
2.923412738,0.021947536
5.55119129,0.030887909
5.551371307,0.02944571
5.321650373,0.027715153
5.28006407,0.02728253
5.156297503,0.027715153
4.472041085,0.019641075
5.828570433,0.03694565
4.885902987,0.019641075
4.844095685,0.033916691
5.849413714,0.031032132
5.558979623,0.030743686
5.567001109,0.029589927
5.173957943,0.028147783
6.029298842,0.031464804
4.953335409,0.028147783
5.856899851,0.031753254
5.24916754,0.028436207
5.991625971,0.03189748
5.5219921,0.030166802
5.643345834,0.030743686
5.699201468,0.029589927
5.68957854,0.02944571
2.74107221,0.020217647
5.529464352,0.030455243
5.676173947,0.031753254
5.716893032,0.030743686
5.515977981,0.030887909
5.706410278,0.030887909
5.594652742,0.030311022
5.458139565,0.02944571
5.921360695,0.031032132
5.555061647,0.030887909
5.989051046,0.03189748
5.106866984,0.019641075
5.78081271,0.036657172
5.249185605,0.027715153
5.590190665,0.030022583
5.606322481,0.029157277
5.088562297,0.026417304
5.128653324,0.028436207
5.869555969,0.031464804
5.587851047,0.030022583
5.312028398,0.02728253
5.853311641,0.030599465
5.058518271,0.026849913
5.316042056,0.02728253
5.815408787,0.030599465
5.822957645,0.030599465
6.008608043,0.03189748
5.742316703,0.030599465
4.915854031,0.027570945
5.234721182,0.028868847
5.738564865,0.029157277
5.619262253,0.02944571
5.260803239,0.027570945
5.693535415,0.029157277
5.672961546,0.030887909
5.541291008,0.028724633
5.855427236,0.031032132
4.067582452,0.019641075
5.215832069,0.033628227
5.891103446,0.031032132
5.45396715,0.02944571
5.592465619,0.030887909
5.662528083,0.031320579
5.445571875,0.02944571
5.812530336,0.031032132
5.51887494,0.030455243
5.583473894,0.029878364
5.406013906,0.028724633
5.737380002,0.030022583
5.147824741,0.026849913
5.737516642,0.030455243
5.654385579,0.029157277
5.668594103,0.030022583
5.675339728,0.031320579
5.613151228,0.030887909
5.818281915,0.031320579
5.87608378,0.030022583
5.719870653,0.030455243
5.657271198,0.030599465
5.384505539,0.029013062
5.431219275,0.02858042
4.645879416,0.025696306
5.810712313,0.031032132
5.571409409,0.030311022
5.2623003,0.028147783
5.241520244,0.026849913
5.961498885,0.031176355
4.822657382,0.027426737
5.822873581,0.029589927
5.554088238,0.030887909
5.684308191,0.030022583
5.380800645,0.02728253
5.146683803,0.02944571
5.694624095,0.029589927
5.064169088,0.028003573
5.047938485,0.019641075
5.037059414,0.033916691
4.162725644,0.019641075
5.500445043,0.035503269
4.180333261,0.019641075
5.461241395,0.035503269
4.917826257,0.026705709
5.675893876,0.031753254
4.978244332,0.026705709
5.11676875,0.019641075
5.767274909,0.038532305
5.384578144,0.029013062
5.064940247,0.028003573
5.473966797,0.029589927
5.549501653,0.030887909
5.541370613,0.030311022
5.862216886,0.031032132
5.513726119,0.029878364
5.233083474,0.02944571
5.867915562,0.029589927
2.831716854,0.020217647
5.859672506,0.030022583
3.780954445,0.02295674
5.405051017,0.029734145
4.808823302,0.026705709
3.551047871,0.022380044
5.811466904,0.031032132
5.562005276,0.028724633
4.992756466,0.027426737
5.736308738,0.031753254
5.649482792,0.031320579
5.797160656,0.030599465
5.531742344,0.030455243
5.661191478,0.031753254
5.670428006,0.031320579
5.514881771,0.030311022
5.249959265,0.026849913
5.411567729,0.030166802
5.426229558,0.027715153
5.100374605,0.026849913
5.508137562,0.029589927
4.964152087,0.027138324
5.557227926,0.030887909
5.604394397,0.030743686
4.686826489,0.025119524
4.813884159,0.019641075
5.284737825,0.034349389
4.4631916,0.019641075
5.583692028,0.035791743
5.559102745,0.028724633
5.382704586,0.030455243
5.820968947,0.031320579
5.961667063,0.031464804
5.552086432,0.028724633
5.707820063,0.030455243
4.940188618,0.027138324
5.70394535,0.029878364
5.735335348,0.031320579
5.908120954,0.031464804
5.211836297,0.028436207
5.763255969,0.031032132
5.73031033,0.030455243
5.067653496,0.026849913
5.945469638,0.031464804
5.521496976,0.029878364
5.535903567,0.030311022
5.71866414,0.030455243
5.160220721,0.026849913
4.161597731,0.019641075
4.854884404,0.026705709
6.010250595,0.037955336
5.603534129,0.030311022
5.511591377,0.030887909
5.806616243,0.029589927
5.720501196,0.030743686
5.181273883,0.026849913
5.281221558,0.02728253
5.348683567,0.028147783
5.703760559,0.029878364
4.963513082,0.027138324
5.622427772,0.029878364
5.72450381,0.030166802
5.160228924,0.028003573
4.864381197,0.026705709
5.04787552,0.019641075
5.616535302,0.03593598
5.161856431,0.026849913
5.381893139,0.029734145
4.14491724,0.019641075
6.029940387,0.037666853
5.154522795,0.02944571
4.4631916,0.019641075
4.80470879,0.026417304
5.15174309,0.026705709
5.915025616,0.038099578
5.66375758,0.029157277
5.291064659,0.029013062
5.776710654,0.030599465
5.329694135,0.02858042
2.742398868,0.020650096
5.872939419,0.031032132
5.737521211,0.030455243
5.659344343,0.029157277
5.230859578,0.028436207
5.552801179,0.029589927
5.554288538,0.029157277
4.943663832,0.028003573
2.867495227,0.020650096
5.625666008,0.030022583
5.862351441,0.030022583
5.683921521,0.029878364
5.797578559,0.032618617
5.247928858,0.028868847
5.98603144,0.031609028
4.854409912,0.027570945
5.022959374,0.027138324
5.116490168,0.019641075
5.666773911,0.03593598
4.899906969,0.025984702
5.965022007,0.031464804
5.870344497,0.031464804
4.858728018,0.027570945
5.772945715,0.030455243
5.825319852,0.030599465
5.900992018,0.031032132
5.799729031,0.031320579
5.454823662,0.028724633
5.167325303,0.028147783
5.459158913,0.029157277
5.316104584,0.029878364
5.698364252,0.030455243
5.861024214,0.031032132
5.629831176,0.030743686
5.920542502,0.031032132
5.925029229,0.031464804
5.983308038,0.031609028
5.95407997,0.031464804
5.524394668,0.029878364
4.753206581,0.025696306
5.718667005,0.030455243
5.234227734,0.026849913
5.296207656,0.027715153
5.666648669,0.030311022
5.114254515,0.019641075
5.970192056,0.037811094
4.462923893,0.019641075
5.864066879,0.037666853
5.773630831,0.031032132
5.341537077,0.028147783
5.667036284,0.030887909
4.364476064,0.024831138
4.171644006,0.019641075
5.867408018,0.038388062
3.237798298,0.021659205
5.646335593,0.031753254
5.918567703,0.031032132
3.433851743,0.022380044
5.384578144,0.029013062
5.182173674,0.02858042
5.830968318,0.031032132
5.011051564,0.02858042
4.964556618,0.029878364
5.767906706,0.029589927
5.098952157,0.026417304
5.717121536,0.031753254
2.939828309,0.021947536
5.596600612,0.029589927
5.579779741,0.030887909
5.986171982,0.031032132
5.655972921,0.029589927
4.872756649,0.026705709
5.923400051,0.031032132
5.681984996,0.029734145
5.699901921,0.031753254
5.818733754,0.030455243
2.74107221,0.020217647
5.536349714,0.030022583
5.772993994,0.030022583
5.11681969,0.019641075
5.228253832,0.035503269
5.719866083,0.030455243
5.062423425,0.028003573
5.645697583,0.031753254
5.703130939,0.029589927
5.726668958,0.030455243
5.884974127,0.031464804
5.161856431,0.026849913
5.149746773,0.027570945
5.234527736,0.02944571
5.446499375,0.029734145
5.208309407,0.028147783
5.549689611,0.030311022
5.625870727,0.030743686
5.612310886,0.030311022
4.824492166,0.026705709
5.739694087,0.031320579
5.820551089,0.031032132
4.067582452,0.019641075
5.013323806,0.033772459
5.825962327,0.031032132
4.991450001,0.028003573
5.575975932,0.030022583
5.681929812,0.031753254
4.159356931,0.019641075
5.671867631,0.034493623
4.941483716,0.027138324
5.594525754,0.030887909
5.112930008,0.026417304
4.977383232,0.026705709
5.007340714,0.027570945
5.891103446,0.031032132
5.615224564,0.029157277
5.57941623,0.029878364
5.063423258,0.028003573
5.374816805,0.02728253
5.708739288,0.029878364
5.620115743,0.029589927
4.170793928,0.019641075
5.843496019,0.037378371
5.815408787,0.030599465
4.831508552,0.026417304
5.694057563,0.030311022
5.300134248,0.022380044
4.954890822,0.026705709
5.025532918,0.027715153
5.660669511,0.029589927
5.707821782,0.030455243
5.448098002,0.030166802
5.603304781,0.029157277
5.739239255,0.029878364
5.688032584,0.029589927
4.17052019,0.019641075
5.05839589,0.033772459
5.818573303,0.030599465
5.267645445,0.029878364
5.793015476,0.030455243
5.360045763,0.029157277
5.695061127,0.029734145
4.854251825,0.027570945
4.912676881,0.026561506
5.289509608,0.028147783
5.74393987,0.030022583
2.917126392,0.021515042
4.068726457,0.019641075
5.755618507,0.036657172
5.675831655,0.030022583
5.508375797,0.02944571
5.814154384,0.030022583
5.960764693,0.03189748
4.923884383,0.025696306
5.67554626,0.031320579
5.66461086,0.031320579
4.709964876,0.025119524
4.068907259,0.019641075
4.808823302,0.026705709
4.255484467,0.029589927
5.786746559,0.032618617
4.808880285,0.019641075
5.437567572,0.036657172
5.202820727,0.028291995
4.769800896,0.025119524
5.461148654,0.029157277
5.712236035,0.029589927
5.159834047,0.026849913
5.604184822,0.030022583
5.842680491,0.031032132
5.918109817,0.031032132
4.995060469,0.02728253
5.047938485,0.019641075
5.736419123,0.037666853
5.490166927,0.028724633
5.710437572,0.030166802
4.882759509,0.026705709
5.665723489,0.031753254
5.0087307,0.026417304
5.131694587,0.027715153
5.763999609,0.030166802
5.645057881,0.030022583
5.637848054,0.031320579
5.478917332,0.030455243
5.759197768,0.030599465
5.548434283,0.030887909
5.929348715,0.030022583
5.824915587,0.030599465
5.973026681,0.031464804
5.295845792,0.028436207
5.516208801,0.029157277
5.605308675,0.031320579
5.147651199,0.028003573
2.215563581,0.027570945
5.718150426,0.030022583
4.942390478,0.027138324
5.570623025,0.030743686
5.078826965,0.027570945
5.773260045,0.029589927
2.884915885,0.021082562
5.052281619,0.026417304
5.008397168,0.027138324
5.7806025,0.030311022
5.042738104,0.026417304
5.078849232,0.027570945
5.712873692,0.031753254
5.700945609,0.031753254
4.462923893,0.019641075
5.40029829,0.034782092
5.38759922,0.028147783
5.372948855,0.028868847
5.782548607,0.032185933
5.555884985,0.030022583
4.938987396,0.027138324
4.934255003,0.027138324
6.088537891,0.03189748
4.807123941,0.026273103
4.75014445,0.025840504
5.220765006,0.02944571
5.721780756,0.030166802
4.940884087,0.027426737
5.861029208,0.031032132
5.82693579,0.030599465
5.6105126,0.030311022
5.757574426,0.032185933
5.692330472,0.031753254
5.041475029,0.019641075
5.047938485,0.026417304
5.564344772,0.036657172
5.106914917,0.026417304
5.675602503,0.030887909
4.810203622,0.019641075
5.835101266,0.038388062
5.147806143,0.026849913
5.598330379,0.02944571
4.65606443,0.027138324
5.789289344,0.031320579
5.566745672,0.029157277
5.597256755,0.029157277
2.741056013,0.020217647
5.739823344,0.030022583
5.799010391,0.030599465
5.653957814,0.029157277
2.913735962,0.021082562
5.033257208,0.027138324
5.795011923,0.030599465
5.363596623,0.028436207
4.156668692,0.024398568
5.127941608,0.029013062
5.757452022,0.030311022
5.689453573,0.029589927
5.709091917,0.029878364
5.071064446,0.028003573
5.863093864,0.032185933
5.695545028,0.030887909
5.907720511,0.031032132
4.955392412,0.026705709
5.950178723,0.031464804
5.665627922,0.031753254
5.975695831,0.031032132
5.926996273,0.031464804
5.75879035,0.031753254
5.726075609,0.030455243
5.170974418,0.027570945
5.158227101,0.02944571
5.037059414,0.027138324
5.755828789,0.031176355
5.539879155,0.028724633
2.88492671,0.021082562
5.746455596,0.029589927
5.158100367,0.02728253
5.733071677,0.027715153
5.058860735,0.02728253
5.622059515,0.029878364
5.13895564,0.028724633
5.012100135,0.027138324
5.45539677,0.028147783
5.528097882,0.029157277
5.744683918,0.030599465
5.00116902,0.028868847
5.754874106,0.031320579
5.917374248,0.030022583
5.464228204,0.028147783
5.895075805,0.031464804
