CCL,PLC,Attack Surface
225.5555573,233.4813946,0.019641075
295.7797026,273.559138,0.038099578
258.9697404,252.9956857,0.027715153
291.7545651,276.4561971,0.031032132
290.2182514,275.7070485,0.031753254
237.2283093,241.2017133,0.025407913
289.0834169,272.5815734,0.030887909
292.2412884,275.469054,0.029589927
249.8013981,245.7062517,0.028003573
142.334881,140.8237102,0.020217647
284.4431477,271.1354901,0.029878364
206.778832,226.0196456,0.019641075
297.3066478,274.6135773,0.038388062
281.9674497,266.4073022,0.029157277
279.371239,267.9909834,0.02944571
137.7332112,137.5040877,0.020217647
253.9582406,243.6609564,0.026417304
284.1032835,267.8207227,0.029589927
269.0902197,270.4836012,0.029734145
283.9394074,275.3799275,0.030887909
257.4147959,250.7562034,0.028003573
285.7517358,273.9103162,0.031320579
137.7332112,137.4762588,0.020217647
287.8431591,275.3952865,0.029157277
210.2423823,218.982837,0.023389276
275.5883632,259.5105396,0.028147783
278.6451219,260.0997722,0.02079425
265.0800354,247.5611677,0.02728253
254.4105147,245.8840261,0.027138324
251.0553644,245.924475,0.026561506
285.616246,273.6359328,0.031320579
257.4449779,243.6001402,0.026417304
284.3940473,271.5077103,0.029878364
279.6939637,265.9952488,0.029157277
264.3132482,248.3416891,0.026849913
280.9992852,267.2360696,0.02944571
263.6644635,248.2435854,0.026849913
293.9074403,275.9430417,0.030599465
264.0877309,266.0362182,0.029301493
263.6468534,256.3314497,0.02944571
257.1113552,246.3036433,0.02728253
261.7273632,249.8736683,0.02728253
288.7385519,272.7173159,0.029589927
147.1620247,142.018541,0.021947536
280.641222,271.9726882,0.030887909
280.6141991,270.2348645,0.02944571
268.994897,257.2303864,0.027715153
266.8131965,251.816737,0.02728253
260.5900511,247.2844187,0.027715153
225.553903,233.478084,0.019641075
294.7347488,273.0423473,0.03694565
246.7018609,239.6330996,0.019641075
244.6484762,251.9015636,0.033916691
295.7394503,272.7584073,0.031032132
281.0243745,266.6947604,0.030743686
281.4979735,267.6652849,0.029589927
261.5683705,255.3629439,0.028147783
304.8984761,278.8342353,0.031464804
250.2413345,236.8439102,0.028147783
296.2005858,280.0227388,0.031753254
265.2527213,253.8413522,0.028436207
303.0038541,278.2546943,0.03189748
279.1046625,269.2786917,0.030166802
285.3232597,272.4800096,0.030743686
288.16971,271.4618566,0.029589927
287.6572534,273.9626716,0.02944571
137.7332112,137.5208998,0.020217647
279.4872271,272.9174995,0.030455243
287.0277455,272.6923423,0.031753254
289.0388347,274.8801385,0.030743686
278.8308156,270.4899665,0.030887909
288.5198216,275.0192727,0.030887909
282.8394367,269.5753679,0.030311022
275.8769701,265.4976829,0.02944571
299.3671079,274.0088151,0.031032132
280.8401286,271.8027503,0.030887909
302.8652249,277.4253955,0.03189748
257.9552405,242.3472871,0.019641075
292.2504126,276.970423,0.036657172
265.2287199,248.0822556,0.027715153
282.5603586,256.7225354,0.030022583
283.4204392,267.3366252,0.029157277
257.0933512,243.6802671,0.026417304
259.1301099,249.0352757,0.028436207
296.7962137,273.704178,0.031464804
282.4415999,256.7856186,0.030022583
268.4117144,252.00852,0.02728253
295.8999944,274.4277467,0.030599465
255.5935033,242.2764471,0.026849913
268.6518253,255.9178901,0.02728253
293.984734,274.9647438,0.030599465
294.3743234,275.0928263,0.030599465
303.8609146,277.3593565,0.03189748
290.3653889,277.6134944,0.030599465
248.3504466,244.0023963,0.027570945
264.5812605,256.9691137,0.028868847
290.1375607,271.2304297,0.029157277
284.0440473,271.1045449,0.02944571
265.8095242,251.4616819,0.027570945
287.8350377,275.289971,0.029157277
286.8361465,273.0646386,0.030887909
280.1137998,264.8030134,0.028724633
296.0435938,272.7120338,0.031032132
205.0880741,225.4575308,0.019641075
263.3879573,241.5168357,0.033628227
297.8457431,276.0695104,0.031032132
275.6630523,265.7057311,0.02944571
