RMC,CCC
14,3.172259423
14,3.170559028
10,3.170559028
10,3.169709034
10,3.170559028
10,3.170559028
8,3.170559028
8,3.176510004
2,3.170559028
8,3.170559028
22,3.170559028
6,3.172259423
10,3.170559028
12,3.170559028
12,3.170559028
14,3.170559028
6,3.170559028
10,3.170559028
12,3.173959615
16,3.170559028
16,3.170559028
8,3.176510004
22,3.213065654
18,3.213065654
20,3.213065654
16,3.213065654
4,3.20668968
12,3.170559028
8,3.170559028
14,3.170559028
8,3.170559028
14,3.20668968
4,3.173959615
8,1.647405878
10,3.229217984
10,3.213065654
8,3.213065654
6,3.213065654
8,3.20668968
10,3.207539674
12,3.170984228
12,3.20668968
4,3.213065654
6,3.213065654
8,3.170559028
6,3.20668968
12,3.217316235
14,3.213065654
12,3.213065654
10,3.213065654
24,3.207964875
8,3.213065654
8,3.170559028
20,3.170559028
10,3.229217984
6,3.213065654
12,3.219016426
4,3.213065654
18,3.214765845
8,3.213065654
8,3.170559028
6,3.173959615
10,3.170559028
20,3.17268442
18,3.212215456
6,3.219016426
12,3.170559028
10,3.213065654
8,3.202864096
6,3.213065654
14,3.213065654
12,3.207964875
6,3.213065654
6,3.213065654
10,3.170559028
10,3.17268442
26,3.172259423
12,3.214765845
16,3.170559028
2,3.170559028
12,3.170559028
10,3.170559028
12,3.172259423
14,3.170559028
4,3.174809813
12,3.170559028
14,3.171409225
10,3.170559028
18,3.172259423
8,3.170559028
14,3.172259423
8,3.172259423
8,3.170559028
8,3.170559028
12,3.170559028
12,3.170559028
12,3.170559028
10,3.172259423
4,3.172259423
8,3.170559028
6,3.170559028
10,3.170559028
8,3.170559028
4,3.170559028
4,3.170559028
18,3.170559028
14,3.170559028
10,3.172259423
12,3.172259423
22,3.170559028
16,3.170559028
12,3.170559028
14,3.170559028
8,3.173959615
10,3.170559028
12,3.171409225
10,3.170984228
6,3.171409225
16,3.170559028
8,3.17268442
14,3.170559028
14,3.170559028
8,3.170559028
8,3.170559028
4,3.172259423
6,3.170559028
18,3.172259423
16,3.170559028
8,3.170559028
14,3.170559028
12,3.170559028
16,3.170559028
4,3.17268442
12,3.170559028
18,3.170559028
14,3.170984228
24,3.172259423
6,3.170559028
18,3.170559028
6,3.172259423
10,3.173959615
8,3.170559028
12,3.172259423
12,3.170559028
14,3.170559028
22,3.170559028
20,3.170559028
12,3.170559028
18,3.170559028
12,3.170559028
12,3.173959615
22,3.170559028
22,3.169709034
10,3.170559028
10,3.173959615
6,3.170559028
6,3.170559028
4,3.170984228
16,3.171409225
8,3.170559028
2,3.173959615
8,3.170559028
18,3.170559028
8,3.173959615
12,3.170559028
12,3.176510004
14,3.170559028
10,3.170559028
10,3.173959615
16,3.170559028
16,3.170559028
2,3.170559028
10,3.17268442
8,3.170559028
10,3.170559028
14,3.170559028
6,3.171409225
14,3.170559028
6,3.170559028
10,3.171409225
18,3.170559028
8,3.170559028
4,3.170559028
20,3.170559028
22,3.170559028
6,3.170559028
8,3.172259423
12,3.170559028
8,3.172259423
4,3.169709034
6,3.170559028
4,3.170559028
10,3.170559028
18,3.170559028
24,3.170559028
12,3.172259423
6,3.170559028
10,3.170559028
10,3.170559028
10,3.170559028
10,3.170559028
16,3.170984228
14,3.170559028
16,3.173959615
14,3.170559028
14,3.170559028
20,3.171409225
10,3.170559028
20,3.170559028
16,3.170559028
16,3.170559028
6,3.169709034
4,3.176510004
6,3.170559028
12,3.171409225
10,3.173959615
10,3.173959615
6,3.170559028
10,3.170559028
18,3.169709034
16,3.170559028
18,3.170559028
8,3.170559028
8,3.173959615
26,3.170559028
12,3.170559028
10,3.170559028
10,3.170984228
10,3.176510004
18,3.172259423
12,3.170559028
18,3.173959615
8,3.170984228
6,3.170559028
8,3.170559028
14,3.170559028
6,3.174809813
10,3.170559028
10,3.170559028
14,3.173959615
16,3.170559028
14,3.170559028
12,3.173959615
6,3.171409225
10,3.170559028
12,3.170559028
12,3.170559028
20,3.173959615
20,3.170559028
24,3.170559028
18,3.170559028
4,3.170559028
10,3.170559028
8,3.173959615
22,3.170559028
2,3.170559028
16,3.170984228
12,3.170984228
10,3.170559028
8,3.172259423
12,3.17268442
8,3.176510004
12,3.172259423
10,3.175234809
12,3.172259423
12,3.170559028
14,3.172259423
14,3.170559028
8,3.170559028
14,3.170559028
10,3.170559028
10,3.172259423
24,3.17268442
10,3.176510004
18,3.170559028
4,3.170559028
12,3.170559028
22,3.169709034
8,3.170559028
6,3.173959615
18,3.171409225
18,3.174809813
10,3.170559028
6,3.174809813
16,3.170559028
2,3.170559028
12,3.172259423
6,3.170984228
14,3.170559028
8,3.170559028
32,2.16458773
30,2.151744486
33,2.155219853
24,2.15203858
57,2.168252314
28,2.157867489
43.5,2.159947754
39.5,2.169961307
55,2.170013259
31,2.157422408
44,2.154257879
26,2.155382457
45.5,2.1521118
45.5,2.152069436
45.5,2.152612909
62,2.153456355
24.5,2.159799814
45.5,2.151883055
49.5,2.158134701
32,2.152850848
45.5,2.159347269
45.5,2.152794822
51,2.152372696
37,2.152718117
54,2.170082866
22,2.159927395
56,2.158260408
22,2.15835191
49.5,2.163324624
24,2.159793646
45.5,2.152204428
62,2.152605855
23,2.155755131
54,2.158359899
33.5,2.157511057
49,2.166609875
31,2.151910632
45.5,2.15250645
45.5,2.158210583
45.5,2.156949551
45.5,2.15247679
56,2.157225778
30.5,2.158670535
59,2.152202012
27.5,2.16998211
47.5,2.152307693
27,2.162751438
61,2.153185532
39,2.158795489
51.5,2.152475527
33.5,2.153081944
43.5,2.156365579
41.5,2.152446028
42.5,2.160305103
35,2.156005454
42.5,2.153855015
36.5,2.152764583
43.5,2.153729646
26,2.161269566
47,2.152086306
24,2.170801152
57.5,2.17177369
27.5,2.155017099
45.5,2.152201954
54,2.153782401
22,2.163005148
53,2.159803199
37.5,2.15792986
45.5,2.154749594
53,2.154503272
36.5,2.158584481
42.5,2.154509055
31.5,2.156613102
32,2.157801381
47.5,2.152530476
22,2.151834948
47.5,2.153016385
26,2.153004126
51.5,2.159461289
32.5,2.155497836
45,2.161214394
22,2.153178478
52,2.170559011
27,2.151957797
58,2.152429259
27,2.152025264
30.5,2.152608633
34.5,2.153114625
62,2.158798273
25.5,2.153306311
57,2.151903676
39,2.153153706
51,2.155835384
30,2.165564576
23.5,2.16566201
53.5,2.16396067
23,2.152496895
52.5,2.161850234
30.5,2.154330359
43.5,2.157114337
22,2.160891253
48.5,2.152722621
36.5,2.15892459
27,2.156387782
50.5,2.161986164
38.5,2.152284178
49.5,2.159091071
33,2.161029646
50.5,2.163560568
39,2.152378865
49,2.153110278
29.5,2.156096193
42.5,2.152336801
31,2.170408813
60.5,2.152783
30.5,2.165460979
31,2.160963086
35.5,2.152660412
48.5,2.151977445
40.5,2.165555996
44.5,2.152070905
22.5,2.15310497
34.5,2.155851481
38,2.152962849
50,2.163110473
28,2.159087253
31,2.156347111
33,2.152442383
58,2.153187189
35.5,2.159378503
43,2.160409975
28,2.152668179
57,2.16243173
39,2.152659017
47.5,2.156579218
29,2.160607639
56,2.161108558
26,2.155774291
34,2.152159139
62,2.162660315
32.5,2.165161679
49.5,2.157641049
33.5,2.157344025
58.5,2.157792942
27,2.152656473
50,2.152703095
23,2.151841881
24,2.159451406
24,2.152385639
59,2.152332665
34.5,2.15922489
44.5,2.152115946
25,2.153708502
47.5,2.166996899
30.5,2.15653719
63,2.152290188
22.5,2.152381296
54.5,2.161510455
29.5,2.158560471
28,2.158035127
48.5,2.164580532
32,2.152933643
39.5,2.158451441
57,2.152756206
24.5,2.154068596
24,2.152658131
43.5,2.159404652
24,2.153269336
45,2.166070953
35,2.153492196
54,2.158645077
40,2.157435723
22,2.170289517
43.5,2.153044957
23,2.152255263
48,2.152209605
25,2.176045902
42.5,2.156293728
31.5,2.15608872
28,2.15140073
42.5,2.157316004
26,2.159635636
38.5,2.162160059
55.5,2.15727326
30.5,2.159907138
51.5,2.166863189
22,2.155256943
42.5,2.159901668
26,2.152397027
45.5,2.157085468
26,2.152072956
50,2.155692567
34,2.156284242
57,2.154777577
27,2.155338172
52,2.153155328
152.5,2.153896413
62,2.158671008
23,2.151895037
42.5,2.155542471
49.5,2.152926359
49,2.157378482
49,2.159998239
49,2.159629806
49,2.152181046
46,2.153588869
47.5,2.168743631
49,2.162299998
49,2.153582866
49,2.158190133
49,2.157129411
49,2.15329513
49,2.153896846
49,2.152280642
49,2.153132177
42.5,2.152534673
43.5,2.15871096
53,2.169863023
45.5,2.153192456
57.5,2.151893289
43,2.160874009
43.5,2.154980572
43.5,2.169122048
42.5,2.154246347
53,2.151914035
43.5,2.153109227
56.5,2.159954176
42.5,2.152098233
46,2.160511215
42.5,2.159288484
42.5,2.155826485
46,2.152001324
42.5,2.157295594
65,2.160408645
61,2.15401527
43,2.153428952
56,2.155547153
45.5,2.157925575
42.5,2.163405244
52.5,2.156860073
42.5,2.152994423
46.5,2.154818299
42.5,2.171135118
44.5,2.157843539
43,2.158972719
61.5,2.157085218
58,2.159535754
42.5,2.162555336
55.5,2.159386587
65,2.174174938
42.5,2.152807085
44.5,2.154811866
59.5,2.153511649
54.5,2.152400256
121.5,2.161454845
49.5,2.162165573
64,2.152515083
57,2.156151553
26.5,2.163729185
59.5,2.163528871
42.5,2.161025712
50.5,2.153519286
65.5,2.152597163
59.5,2.156428045
42.5,2.152993445
64,2.160812023
61,2.159746881
131.5,2.152972162
59.5,2.163833362
48.5,2.152740544
64.5,2.152069229
55.5,2.15328342
56.5,2.158746018
45.5,2.158656772
64,2.170800426
51.5,2.152805924
64.5,2.170686694
141.5,2.158567622
47.5,2.152919092
59.5,2.159705944
22.5,2.159616778
53.5,2.153807574
56.5,2.160767045
50,2.160183714
65,2.151019084
23,2.152673733
47,2.156975548
56.5,2.162932321
45.5,2.15328528
58,2.153715417
42.5,2.159203364
48,2.158148126
43.5,2.164328527
47.5,2.155358844
64,2.151876676
54.5,2.152071648
64,2.152714047
44.5,2.153107246
29,2.158985522
56.5,2.152569396
65,2.156019038
42.5,2.153025979
42.5,2.160043287
46,2.154209404
46,2.154235706
42.5,2.157587667
43,2.158686918
46,2.158339176
46.5,2.153155599
50.5,2.152394484
42.5,2.156726514
114.5,2.152476711
61.5,2.151668852
55.5,2.152673958
61.5,2.151807798
56.5,2.175000831
47,2.160079337
148.5,2.160440101
65,2.153199502
59.5,2.167571176
43.5,2.159183454
64,2.153392714
56.5,2.170877957
42.5,2.152274256
42.5,2.15980283
64,2.151644107
43.5,2.154484197
63.5,2.173052908
64.5,2.169674455
57,2.159998624
56.5,2.15856567
61,2.157538279
42.5,2.162072494
56.5,2.154650288
43.5,2.156073641
52.5,2.156019379
65,2.173855556
45.5,2.155009572
38.5,2.173183029
34,2.156540713
47.5,2.16157788
31,2.157234935
54,2.152585314
40.5,2.153388732
46.5,2.164037939
35,2.158468898
43.5,2.153029227
32,2.156466605
42.5,2.152364266
34.5,2.152618816
43.5,2.161826421
37,2.158452374
44,2.153063245
36.5,2.170285239
42.5,2.154913509
23,2.157800841
47.5,2.156750934
23,2.157976352
45,2.161495119
28,2.152499941
48.5,2.159648412
30,2.153715353
22,2.159432699
45.5,2.152861719
27.5,2.153009265
52,2.152808771
24,2.152865379
58,2.159433008
23,2.152542101
53,2.161841424
27,2.162581622
54,2.173725532
31,2.152726696
23,2.155892517
58,2.152096951
31.5,2.15773181
33.5,2.155588856
35,2.155187437
53,2.16190643
31,2.164049262
42.5,2.161296585
34,2.151903265
43.5,2.169041843
31,2.152257299
41.5,2.153199341
27,2.1559834
34.5,2.156452414
55,2.155392413
33,2.171946029
53.5,2.15301116
37.5,2.15645636
40.5,2.157614085
52,2.15791771
28,2.164694559
48.5,2.153929752
27,2.166592189
42.5,2.170770263
37.5,2.152499576
53,2.158814454
24,2.15773203
36.5,2.154342748
58.5,2.152521939
22,2.152853174
58,2.155554847
23.5,2.154321559
47.5,2.155523539
36.5,2.161106135
51.5,2.160840036
30.5,2.152940341
50.5,2.157504638
22,2.155118581
33,2.1543379
58,2.15312165
22.5,2.153418681
44.5,2.158725248
35,2.153585209
42.5,2.161190029
38.5,2.164647604
47,2.156409339
30,2.15358641
48.5,2.157605337
24,2.173415907
57.5,2.152238525
41,2.160461933
48.5,2.158137408
31.5,2.160640037
34,2.166177965
44,2.153309109
36.5,2.152408026
30,2.152052411
56.5,2.155918573
31,2.152939449
49.5,2.159842176
30,2.157149641
42.5,2.160009925
26,2.157988179
37,2.15289925
48,2.160257062
35,2.155021449
54,2.156921753
23,2.158427705
29.5,2.16393011
40.5,2.156828517
47.5,2.156491044
37.5,2.152021323
42.5,2.160367049
25,2.171588919
64,2.15277461
54,2.153893683
42.5,2.153001771
55.5,2.163501331
42.5,2.158311429
45,2.157861074
42.5,2.15726897
42.5,2.161347616
42.5,2.162961115
46.5,2.153441142
42.5,2.152205619
42.5,2.152880139
42.5,2.164233313
46,2.15847098
43.5,2.172075079
49.5,2.158289549
42.5,2.162473613
42.5,2.162068852
39,2.152397043
50,2.159548017
31.5,2.156714976
43.5,2.152772457
25.5,2.154625957
51.5,2.154435346
36.5,2.156829178
54.5,2.160046753
38.5,2.154506421
54,2.155225663
35.5,2.159502999
43.5,2.157814418
23.5,2.171416032
48.5,2.153308323
30,2.155387457
53,2.17216923
52,2.17462788
35,2.153658342
44.5,2.167859386
22,2.158456834
43.5,2.159980717
29,2.158465729
28,2.151843292
44.5,2.152913813
24,2.175588771
54.5,2.16854441
39.5,2.153590849
61,2.161891679
24,2.15825184
43.5,2.161600434
29.5,2.158183494
32,2.162436842
54.5,2.16192332
22,2.153588129
46.5,2.161663673
34.5,2.161904794
58,2.152009724
23,2.159073193
44.5,2.151903846
41,2.15267816
48.5,2.154025801
34,2.156773007
31,2.154851463
28,2.156921141
55,2.159578593
36.5,2.152820403
42.5,2.154955208
45,2.15169829
29.5,2.152912132
48.5,2.16038909
25,2.15548277
44.5,2.158065819
35.5,2.159621278
58.5,2.156948518
33,2.159698918
49.5,2.15222177
32,2.158723576
47.5,2.159674933
39.5,2.15644399
52.5,2.160556967
37.5,2.152383133
34,2.160151038
34,2.152507853
51.5,2.163242404
30.5,2.15283214
52,2.159112714
29,2.172131467
22,2.156606238
42.5,2.156079743
22,2.152958202
35.5,2.158722428
44.5,2.170180831
27,2.155587086
55,2.15712285
36.5,2.169598275
27.5,2.162960967
29.5,2.153040179
52,2.173062806
36,2.152732069
36.5,2.156286248
37.5,2.158451308
50,2.152148693
32.5,2.162706378
25.5,2.158402923
47.5,2.162461709
32.5,2.171708255
57.5,2.159333988
27,2.160953284
53,2.151797816
30,2.15542288
48.5,2.171529215
34,2.153013339
60,2.154087053
27,2.152096522
43,2.153247592
22,2.159348533
29,2.15847779
22.5,2.171739467
33,2.1659316
60,2.148673138
22,2.154632568
43.5,2.165239472
35.5,2.158138765
48.5,2.156040279
36.5,2.17219202
32,2.161189194
56,2.152048219
23,2.154692384
49.5,2.157030336
36,2.158836226
46.5,2.158998883
38.5,2.159259841
43.5,2.152691789
22,2.162120183
54.5,2.159298095
22,2.158283792
48,2.156298425
23,2.174158811
45.5,2.173522139
35.5,2.152651868
59,2.152044572
25.5,2.161386988
51.5,2.167284494
39,2.152833611
35.5,2.15190106
60.5,2.158866369
22,2.172924055
57.5,2.16008129
49,2.157712942
59.5,2.15886967
31.5,2.15961243
57.5,2.156406658
26,2.152318654
42.5,2.152399908
35.5,2.157182741
49,2.163353874
26,2.173610755
44.5,2.157256967
38.5,2.152991906
44.5,2.162269896
33,2.174251444
57,2.159847004
27,2.152564337
56,2.157344177
35,2.15639281
42.5,2.16252799
23.5,2.154781204
48.5,2.152928575
29.5,2.158690085
56.5,2.157287408
32.5,2.160358985
44.5,2.164957101
28.5,2.153354583
33,2.15203387
48,2.171652419
41.5,2.153261952
50,2.156431458
31.5,2.156791265
28,2.152960283
58,2.159992996
24.5,2.162232262
50,2.155345368
38,2.151810566
46.5,2.160787669
31,2.154926748
61,2.157451437
29.5,2.153495501
22,2.159776313
56,2.16943796
28,2.152044214
34.5,2.159092446
49.5,2.151797041
32,2.170854697
58,2.173423459
31,2.171062777
39.5,2.157150593
33,2.153576728
34.5,2.162884367
46.5,2.156133368
22,2.152744138
32,2.158998531
58.5,2.152336498
56.5,2.170417323
51,2.15320456
56.5,2.153363624
64,2.148830253
51,2.151820481
23,2.158475515
62,2.169845876
42.5,2.15512578
48.5,2.157519621
45.5,2.154942106
42.5,2.160211724
48,2.173121634
42.5,2.152307624
56.5,2.152977549
57.5,2.159544165
42.5,2.171107294
42.5,2.152087446
45.5,2.153783649
42.5,2.15731931
52.5,2.159103875
42.5,2.157326669
54,2.152794374
27,2.155628274
31.5,2.154705924
50,2.153627689
23,2.163482676
62,2.158554946
30.5,2.173087815
48,2.15475681
26,2.157696488
63,2.156392857
22,2.16294026
45,2.171917424
22.5,2.155022045
57.5,2.170521394
36,2.173740514
42.5,2.167824248
36,2.170619694
57,2.171611772
32,2.166712536
58,2.159727286
26,2.170919636
45.5,2.158218546
31.5,2.15687101
38.5,2.160048846
51.5,2.173166537
33.5,2.165335246
57,2.161845672
26,2.156512571
42.5,2.171187253
29.5,2.169806319
46.5,2.156229903
32,2.164009497
46.5,2.15201352
24.5,2.152791997
50,2.153223852
38.5,2.157481062
49,2.158061403
23.5,2.152271832
43.5,2.16126481
37.5,2.173616316
50.5,2.170135988
24,2.159232154
42.5,2.160038401
24.5,2.153755327
22,2.157092741
54.5,2.158045686
37.5,2.152390865
47.5,2.154827103
22,2.156094551
50,2.157752514
30,2.153524417
41,2.154305416
50.5,2.173809996
36,2.157518017
42.5,2.156481816
26,2.157113434
42.5,2.152296654
28,2.157578692
37.5,2.160714606
50.5,2.163471904
28.5,2.154165445
43.5,2.156234566
22,2.171977233
22.5,2.169622628
47,2.164022454
36,2.162970668
54,2.15896194
25,2.152074436
31,2.153597722
49.5,2.162385747
25,2.162275057
61,2.160406433
23,2.157081406
42.5,2.160432478
27.5,2.158008153
43.5,2.172484345
32,2.151446024
33.5,2.158290499
58,2.152463246
27,2.15312594
51,2.152323551
25,2.154393621
59,2.157475843
28,2.157195977
25,2.156886893
33.5,2.152090746
33,2.156042649
59,2.152381743
22,2.158591753
62,2.155721365
31.5,2.152135398
33,2.166709257
58,2.158556904
24,2.157075645
43.5,2.15369835
22.5,2.153991655
55,2.156348959
35,2.158075939
55,2.164508989
26.5,2.157678552
43.5,2.154084104
23,2.15376167
27.5,2.165157027
30.5,2.152776738
33,2.152132119
38.5,2.152430497
48.5,2.170943923
59.5,2.161778198
27,2.171750999
54,2.152221423
26.5,2.154683541
27,2.15198485
47,2.16167828
38.5,2.156538196
42.5,2.166938404
35,2.163482416
48.5,2.15423008
31,2.158338432
37,2.165382863
29,2.171328327
35.5,2.152472308
52.5,2.171725572
26,2.152063289
31.5,2.153438453
42.5,2.152173423
33,2.156496454
35,2.170768596
35.5,2.154890469
49.5,2.152646786
39.5,2.153851834
48.5,2.158357515
26,2.153216297
26,2.16153982
23,2.162903468
56,2.15194533
22,2.156332019
62,2.174934568
27,2.170770494
24,2.156467768
23,2.151632003
51,2.160119819
28,2.155622183
46.5,2.155505018
27,2.152375778
56,2.170884037
33,2.153126703
57,2.153102964
26,2.170623252
54,2.152756814
29.5,2.160755597
22,2.158212567
50.5,2.158795733
23,2.15295496
30.5,2.162070126
49.5,2.158457216
39.5,2.158381784
35.5,2.159032216
39.5,2.152562618
54,2.156513283
34,2.153094756
46.5,2.154416227
34.5,2.152714516
46.5,2.158876757
64,2.152909698
48.5,2.172197344
26,2.152870928
45.5,2.166255063
45,2.172170756
61.5,2.159677833
47,2.158161465
34.5,2.157685628
43.5,2.16705506
32,2.155314446
43.5,2.158390472
35,2.172472485
56.5,2.157974712
44.5,2.161581409
23,2.15302538
33,2.152689974
26,2.175280132
46.5,2.159849712
31.5,2.159000709
43.5,2.162840535
29.5,2.162264095
41.5,2.152349602
59,2.162199241
38.5,2.152813437
51,2.167669152
23,2.160187282
48.5,2.153590396
33.5,2.156692581
60,2.172876264
22,2.158898504
50.5,2.16303745
23.5,2.156637263
53,2.156667904
22,2.153122344
26,2.1518507
59.5,2.161577852
34,2.157293349
58.5,2.159450051
29,2.152735889
43.5,2.160303358
23,2.170616912
43.5,2.160941282
24,2.168378058
40,2.15405582
45,2.172563117
37.5,2.154485688
51,2.155164446
22,2.170976314
48.5,2.154614773
26,2.153674523
50.5,2.160142492
38.5,2.173275274
25,2.171195478
45.5,2.152887177
22,2.152283438
52.5,2.160078056
35.5,2.154760395
45.5,2.154368251
32.5,2.153126404
43.5,2.151922318
38,2.153931888
34.5,2.152970063
47,2.152907223
27,2.163690832
43.5,2.152203509
28,2.15203676
48.5,2.152076057
27,2.160530199
43.5,2.154277041
29.5,2.152728096
22,2.159783231
57.5,2.152660588
32.5,2.1521302
28,2.152928881
30.5,2.157239588
49.5,2.159499684
22.5,2.152865973
25,2.155960505
22,2.153771533
27,2.151614262
47,2.159364037
23,2.160738418
58,2.15252639
31.5,2.154087789
49.5,2.153521979
43.5,2.155885715
42.5,2.166356109
46.5,2.161299958
43.5,2.153245825
51,2.15874412
30,2.162898862
25,2.151944953
55.5,2.152648732
22,2.158217873
22,2.159215726
47,2.17082636
22,2.152903107
50,2.156045289
34.5,2.155202697
48,2.169556342
25.5,2.161464654
25,2.161648692
48.5,2.15793828
31,2.152900848
48.5,2.155039855
36.5,2.15615973
45.5,2.159205478
35,2.159239484
36,2.173462169
23,2.155581165
30.5,2.173381523
46.5,2.157634542
43,2.152267069
44.5,2.162766517
35.5,2.154171577
32.5,2.153338138
43,2.151747823
33,2.157171205
52,2.152254411
29,2.161528059
45.5,2.158611597
25.5,2.157882009
51.5,2.166219697
30.5,2.153477186
47.5,2.152826861
22,2.154139307
35.5,2.168846978
44.5,2.171488687
22.5,2.151240993
46.5,2.158724938
30,2.15476256
57,2.162478174
34,2.155145425
52.5,2.153707586
40,2.152688004
22,2.16689095
55.5,2.157413924
23,2.15313413
44,2.151925361
29,2.158014357
46.5,2.157187987
23,2.148782842
57,2.159566413
22,2.152741927
52,2.15555499
29,2.17376164
52.5,2.152403271
37.5,2.153939073
46.5,2.154240983
36.5,2.156036685
27,2.173663547
22,2.162188249
50.5,2.15942558
27,2.153748231
58.5,2.153360589
34,2.162463387
32,2.154991125
34,2.152540441
31,2.168181208
48,2.157388004
26,2.172376748
54,2.160644398
37.5,2.157760512
28.5,2.152217425
49.5,2.155536982
41,2.158126027
56,2.152989521
36.5,2.151604616
52,2.160024441
22.5,2.170200275
49,2.161962561
23,2.154838122
57,2.151782315
34,2.152878952
44.5,2.169565847
28,2.152377219
48.5,2.152360153
36.5,2.153211661
26,2.152838749
24,2.167955247
48.5,2.152927599
36.5,2.159683935
50.5,2.166723934
32.5,2.152909494
37.5,2.152670842
54.5,2.156055133
22.5,2.15152018
54.5,2.159630738
22,2.173069417
42.5,2.174089055
52.5,2.15271071
42.5,2.153758189
64,2.162290645
49.5,2.159135875
43,2.151622418
57,2.152138599
41,2.152515843
57,2.153454489
43.5,2.154794129
57,2.15594424
42.5,2.172212251
46,2.152779434
42.5,2.155506254
43.5,2.15797672
43.5,2.153129879
43.5,2.169555301
36.5,2.153805466
58,2.170226166
45.5,2.152152215
53,2.171067967
35.5,2.153232988
56,2.153555848
29,2.157067072
62,2.173414199
35.5,2.157259113
44,2.168045498
41.5,2.158656623
37,2.152184799
49.5,2.172605445
30,2.152969092
50.5,2.156338843
24.5,2.173416002
46.5,2.163425605
22,2.152536783
57,2.171657905
36,2.153868632
30,2.153438678
23,2.155313629
52.5,2.158770662
34,2.158817919
37,2.160458987
57,2.15243637
29.5,2.152876875
56.5,2.156975637
27,2.161872013
54.5,2.159746316
31.5,2.160949185
33.5,2.156274028
33.5,2.164251313
49.5,2.161175839
31,2.152859741
53,2.16127141
30.5,2.157518963
43.5,2.152546814
39.5,2.152886903
50.5,2.153880472
32,2.158507039
53.5,2.167720467
34.5,2.170566555
48.5,2.153229869
36.5,2.175013813
52.5,2.15550068
36.5,2.161648771
25.5,2.159018051
51,2.160830987
26.5,2.158880991
49.5,2.155854361
24,2.162492199
31.5,2.165050205
51.5,2.152258428
26,2.153516583
57,2.152467015
26,2.162710914
48,2.142224577
34.5,2.159007542
59,2.15288629
31,2.16230896
41.5,2.152632021
31,2.154664435
29.5,2.170468773
24,2.155744089
55,2.161080285
28,2.15960585
22,2.151703666
49,2.159173742
34.5,2.152424057
43.5,2.169413137
24,2.159339648
27,2.159815361
56,2.160902487
36.5,2.151841742
28,2.152905479
55.5,2.157817429
33.5,2.153218021
42.5,2.154383142
33.5,2.157270023
24,2.158207111
22,2.159404668
23,2.156528207
63,2.157123415
29,2.16908862
33.5,2.158738937
36,2.160349416
23,2.152741513
27,2.159941012
32,2.154812551
43.5,2.156757204
30,2.17251604
27,2.159262929
46.5,2.152298961
29,2.15279248
61,2.151853147
28.5,2.161579191
54.5,2.171910247
33.5,2.153409244
44,2.170611149
34.5,2.152706658
42.5,2.161923585
31.5,2.157010206
29.5,2.158824653
31,2.169138208
59,2.16846884
23,2.157053981
22,2.156754304
55.5,2.166052913
36.5,2.162184316
26,2.157541313
26,2.15467576
51.5,2.152179443
23,2.155113291
62,2.153331813
24.5,2.153108951
34.5,2.153909648
51,2.161803204
27,2.153911446
44,2.15372761
30.5,2.16073564
56,2.15803857
64.5,2.159657381
55,2.173082232
31.5,2.154141877
28.5,2.160267406
47.5,2.155869939
22,2.163031784
46.5,2.152347728
22.5,2.171794083
53.5,2.152546961
26,2.1598281
36.5,2.15437406
50.5,2.156408132
22,2.155194149
52.5,2.152885537
31.5,2.152660417
52.5,2.161632501
29.5,2.154890812
43,2.164141873
24,2.163118506
22,2.156604862
63,2.152666175
22,2.156872004
49.5,2.163052958
41.5,2.158619949
52.5,2.156333074
34,2.159604862
30,2.15726094
49,2.167338886
36.5,2.158346754
42.5,2.162769358
24.5,2.152415847
59,2.159377731
28,2.15356242
49.5,2.157541374
36.5,2.153793197
24,2.152531134
23,2.159768631
48,2.168511563
23.5,2.158543888
55.5,2.15959919
23,2.155261892
59.5,2.169465961
22,2.16049275
53.5,2.157498777
29,2.152753249
36.5,2.153088158
58,2.156488032
28,2.169810375
52.5,2.159766278
27,2.157841699
57,2.153029707
36,2.159186232
53,2.157670896
47,2.158098662
42.5,2.154348944
42.5,2.152074477
42.5,2.155175333
28.5,2.153759904
51,2.152682383
43.5,2.154671197
52,2.153855023
29,2.157328238
46,2.162806571
26,2.152060702
42.5,2.156841316
24,2.163899978
37.5,2.162933543
50.5,2.160322688
31,2.156329468
31,2.165392678
50.5,2.153407055
23,2.165470244
43.5,2.159586793
23,2.154097847
53.5,2.15832389
38.5,2.159364497
43.5,2.153194884
23,2.155752761
34.5,2.160954962
31,2.165898238
42.5,2.165918404
26,2.169789501
22,2.157820895
22,2.152202544
24,2.162855297
50,2.159516447
23,2.152848176
50,2.153444733
41.5,2.153590575
29.5,2.152622949
43.5,2.159768299
36,2.16094163
60.5,2.157326854
23,2.17058596
47.5,2.157322195
38.5,2.152273505
47.5,2.158317481
22,2.161047646
55,2.15828917
41.5,2.160808446
47,2.157631686
26,2.161578255
22,2.162165764
44.5,2.159887257
22.5,2.152887248
55,2.1610503
22,2.152069755
22,2.160977863
52,2.155728817
34.5,2.153040648
53,2.155876175
31,2.170780911
30.5,2.161652028
47.5,2.152748053
25,2.156285026
49.5,2.159107763
36,2.159466806
47.5,2.151845993
25,2.16036945
32,2.157180935
39.5,2.160050472
23.5,2.152689491
24.5,2.153179829
48.5,2.15466057
23,2.153738542
56,2.151915822
23,2.158060405
51,2.153742829
27,2.161563881
37.5,2.160316298
23,2.174987678
57,2.171049826
23.5,2.152927445
56.5,2.171594777
22,2.162651859
45.5,2.15706987
